[I 230117 19:55:05 policy_utils:47] {
      "env": "KuaiEnv-v0",
      "user_model_name": "DeepFM",
      "model_name": "A2C_with_emb",
      "seed": 0,
      "cuda": 7,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.0,
      "lambda_entropy": 0.0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "MBPO-leave10",
      "is_binarize": false,
      "need_transform": true,
      "entropy_window": [
        1,
        2
      ],
      "yfeat": "watch_ratio_normed",
      "leave_threshold": 0.0,
      "num_leave_compute": 10,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-10"
    }
[I 230117 19:56:04 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.15059', 'CV_turn': '0.91590', 'ctr': '0.84743', 'len_tra': 5.47, 'R_tra': 4.635418071424778, 'ifeat_feat': 0.7111517367458866, 'NX_0_CV': '0.13796', 'NX_0_CV_turn': '0.91984', 'NX_0_ctr': '0.83326', 'NX_0_len_tra': 4.99, 'NX_0_R_tra': 4.157960256338817, 'NX_0_ifeat_feat': 0.7535070140280561, 'NX_10_CV': '0.25158', 'NX_10_CV_turn': '0.83700', 'NX_10_ctr': '0.86367', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.636708934491173, 'NX_10_ifeat_feat': 0.735}]
[I 230117 19:56:27 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.11332', 'CV_turn': '0.49281', 'ctr': '0.67715', 'len_tra': 7.65, 'R_tra': 5.18021760471483, 'ifeat_feat': 0.3738562091503268, 'NX_0_CV': '0.13616', 'NX_0_CV_turn': '0.52736', 'NX_0_ctr': '0.78964', 'NX_0_len_tra': 8.59, 'NX_0_R_tra': 6.78299787826678, 'NX_0_ifeat_feat': 0.43888242142025613, 'NX_10_CV': '0.14548', 'NX_10_CV_turn': '0.48400', 'NX_10_ctr': '0.75644', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.5643692818233, 'NX_10_ifeat_feat': 0.43}]
[I 230117 19:56:49 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.10941', 'CV_turn': '0.44068', 'ctr': '0.73697', 'len_tra': 8.26, 'R_tra': 6.087403245024851, 'ifeat_feat': 0.4067796610169492, 'NX_0_CV': '0.10760', 'NX_0_CV_turn': '0.42977', 'NX_0_ctr': '0.76286', 'NX_0_len_tra': 8.33, 'NX_0_R_tra': 6.354589676909289, 'NX_0_ifeat_feat': 0.4057623049219688, 'NX_10_CV': '0.11782', 'NX_10_CV_turn': '0.39200', 'NX_10_ctr': '0.75241', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.524100149010499, 'NX_10_ifeat_feat': 0.397}]
[I 230117 19:57:12 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.09378', 'CV_turn': '0.34978', 'ctr': '0.75555', 'len_tra': 8.92, 'R_tra': 6.73950142291499, 'ifeat_feat': 0.38789237668161436, 'NX_0_CV': '0.10009', 'NX_0_CV_turn': '0.34687', 'NX_0_ctr': '0.78110', 'NX_0_len_tra': 9.6, 'NX_0_R_tra': 7.498591167554343, 'NX_0_ifeat_feat': 0.3875, 'NX_10_CV': '0.10640', 'NX_10_CV_turn': '0.35400', 'NX_10_ctr': '0.74995', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.499489327165254, 'NX_10_ifeat_feat': 0.416}]
[I 230117 19:57:36 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.08837', 'CV_turn': '0.32667', 'ctr': '0.78151', 'len_tra': 9.0, 'R_tra': 7.033553704122715, 'ifeat_feat': 0.37777777777777777, 'NX_0_CV': '0.09769', 'NX_0_CV_turn': '0.32795', 'NX_0_ctr': '0.74037', 'NX_0_len_tra': 9.91, 'NX_0_R_tra': 7.3370867104499045, 'NX_0_ifeat_feat': 0.384460141271443, 'NX_10_CV': '0.09618', 'NX_10_CV_turn': '0.32000', 'NX_10_ctr': '0.79517', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.951659128731851, 'NX_10_ifeat_feat': 0.414}]
[I 230117 19:57:58 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.07604', 'CV_turn': '0.29591', 'ctr': '0.73900', 'len_tra': 8.55, 'R_tra': 6.318476411374363, 'ifeat_feat': 0.4023391812865497, 'NX_0_CV': '0.08055', 'NX_0_CV_turn': '0.26667', 'NX_0_ctr': '0.74397', 'NX_0_len_tra': 10.05, 'NX_0_R_tra': 7.476910870131295, 'NX_0_ifeat_feat': 0.41691542288557215, 'NX_10_CV': '0.08115', 'NX_10_CV_turn': '0.27000', 'NX_10_ctr': '0.75122', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.512212609602982, 'NX_10_ifeat_feat': 0.415}]
[I 230117 19:58:21 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.07514', 'CV_turn': '0.28313', 'ctr': '0.66587', 'len_tra': 8.83, 'R_tra': 5.879598430346585, 'ifeat_feat': 0.39071347678369195, 'NX_0_CV': '0.09107', 'NX_0_CV_turn': '0.28134', 'NX_0_ctr': '0.70003', 'NX_0_len_tra': 10.77, 'NX_0_R_tra': 7.539370724129066, 'NX_0_ifeat_feat': 0.38904363974001854, 'NX_10_CV': '0.08777', 'NX_10_CV_turn': '0.29200', 'NX_10_ctr': '0.67092', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.709170333153826, 'NX_10_ifeat_feat': 0.408}]
[I 230117 19:58:51 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.06973', 'CV_turn': '0.27198', 'ctr': '0.70061', 'len_tra': 8.53, 'R_tra': 5.976233683593043, 'ifeat_feat': 0.3974208675263775, 'NX_0_CV': '0.08115', 'NX_0_CV_turn': '0.26214', 'NX_0_ctr': '0.70407', 'NX_0_len_tra': 10.3, 'NX_0_R_tra': 7.251898764551566, 'NX_0_ifeat_feat': 0.3407766990291262, 'NX_10_CV': '0.07995', 'NX_10_CV_turn': '0.26600', 'NX_10_ctr': '0.66389', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.638857264987285, 'NX_10_ifeat_feat': 0.351}]
[I 230117 19:59:23 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.05561', 'CV_turn': '0.21412', 'ctr': '0.66007', 'len_tra': 8.64, 'R_tra': 5.703017111755978, 'ifeat_feat': 0.36226851851851855, 'NX_0_CV': '0.06853', 'NX_0_CV_turn': '0.20765', 'NX_0_ctr': '0.69450', 'NX_0_len_tra': 10.98, 'NX_0_R_tra': 7.625656113252791, 'NX_0_ifeat_feat': 0.3533697632058288, 'NX_10_CV': '0.06913', 'NX_10_CV_turn': '0.23000', 'NX_10_ctr': '0.66649', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.66494737552447, 'NX_10_ifeat_feat': 0.352}]
[I 230117 19:59:59 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.05681', 'CV_turn': '0.21404', 'ctr': '0.67190', 'len_tra': 8.83, 'R_tra': 5.932919051564701, 'ifeat_feat': 0.34541336353340885, 'NX_0_CV': '0.07184', 'NX_0_CV_turn': '0.21886', 'NX_0_ctr': '0.68436', 'NX_0_len_tra': 10.92, 'NX_0_R_tra': 7.473206773417782, 'NX_0_ifeat_feat': 0.36813186813186816, 'NX_10_CV': '0.06342', 'NX_10_CV_turn': '0.21100', 'NX_10_ctr': '0.66437', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.643706199646947, 'NX_10_ifeat_feat': 0.363}]
[I 230117 20:00:37 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.06222', 'CV_turn': '0.22021', 'ctr': '0.66538', 'len_tra': 9.4, 'R_tra': 6.254537348621437, 'ifeat_feat': 0.3606382978723404, 'NX_0_CV': '0.07815', 'NX_0_CV_turn': '0.22989', 'NX_0_ctr': '0.68777', 'NX_0_len_tra': 11.31, 'NX_0_R_tra': 7.778687251302514, 'NX_0_ifeat_feat': 0.3563218390804598, 'NX_10_CV': '0.07424', 'NX_10_CV_turn': '0.24700', 'NX_10_ctr': '0.69395', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.939464394156964, 'NX_10_ifeat_feat': 0.346}]
