[I 230117 19:55:05 policy_utils:47] {
      "env": "KuaiEnv-v0",
      "user_model_name": "DeepFM-IPS",
      "model_name": "IPS",
      "seed": 0,
      "cuda": 2,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0,
      "lambda_entropy": 0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "DeepFM-IPS",
      "message": "IPS-leave8",
      "is_binarize": false,
      "need_transform": true,
      "entropy_window": [],
      "yfeat": "watch_ratio_normed",
      "leave_threshold": 0.0,
      "num_leave_compute": 8,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-10"
    }
[I 230117 19:55:46 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.12894', 'CV_turn': '0.93261', 'ctr': '0.83856', 'len_tra': 4.6, 'R_tra': 3.857377996306587, 'ifeat_feat': 0.808695652173913, 'NX_0_CV': '0.13135', 'NX_0_CV_turn': '0.93177', 'NX_0_ctr': '0.83987', 'NX_0_len_tra': 4.69, 'NX_0_R_tra': 3.9389849442305715, 'NX_0_ifeat_feat': 0.7995735607675906, 'NX_10_CV': '0.25879', 'NX_10_CV_turn': '0.86100', 'NX_10_ctr': '0.90735', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 9.073485840193545, 'NX_10_ifeat_feat': 0.79}]
[I 230117 19:55:59 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.12203', 'CV_turn': '0.49272', 'ctr': '0.75305', 'len_tra': 8.24, 'R_tra': 6.2051353006303245, 'ifeat_feat': 0.36893203883495146, 'NX_0_CV': '0.12624', 'NX_0_CV_turn': '0.51916', 'NX_0_ctr': '0.81007', 'NX_0_len_tra': 8.09, 'NX_0_R_tra': 6.553480597674973, 'NX_0_ifeat_feat': 0.4042027194066749, 'NX_10_CV': '0.14247', 'NX_10_CV_turn': '0.47400', 'NX_10_ctr': '0.80503', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.050333704218737, 'NX_10_ifeat_feat': 0.403}]
[I 230117 19:56:12 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.08115', 'CV_turn': '0.30508', 'ctr': '0.76686', 'len_tra': 8.85, 'R_tra': 6.7867519161567, 'ifeat_feat': 0.33559322033898303, 'NX_0_CV': '0.08717', 'NX_0_CV_turn': '0.29382', 'NX_0_ctr': '0.77790', 'NX_0_len_tra': 9.87, 'NX_0_R_tra': 7.677827010201813, 'NX_0_ifeat_feat': 0.364741641337386, 'NX_10_CV': '0.09017', 'NX_10_CV_turn': '0.30000', 'NX_10_ctr': '0.78966', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.896607974057423, 'NX_10_ifeat_feat': 0.369}]
[I 230117 19:56:25 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.08085', 'CV_turn': '0.32527', 'ctr': '0.77524', 'len_tra': 8.27, 'R_tra': 6.4112663451561085, 'ifeat_feat': 0.3675937122128174, 'NX_0_CV': '0.09889', 'NX_0_CV_turn': '0.32704', 'NX_0_ctr': '0.78553', 'NX_0_len_tra': 10.06, 'NX_0_R_tra': 7.902415833226216, 'NX_0_ifeat_feat': 0.3966202783300199, 'NX_10_CV': '0.09588', 'NX_10_CV_turn': '0.31900', 'NX_10_ctr': '0.75341', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.534149761433615, 'NX_10_ifeat_feat': 0.402}]
[I 230117 19:56:38 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.07574', 'CV_turn': '0.27723', 'ctr': '0.71410', 'len_tra': 9.09, 'R_tra': 6.491158546022243, 'ifeat_feat': 0.34543454345434543, 'NX_0_CV': '0.09047', 'NX_0_CV_turn': '0.25021', 'NX_0_ctr': '0.76320', 'NX_0_len_tra': 12.03, 'NX_0_R_tra': 9.181354648991505, 'NX_0_ifeat_feat': 0.3773898586866168, 'NX_10_CV': '0.07484', 'NX_10_CV_turn': '0.24900', 'NX_10_ctr': '0.76748', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.674752972890186, 'NX_10_ifeat_feat': 0.377}]
[I 230117 19:56:50 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.08566', 'CV_turn': '0.32131', 'ctr': '0.74516', 'len_tra': 8.87, 'R_tra': 6.609549249913592, 'ifeat_feat': 0.4047350620067644, 'NX_0_CV': '0.08536', 'NX_0_CV_turn': '0.27177', 'NX_0_ctr': '0.73292', 'NX_0_len_tra': 10.45, 'NX_0_R_tra': 7.658964266589037, 'NX_0_ifeat_feat': 0.4172248803827751, 'NX_10_CV': '0.07965', 'NX_10_CV_turn': '0.26500', 'NX_10_ctr': '0.73620', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.362010035640693, 'NX_10_ifeat_feat': 0.391}]
[I 230117 19:57:02 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.06312', 'CV_turn': '0.25894', 'ctr': '0.72403', 'len_tra': 8.11, 'R_tra': 5.871878234254044, 'ifeat_feat': 0.3908754623921085, 'NX_0_CV': '0.07755', 'NX_0_CV_turn': '0.22454', 'NX_0_ctr': '0.72772', 'NX_0_len_tra': 11.49, 'NX_0_R_tra': 8.361544223190727, 'NX_0_ifeat_feat': 0.4221061792863359, 'NX_10_CV': '0.07214', 'NX_10_CV_turn': '0.24000', 'NX_10_ctr': '0.68443', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.844277065664045, 'NX_10_ifeat_feat': 0.439}]
[I 230117 19:57:14 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.03937', 'CV_turn': '0.14604', 'ctr': '0.67961', 'len_tra': 8.97, 'R_tra': 6.096076151142078, 'ifeat_feat': 0.3701226309921962, 'NX_0_CV': '0.06913', 'NX_0_CV_turn': '0.16667', 'NX_0_ctr': '0.70172', 'NX_0_len_tra': 13.8, 'NX_0_R_tra': 9.683799255940439, 'NX_0_ifeat_feat': 0.3789855072463768, 'NX_10_CV': '0.05230', 'NX_10_CV_turn': '0.17400', 'NX_10_ctr': '0.67026', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.702643456327447, 'NX_10_ifeat_feat': 0.384}]
[I 230117 19:57:26 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.04629', 'CV_turn': '0.16008', 'ctr': '0.67681', 'len_tra': 9.62, 'R_tra': 6.51093415794184, 'ifeat_feat': 0.3762993762993763, 'NX_0_CV': '0.06072', 'NX_0_CV_turn': '0.15075', 'NX_0_ctr': '0.70393', 'NX_0_len_tra': 13.4, 'NX_0_R_tra': 9.432707688519828, 'NX_0_ifeat_feat': 0.3664179104477612, 'NX_10_CV': '0.04719', 'NX_10_CV_turn': '0.15700', 'NX_10_ctr': '0.71545', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.154518529958737, 'NX_10_ifeat_feat': 0.382}]
[I 230117 19:57:38 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.04479', 'CV_turn': '0.14900', 'ctr': '0.68947', 'len_tra': 10.0, 'R_tra': 6.894651118926661, 'ifeat_feat': 0.398, 'NX_0_CV': '0.06583', 'NX_0_CV_turn': '0.15962', 'NX_0_ctr': '0.70323', 'NX_0_len_tra': 13.72, 'NX_0_R_tra': 9.648267117129846, 'NX_0_ifeat_feat': 0.37099125364431484, 'NX_10_CV': '0.05020', 'NX_10_CV_turn': '0.16700', 'NX_10_ctr': '0.72046', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.204618994286068, 'NX_10_ifeat_feat': 0.403}]
[I 230117 19:57:52 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.04809', 'CV_turn': '0.18757', 'ctr': '0.71851', 'len_tra': 8.53, 'R_tra': 6.128860639517021, 'ifeat_feat': 0.3622508792497069, 'NX_0_CV': '0.07244', 'NX_0_CV_turn': '0.17141', 'NX_0_ctr': '0.72004', 'NX_0_len_tra': 14.06, 'NX_0_R_tra': 10.123761017008748, 'NX_0_ifeat_feat': 0.39829302987197723, 'NX_10_CV': '0.05711', 'NX_10_CV_turn': '0.19000', 'NX_10_ctr': '0.67065', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.7064779457000165, 'NX_10_ifeat_feat': 0.37}]
