[I 230117 19:55:05 policy_utils:47] {
      "env": "KuaiEnv-v0",
      "user_model_name": "DeepFM",
      "model_name": "A2C_with_emb",
      "seed": 0,
      "cuda": 0,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.05,
      "lambda_entropy": 0.0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "MOPO-leave7",
      "is_binarize": false,
      "need_transform": true,
      "entropy_window": [
        1,
        2
      ],
      "yfeat": "watch_ratio_normed",
      "leave_threshold": 0.0,
      "num_leave_compute": 7,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-10"
    }
[I 230117 19:56:03 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.14638', 'CV_turn': '0.87433', 'ctr': '0.87083', 'len_tra': 5.57, 'R_tra': 4.85050322311201, 'ifeat_feat': 0.6876122082585279, 'NX_0_CV': '0.15690', 'NX_0_CV_turn': '0.89845', 'NX_0_ctr': '0.80746', 'NX_0_len_tra': 5.81, 'NX_0_R_tra': 4.691343777441516, 'NX_0_ifeat_feat': 0.7280550774526678, 'NX_10_CV': '0.25068', 'NX_10_CV_turn': '0.83400', 'NX_10_ctr': '0.82247', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.224724655646082, 'NX_10_ifeat_feat': 0.691}]
[I 230117 19:56:26 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.11061', 'CV_turn': '0.43810', 'ctr': '0.70356', 'len_tra': 8.4, 'R_tra': 5.909932149763913, 'ifeat_feat': 0.3964285714285714, 'NX_0_CV': '0.12594', 'NX_0_CV_turn': '0.43691', 'NX_0_ctr': '0.75446', 'NX_0_len_tra': 9.59, 'NX_0_R_tra': 7.235298071232657, 'NX_0_ifeat_feat': 0.4358706986444213, 'NX_10_CV': '0.13466', 'NX_10_CV_turn': '0.44800', 'NX_10_ctr': '0.77561', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.756054259360406, 'NX_10_ifeat_feat': 0.419}]
[I 230117 19:56:49 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.08145', 'CV_turn': '0.31475', 'ctr': '0.77060', 'len_tra': 8.61, 'R_tra': 6.634841370346317, 'ifeat_feat': 0.37746806039488967, 'NX_0_CV': '0.08777', 'NX_0_CV_turn': '0.32230', 'NX_0_ctr': '0.85144', 'NX_0_len_tra': 9.06, 'NX_0_R_tra': 7.714083055878779, 'NX_0_ifeat_feat': 0.39293598233995586, 'NX_10_CV': '0.09739', 'NX_10_CV_turn': '0.32400', 'NX_10_ctr': '0.76496', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.649632965915717, 'NX_10_ifeat_feat': 0.42}]
[I 230117 19:57:11 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.07424', 'CV_turn': '0.30532', 'ctr': '0.72500', 'len_tra': 8.09, 'R_tra': 5.865266172580103, 'ifeat_feat': 0.37824474660074164, 'NX_0_CV': '0.10159', 'NX_0_CV_turn': '0.32752', 'NX_0_ctr': '0.77215', 'NX_0_len_tra': 10.32, 'NX_0_R_tra': 7.9685504769380335, 'NX_0_ifeat_feat': 0.3943798449612403, 'NX_10_CV': '0.09588', 'NX_10_CV_turn': '0.31900', 'NX_10_ctr': '0.75330', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.5330049477470755, 'NX_10_ifeat_feat': 0.403}]
[I 230117 19:57:33 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.08025', 'CV_turn': '0.32207', 'ctr': '0.82370', 'len_tra': 8.29, 'R_tra': 6.828489269335972, 'ifeat_feat': 0.37997587454764775, 'NX_0_CV': '0.09167', 'NX_0_CV_turn': '0.32275', 'NX_0_ctr': '0.81281', 'NX_0_len_tra': 9.45, 'NX_0_R_tra': 7.681014177304073, 'NX_0_ifeat_feat': 0.382010582010582, 'NX_10_CV': '0.09077', 'NX_10_CV_turn': '0.30200', 'NX_10_ctr': '0.81329', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.132910158848425, 'NX_10_ifeat_feat': 0.379}]
[I 230117 19:57:56 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.08025', 'CV_turn': '0.29966', 'ctr': '0.76976', 'len_tra': 8.91, 'R_tra': 6.8585390195235325, 'ifeat_feat': 0.36924803591470257, 'NX_0_CV': '0.08867', 'NX_0_CV_turn': '0.29530', 'NX_0_ctr': '0.78943', 'NX_0_len_tra': 9.99, 'NX_0_R_tra': 7.886435231632406, 'NX_0_ifeat_feat': 0.38038038038038036, 'NX_10_CV': '0.09077', 'NX_10_CV_turn': '0.30200', 'NX_10_ctr': '0.77690', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.768994950732154, 'NX_10_ifeat_feat': 0.377}]
[I 230117 19:58:20 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.07244', 'CV_turn': '0.26425', 'ctr': '0.77772', 'len_tra': 9.12, 'R_tra': 7.092819895481561, 'ifeat_feat': 0.3717105263157895, 'NX_0_CV': '0.08596', 'NX_0_CV_turn': '0.26679', 'NX_0_ctr': '0.78403', 'NX_0_len_tra': 10.72, 'NX_0_R_tra': 8.404812567474021, 'NX_0_ifeat_feat': 0.375, 'NX_10_CV': '0.08176', 'NX_10_CV_turn': '0.27200', 'NX_10_ctr': '0.77276', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.727563095960095, 'NX_10_ifeat_feat': 0.359}]
[I 230117 19:58:54 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.07334', 'CV_turn': '0.26580', 'ctr': '0.74972', 'len_tra': 9.18, 'R_tra': 6.8823978092518825, 'ifeat_feat': 0.3616557734204793, 'NX_0_CV': '0.08296', 'NX_0_CV_turn': '0.25275', 'NX_0_ctr': '0.75008', 'NX_0_len_tra': 10.92, 'NX_0_R_tra': 8.190851395174136, 'NX_0_ifeat_feat': 0.3626373626373626, 'NX_10_CV': '0.07214', 'NX_10_CV_turn': '0.24000', 'NX_10_ctr': '0.75663', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.566272460894718, 'NX_10_ifeat_feat': 0.343}]
[I 230117 19:59:30 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.05350', 'CV_turn': '0.19390', 'ctr': '0.74928', 'len_tra': 9.18, 'R_tra': 6.878388086653726, 'ifeat_feat': 0.3311546840958606, 'NX_0_CV': '0.08145', 'NX_0_CV_turn': '0.21155', 'NX_0_ctr': '0.75766', 'NX_0_len_tra': 12.81, 'NX_0_R_tra': 9.705640017441844, 'NX_0_ifeat_feat': 0.3629976580796253, 'NX_10_CV': '0.06703', 'NX_10_CV_turn': '0.22300', 'NX_10_ctr': '0.72348', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.234840836700056, 'NX_10_ifeat_feat': 0.335}]
[I 230117 20:00:05 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.06733', 'CV_turn': '0.22004', 'ctr': '0.69722', 'len_tra': 10.18, 'R_tra': 7.09768446986619, 'ifeat_feat': 0.32711198428290766, 'NX_0_CV': '0.08055', 'NX_0_CV_turn': '0.24386', 'NX_0_ctr': '0.73005', 'NX_0_len_tra': 10.99, 'NX_0_R_tra': 8.023215355233294, 'NX_0_ifeat_feat': 0.37579617834394907, 'NX_10_CV': '0.07304', 'NX_10_CV_turn': '0.24300', 'NX_10_ctr': '0.77175', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.717451046591592, 'NX_10_ifeat_feat': 0.333}]
[I 230117 20:00:39 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.06312', 'CV_turn': '0.21605', 'ctr': '0.73760', 'len_tra': 9.72, 'R_tra': 7.16949928575206, 'ifeat_feat': 0.32407407407407407, 'NX_0_CV': '0.07815', 'NX_0_CV_turn': '0.21138', 'NX_0_ctr': '0.78485', 'NX_0_len_tra': 12.3, 'NX_0_R_tra': 9.653618371005727, 'NX_0_ifeat_feat': 0.34065040650406503, 'NX_10_CV': '0.06673', 'NX_10_CV_turn': '0.22200', 'NX_10_ctr': '0.75121', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.512132461304975, 'NX_10_ifeat_feat': 0.334}]
