[I 230117 19:28:01 policy_utils:47] {
      "env": "KuaiEnv-v0",
      "user_model_name": "DeepFM",
      "model_name": "A2C_with_emb",
      "seed": 0,
      "cuda": 7,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.05,
      "lambda_entropy": 5.0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "Ours-leave4",
      "is_binarize": false,
      "need_transform": true,
      "entropy_window": [
        1,
        2
      ],
      "yfeat": "watch_ratio_normed",
      "leave_threshold": 0.0,
      "num_leave_compute": 4,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-12"
    }
[I 230117 19:31:32 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.02224', 'CV_turn': '0.09125', 'ctr': '0.72922', 'len_tra': 8.11, 'R_tra': 5.9139996155824095, 'ifeat_feat': 0.344019728729963, 'NX_0_CV': '0.02946', 'NX_0_CV_turn': '0.06435', 'NX_0_ctr': '0.75150', 'NX_0_len_tra': 15.23, 'NX_0_R_tra': 11.445327020307754, 'NX_0_ifeat_feat': 0.4057780695994747, 'NX_10_CV': '0.02615', 'NX_10_CV_turn': '0.08700', 'NX_10_ctr': '0.75783', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.578253371122324, 'NX_10_ifeat_feat': 0.391}]
[I 230117 19:32:46 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.02044', 'CV_turn': '0.08066', 'ctr': '0.62770', 'len_tra': 8.43, 'R_tra': 5.2915170687150725, 'ifeat_feat': 0.33807829181494664, 'NX_0_CV': '0.03216', 'NX_0_CV_turn': '0.06885', 'NX_0_ctr': '0.71819', 'NX_0_len_tra': 15.54, 'NX_0_R_tra': 11.160614641314696, 'NX_0_ifeat_feat': 0.40476190476190477, 'NX_10_CV': '0.02254', 'NX_10_CV_turn': '0.07500', 'NX_10_ctr': '0.69539', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.953865436968687, 'NX_10_ifeat_feat': 0.375}]
[I 230117 19:34:01 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.01683', 'CV_turn': '0.06863', 'ctr': '0.77537', 'len_tra': 8.16, 'R_tra': 6.327012607305713, 'ifeat_feat': 0.38480392156862747, 'NX_0_CV': '0.02585', 'NX_0_CV_turn': '0.05632', 'NX_0_ctr': '0.73989', 'NX_0_len_tra': 15.27, 'NX_0_R_tra': 11.298057875900335, 'NX_0_ifeat_feat': 0.43876882776686316, 'NX_10_CV': '0.01984', 'NX_10_CV_turn': '0.06600', 'NX_10_ctr': '0.76842', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.684196279339781, 'NX_10_ifeat_feat': 0.417}]
[I 230117 19:35:15 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.01954', 'CV_turn': '0.07593', 'ctr': '0.75530', 'len_tra': 8.56, 'R_tra': 6.465363609600265, 'ifeat_feat': 0.37149532710280375, 'NX_0_CV': '0.02735', 'NX_0_CV_turn': '0.05837', 'NX_0_ctr': '0.74657', 'NX_0_len_tra': 15.59, 'NX_0_R_tra': 11.639086318084392, 'NX_0_ifeat_feat': 0.4413085311096857, 'NX_10_CV': '0.02194', 'NX_10_CV_turn': '0.07300', 'NX_10_ctr': '0.75033', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.503278779138173, 'NX_10_ifeat_feat': 0.43}]
[I 230117 19:36:32 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.01803', 'CV_turn': '0.07220', 'ctr': '0.72422', 'len_tra': 8.31, 'R_tra': 6.018295319712945, 'ifeat_feat': 0.36101083032490977, 'NX_0_CV': '0.02495', 'NX_0_CV_turn': '0.05006', 'NX_0_ctr': '0.72369', 'NX_0_len_tra': 16.58, 'NX_0_R_tra': 11.998707179936495, 'NX_0_ifeat_feat': 0.4294330518697226, 'NX_10_CV': '0.02134', 'NX_10_CV_turn': '0.07100', 'NX_10_ctr': '0.74385', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.438485941894714, 'NX_10_ifeat_feat': 0.382}]
[I 230117 19:37:51 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.01803', 'CV_turn': '0.06674', 'ctr': '0.72097', 'len_tra': 8.99, 'R_tra': 6.481541239404781, 'ifeat_feat': 0.38264738598442716, 'NX_0_CV': '0.02585', 'NX_0_CV_turn': '0.05276', 'NX_0_ctr': '0.73918', 'NX_0_len_tra': 16.3, 'NX_0_R_tra': 12.048657490475485, 'NX_0_ifeat_feat': 0.42576687116564416, 'NX_10_CV': '0.02104', 'NX_10_CV_turn': '0.07000', 'NX_10_ctr': '0.73234', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.323429268553788, 'NX_10_ifeat_feat': 0.395}]
[I 230117 19:39:10 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.01894', 'CV_turn': '0.06522', 'ctr': '0.65762', 'len_tra': 9.66, 'R_tra': 6.352630015447979, 'ifeat_feat': 0.38819875776397517, 'NX_0_CV': '0.02555', 'NX_0_CV_turn': '0.04751', 'NX_0_ctr': '0.67980', 'NX_0_len_tra': 17.89, 'NX_0_R_tra': 12.161643529191121, 'NX_0_ifeat_feat': 0.412520961430967, 'NX_10_CV': '0.01924', 'NX_10_CV_turn': '0.06400', 'NX_10_ctr': '0.69006', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.9005658968989, 'NX_10_ifeat_feat': 0.422}]
[I 230117 19:40:28 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.01503', 'CV_turn': '0.05429', 'ctr': '0.66359', 'len_tra': 9.21, 'R_tra': 6.111695645092296, 'ifeat_feat': 0.3973941368078176, 'NX_0_CV': '0.02435', 'NX_0_CV_turn': '0.03928', 'NX_0_ctr': '0.70909', 'NX_0_len_tra': 20.62, 'NX_0_R_tra': 14.621335128698394, 'NX_0_ifeat_feat': 0.40009699321047526, 'NX_10_CV': '0.01653', 'NX_10_CV_turn': '0.05500', 'NX_10_ctr': '0.67808', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.780789417312749, 'NX_10_ifeat_feat': 0.37}]
[I 230117 19:41:49 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.01593', 'CV_turn': '0.05989', 'ctr': '0.65177', 'len_tra': 8.85, 'R_tra': 5.7681529082368135, 'ifeat_feat': 0.42033898305084744, 'NX_0_CV': '0.02344', 'NX_0_CV_turn': '0.04286', 'NX_0_ctr': '0.67872', 'NX_0_len_tra': 18.2, 'NX_0_R_tra': 12.352693702735946, 'NX_0_ifeat_feat': 0.4445054945054945, 'NX_10_CV': '0.01743', 'NX_10_CV_turn': '0.05800', 'NX_10_ctr': '0.65233', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.523255601612841, 'NX_10_ifeat_feat': 0.432}]
[I 230117 19:43:09 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.01413', 'CV_turn': '0.05471', 'ctr': '0.68364', 'len_tra': 8.59, 'R_tra': 5.8724868829861405, 'ifeat_feat': 0.4412107101280559, 'NX_0_CV': '0.02375', 'NX_0_CV_turn': '0.03742', 'NX_0_ctr': '0.69796', 'NX_0_len_tra': 21.11, 'NX_0_R_tra': 14.733939646442586, 'NX_0_ifeat_feat': 0.4230222643297016, 'NX_10_CV': '0.01653', 'NX_10_CV_turn': '0.05500', 'NX_10_ctr': '0.67135', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.713504303947779, 'NX_10_ifeat_feat': 0.44}]
[I 230117 19:44:28 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.01533', 'CV_turn': '0.05060', 'ctr': '0.63746', 'len_tra': 10.08, 'R_tra': 6.425632107578976, 'ifeat_feat': 0.38392857142857145, 'NX_0_CV': '0.02014', 'NX_0_CV_turn': '0.03159', 'NX_0_ctr': '0.70493', 'NX_0_len_tra': 21.21, 'NX_0_R_tra': 14.951659284547505, 'NX_0_ifeat_feat': 0.4200848656294201, 'NX_10_CV': '0.01593', 'NX_10_CV_turn': '0.05300', 'NX_10_ctr': '0.64013', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.401331957594872, 'NX_10_ifeat_feat': 0.41}]
