[I 230117 19:55:05 policy_utils:47] {
      "env": "KuaiEnv-v0",
      "user_model_name": "DeepFM",
      "model_name": "A2C_with_emb",
      "seed": 0,
      "cuda": 3,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.0,
      "lambda_entropy": 0.0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "MBPO-leave9",
      "is_binarize": false,
      "need_transform": true,
      "entropy_window": [
        1,
        2
      ],
      "yfeat": "watch_ratio_normed",
      "leave_threshold": 0.0,
      "num_leave_compute": 9,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-10"
    }
[I 230117 19:56:06 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.14397', 'CV_turn': '0.88051', 'ctr': '0.80339', 'len_tra': 5.44, 'R_tra': 4.370449761940807, 'ifeat_feat': 0.6838235294117647, 'NX_0_CV': '0.15690', 'NX_0_CV_turn': '0.91259', 'NX_0_ctr': '0.84752', 'NX_0_len_tra': 5.72, 'NX_0_R_tra': 4.847788488011063, 'NX_0_ifeat_feat': 0.6695804195804196, 'NX_10_CV': '0.25098', 'NX_10_CV_turn': '0.83500', 'NX_10_ctr': '0.81977', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.197670488294037, 'NX_10_ifeat_feat': 0.717}]
[I 230117 19:56:29 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.10971', 'CV_turn': '0.49258', 'ctr': '0.79419', 'len_tra': 7.41, 'R_tra': 5.88494475792779, 'ifeat_feat': 0.3967611336032389, 'NX_0_CV': '0.12894', 'NX_0_CV_turn': '0.49826', 'NX_0_ctr': '0.78069', 'NX_0_len_tra': 8.61, 'NX_0_R_tra': 6.721727089735798, 'NX_0_ifeat_feat': 0.41231126596980255, 'NX_10_CV': '0.14548', 'NX_10_CV_turn': '0.48400', 'NX_10_ctr': '0.79397', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.939676713750889, 'NX_10_ifeat_feat': 0.425}]
[I 230117 19:56:53 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.11001', 'CV_turn': '0.43675', 'ctr': '0.76903', 'len_tra': 8.38, 'R_tra': 6.444451148097183, 'ifeat_feat': 0.3902147971360382, 'NX_0_CV': '0.11422', 'NX_0_CV_turn': '0.42269', 'NX_0_ctr': '0.77062', 'NX_0_len_tra': 8.99, 'NX_0_R_tra': 6.927894389465401, 'NX_0_ifeat_feat': 0.39043381535038935, 'NX_10_CV': '0.12053', 'NX_10_CV_turn': '0.40100', 'NX_10_ctr': '0.79371', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.937082791552626, 'NX_10_ifeat_feat': 0.394}]
[I 230117 19:57:15 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.10580', 'CV_turn': '0.40835', 'ctr': '0.81002', 'len_tra': 8.62, 'R_tra': 6.982404490457675, 'ifeat_feat': 0.37935034802784223, 'NX_0_CV': '0.10760', 'NX_0_CV_turn': '0.38871', 'NX_0_ctr': '0.77753', 'NX_0_len_tra': 9.21, 'NX_0_R_tra': 7.1610204819162275, 'NX_0_ifeat_feat': 0.4158523344191097, 'NX_10_CV': '0.11903', 'NX_10_CV_turn': '0.39600', 'NX_10_ctr': '0.79047', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.9046974912248915, 'NX_10_ifeat_feat': 0.413}]
[I 230117 19:57:39 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.08837', 'CV_turn': '0.33949', 'ctr': '0.80415', 'len_tra': 8.66, 'R_tra': 6.963895706786432, 'ifeat_feat': 0.371824480369515, 'NX_0_CV': '0.10430', 'NX_0_CV_turn': '0.35481', 'NX_0_ctr': '0.80925', 'NX_0_len_tra': 9.78, 'NX_0_R_tra': 7.914438615681344, 'NX_0_ifeat_feat': 0.4222903885480573, 'NX_10_CV': '0.11031', 'NX_10_CV_turn': '0.36700', 'NX_10_ctr': '0.79202', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.920231886306433, 'NX_10_ifeat_feat': 0.404}]
[I 230117 19:58:01 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.09288', 'CV_turn': '0.33048', 'ctr': '0.82718', 'len_tra': 9.35, 'R_tra': 7.734147206797027, 'ifeat_feat': 0.3967914438502674, 'NX_0_CV': '0.09889', 'NX_0_CV_turn': '0.35800', 'NX_0_ctr': '0.80573', 'NX_0_len_tra': 9.19, 'NX_0_R_tra': 7.404668654755146, 'NX_0_ifeat_feat': 0.4385201305767138, 'NX_10_CV': '0.09769', 'NX_10_CV_turn': '0.32500', 'NX_10_ctr': '0.78865', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.886492678365758, 'NX_10_ifeat_feat': 0.408}]
[I 230117 19:58:27 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.09739', 'CV_turn': '0.38756', 'ctr': '0.76067', 'len_tra': 8.36, 'R_tra': 6.359208552263327, 'ifeat_feat': 0.40789473684210525, 'NX_0_CV': '0.10911', 'NX_0_CV_turn': '0.36667', 'NX_0_ctr': '0.82464', 'NX_0_len_tra': 9.9, 'NX_0_R_tra': 8.163946736301911, 'NX_0_ifeat_feat': 0.4070707070707071, 'NX_10_CV': '0.11362', 'NX_10_CV_turn': '0.37800', 'NX_10_ctr': '0.76458', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.645777908802264, 'NX_10_ifeat_feat': 0.41}]
[I 230117 19:59:00 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.08867', 'CV_turn': '0.36064', 'ctr': '0.80412', 'len_tra': 8.18, 'R_tra': 6.57768678573059, 'ifeat_feat': 0.402200488997555, 'NX_0_CV': '0.10219', 'NX_0_CV_turn': '0.34623', 'NX_0_ctr': '0.79602', 'NX_0_len_tra': 9.82, 'NX_0_R_tra': 7.816882680671054, 'NX_0_ifeat_feat': 0.39918533604887985, 'NX_10_CV': '0.11151', 'NX_10_CV_turn': '0.37100', 'NX_10_ctr': '0.78494', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.849356453985908, 'NX_10_ifeat_feat': 0.411}]
[I 230117 19:59:35 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.09588', 'CV_turn': '0.35843', 'ctr': '0.76677', 'len_tra': 8.9, 'R_tra': 6.824222021492292, 'ifeat_feat': 0.40786516853932586, 'NX_0_CV': '0.10249', 'NX_0_CV_turn': '0.34831', 'NX_0_ctr': '0.76049', 'NX_0_len_tra': 9.79, 'NX_0_R_tra': 7.445169792142353, 'NX_0_ifeat_feat': 0.40960163432073543, 'NX_10_CV': '0.09859', 'NX_10_CV_turn': '0.32800', 'NX_10_ctr': '0.80786', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.078646808465425, 'NX_10_ifeat_feat': 0.393}]
[I 230117 20:00:08 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.09258', 'CV_turn': '0.33154', 'ctr': '0.77117', 'len_tra': 9.29, 'R_tra': 7.164207125901674, 'ifeat_feat': 0.379978471474704, 'NX_0_CV': '0.09799', 'NX_0_CV_turn': '0.31196', 'NX_0_ctr': '0.76976', 'NX_0_len_tra': 10.45, 'NX_0_R_tra': 8.044043997890533, 'NX_0_ifeat_feat': 0.41148325358851673, 'NX_10_CV': '0.08897', 'NX_10_CV_turn': '0.29600', 'NX_10_ctr': '0.73759', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.375947195711978, 'NX_10_ifeat_feat': 0.386}]
[I 230117 20:00:44 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.10039', 'CV_turn': '0.35798', 'ctr': '0.76456', 'len_tra': 9.33, 'R_tra': 7.133318874035699, 'ifeat_feat': 0.37513397642015006, 'NX_0_CV': '0.10099', 'NX_0_CV_turn': '0.36052', 'NX_0_ctr': '0.79075', 'NX_0_len_tra': 9.32, 'NX_0_R_tra': 7.369777396900877, 'NX_0_ifeat_feat': 0.3948497854077253, 'NX_10_CV': '0.10550', 'NX_10_CV_turn': '0.35100', 'NX_10_ctr': '0.78172', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.8172380088864415, 'NX_10_ifeat_feat': 0.401}]
