[I 230117 19:55:05 policy_utils:47] {
      "env": "KuaiEnv-v0",
      "user_model_name": "DeepFM",
      "model_name": "A2C_with_emb",
      "seed": 0,
      "cuda": 3,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.05,
      "lambda_entropy": 0.0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "MOPO-leave9",
      "is_binarize": false,
      "need_transform": true,
      "entropy_window": [
        1,
        2
      ],
      "yfeat": "watch_ratio_normed",
      "leave_threshold": 0.0,
      "num_leave_compute": 9,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-10"
    }
[I 230117 19:56:03 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.14247', 'CV_turn': '0.87454', 'ctr': '0.89085', 'len_tra': 5.42, 'R_tra': 4.828394036884841, 'ifeat_feat': 0.6918819188191881, 'NX_0_CV': '0.15089', 'NX_0_CV_turn': '0.89007', 'NX_0_ctr': '0.82766', 'NX_0_len_tra': 5.64, 'NX_0_R_tra': 4.667996930447999, 'NX_0_ifeat_feat': 0.6897163120567376, 'NX_10_CV': '0.24947', 'NX_10_CV_turn': '0.83000', 'NX_10_ctr': '0.84425', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.442473365876726, 'NX_10_ifeat_feat': 0.713}]
[I 230117 19:56:26 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.10881', 'CV_turn': '0.48074', 'ctr': '0.75316', 'len_tra': 7.53, 'R_tra': 5.67127240577428, 'ifeat_feat': 0.36387782204515273, 'NX_0_CV': '0.12023', 'NX_0_CV_turn': '0.49200', 'NX_0_ctr': '0.69810', 'NX_0_len_tra': 8.13, 'NX_0_R_tra': 5.675543855672954, 'NX_0_ifeat_feat': 0.4034440344403444, 'NX_10_CV': '0.15059', 'NX_10_CV_turn': '0.50100', 'NX_10_ctr': '0.72217', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.221736119037779, 'NX_10_ifeat_feat': 0.427}]
[I 230117 19:56:48 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.11392', 'CV_turn': '0.46051', 'ctr': '0.77464', 'len_tra': 8.23, 'R_tra': 6.375249388727315, 'ifeat_feat': 0.44957472660996356, 'NX_0_CV': '0.12293', 'NX_0_CV_turn': '0.47669', 'NX_0_ctr': '0.76443', 'NX_0_len_tra': 8.58, 'NX_0_R_tra': 6.558804902427916, 'NX_0_ifeat_feat': 0.4603729603729604, 'NX_10_CV': '0.13255', 'NX_10_CV_turn': '0.44100', 'NX_10_ctr': '0.75550', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.554961521724181, 'NX_10_ifeat_feat': 0.445}]
[I 230117 19:57:11 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.09137', 'CV_turn': '0.37438', 'ctr': '0.67499', 'len_tra': 8.12, 'R_tra': 5.480888484313156, 'ifeat_feat': 0.37438423645320196, 'NX_0_CV': '0.10249', 'NX_0_CV_turn': '0.36549', 'NX_0_ctr': '0.75353', 'NX_0_len_tra': 9.33, 'NX_0_R_tra': 7.030469754189958, 'NX_0_ifeat_feat': 0.37191854233654875, 'NX_10_CV': '0.10340', 'NX_10_CV_turn': '0.34400', 'NX_10_ctr': '0.74500', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.449959660893618, 'NX_10_ifeat_feat': 0.399}]
[I 230117 19:57:35 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.08326', 'CV_turn': '0.35332', 'ctr': '0.74213', 'len_tra': 7.84, 'R_tra': 5.818335622503619, 'ifeat_feat': 0.4017857142857143, 'NX_0_CV': '0.09498', 'NX_0_CV_turn': '0.31663', 'NX_0_ctr': '0.71375', 'NX_0_len_tra': 9.98, 'NX_0_R_tra': 7.123256795335912, 'NX_0_ifeat_feat': 0.39579158316633267, 'NX_10_CV': '0.10159', 'NX_10_CV_turn': '0.33800', 'NX_10_ctr': '0.75563', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.556261606129798, 'NX_10_ifeat_feat': 0.413}]
[I 230117 19:57:58 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.08386', 'CV_turn': '0.31490', 'ctr': '0.75215', 'len_tra': 8.86, 'R_tra': 6.664088272759545, 'ifeat_feat': 0.3363431151241535, 'NX_0_CV': '0.08536', 'NX_0_CV_turn': '0.27761', 'NX_0_ctr': '0.72843', 'NX_0_len_tra': 10.23, 'NX_0_R_tra': 7.45182349644775, 'NX_0_ifeat_feat': 0.38807429130009774, 'NX_10_CV': '0.09979', 'NX_10_CV_turn': '0.33200', 'NX_10_ctr': '0.73072', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.307189572626278, 'NX_10_ifeat_feat': 0.391}]
[I 230117 19:58:21 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.08206', 'CV_turn': '0.29967', 'ctr': '0.73618', 'len_tra': 9.11, 'R_tra': 6.706593621385702, 'ifeat_feat': 0.3995609220636663, 'NX_0_CV': '0.08957', 'NX_0_CV_turn': '0.30977', 'NX_0_ctr': '0.73977', 'NX_0_len_tra': 9.62, 'NX_0_R_tra': 7.116572688841557, 'NX_0_ifeat_feat': 0.42723492723492723, 'NX_10_CV': '0.09829', 'NX_10_CV_turn': '0.32700', 'NX_10_ctr': '0.71621', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.162113354628616, 'NX_10_ifeat_feat': 0.396}]
[I 230117 19:58:52 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.08145', 'CV_turn': '0.28738', 'ctr': '0.72156', 'len_tra': 9.43, 'R_tra': 6.804319214480099, 'ifeat_feat': 0.3860021208907741, 'NX_0_CV': '0.09678', 'NX_0_CV_turn': '0.30872', 'NX_0_ctr': '0.74482', 'NX_0_len_tra': 10.43, 'NX_0_R_tra': 7.768479432582133, 'NX_0_ifeat_feat': 0.38638542665388304, 'NX_10_CV': '0.09438', 'NX_10_CV_turn': '0.31400', 'NX_10_ctr': '0.67772', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.777248255718632, 'NX_10_ifeat_feat': 0.375}]
[I 230117 19:59:28 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.08867', 'CV_turn': '0.31350', 'ctr': '0.74286', 'len_tra': 9.41, 'R_tra': 6.990334803009622, 'ifeat_feat': 0.3889479277364506, 'NX_0_CV': '0.09829', 'NX_0_CV_turn': '0.32537', 'NX_0_ctr': '0.73240', 'NX_0_len_tra': 10.05, 'NX_0_R_tra': 7.360634437486262, 'NX_0_ifeat_feat': 0.4099502487562189, 'NX_10_CV': '0.09318', 'NX_10_CV_turn': '0.31000', 'NX_10_ctr': '0.72871', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.287144603302007, 'NX_10_ifeat_feat': 0.386}]
[I 230117 20:00:05 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.09107', 'CV_turn': '0.33893', 'ctr': '0.70395', 'len_tra': 8.94, 'R_tra': 6.293293164027349, 'ifeat_feat': 0.36465324384787473, 'NX_0_CV': '0.09077', 'NX_0_CV_turn': '0.30598', 'NX_0_ctr': '0.72187', 'NX_0_len_tra': 9.87, 'NX_0_R_tra': 7.124878885875558, 'NX_0_ifeat_feat': 0.39311043566362713, 'NX_10_CV': '0.09708', 'NX_10_CV_turn': '0.32300', 'NX_10_ctr': '0.71391', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.139144388144133, 'NX_10_ifeat_feat': 0.37}]
[I 230117 20:00:40 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.09017', 'CV_turn': '0.34843', 'ctr': '0.75155', 'len_tra': 8.61, 'R_tra': 6.470877961626395, 'ifeat_feat': 0.3867595818815331, 'NX_0_CV': '0.10280', 'NX_0_CV_turn': '0.34132', 'NX_0_ctr': '0.70633', 'NX_0_len_tra': 10.02, 'NX_0_R_tra': 7.077391391346415, 'NX_0_ifeat_feat': 0.405189620758483, 'NX_10_CV': '0.09438', 'NX_10_CV_turn': '0.31400', 'NX_10_ctr': '0.72977', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.297680662037707, 'NX_10_ifeat_feat': 0.416}]
