[I 230118 03:45:57 policy_utils:47] {
      "env": "KuaiEnv-v0",
      "user_model_name": "DeepFM-IPS",
      "model_name": "IPS",
      "seed": 0,
      "cuda": 4,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0,
      "lambda_entropy": 0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "DeepFM-IPS",
      "message": "IPS-leave6",
      "is_binarize": false,
      "need_transform": true,
      "entropy_window": [],
      "yfeat": "watch_ratio_normed",
      "leave_threshold": 0.0,
      "num_leave_compute": 6,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-5"
    }
[I 230118 03:46:39 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.12744', 'CV_turn': '0.93187', 'ctr': '0.85752', 'len_tra': 4.55, 'R_tra': 3.9017020626622, 'ifeat_feat': 0.7868131868131868, 'NX_0_CV': '0.14307', 'NX_0_CV_turn': '0.92070', 'NX_0_ctr': '0.88001', 'NX_0_len_tra': 5.17, 'NX_0_R_tra': 4.549655934087815, 'NX_0_ifeat_feat': 0.7891682785299806, 'NX_10_CV': '0.25819', 'NX_10_CV_turn': '0.85900', 'NX_10_ctr': '0.84922', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.492199754972368, 'NX_10_ifeat_feat': 0.802}]
[I 230118 03:46:53 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.11752', 'CV_turn': '0.47625', 'ctr': '0.80054', 'len_tra': 8.21, 'R_tra': 6.5724369972052195, 'ifeat_feat': 0.3934226552984166, 'NX_0_CV': '0.13826', 'NX_0_CV_turn': '0.48574', 'NX_0_ctr': '0.82237', 'NX_0_len_tra': 9.47, 'NX_0_R_tra': 7.787874761170846, 'NX_0_ifeat_feat': 0.4012671594508976, 'NX_10_CV': '0.14427', 'NX_10_CV_turn': '0.48000', 'NX_10_ctr': '0.80472', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.047244899650742, 'NX_10_ifeat_feat': 0.418}]
[I 230118 03:47:08 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.08506', 'CV_turn': '0.31065', 'ctr': '0.77792', 'len_tra': 9.11, 'R_tra': 7.0868426377921825, 'ifeat_feat': 0.31284302963776073, 'NX_0_CV': '0.10881', 'NX_0_CV_turn': '0.36236', 'NX_0_ctr': '0.77779', 'NX_0_len_tra': 9.99, 'NX_0_R_tra': 7.7700835866624685, 'NX_0_ifeat_feat': 0.34734734734734735, 'NX_10_CV': '0.09438', 'NX_10_CV_turn': '0.31400', 'NX_10_ctr': '0.75930', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.592974895360337, 'NX_10_ifeat_feat': 0.319}]
[I 230118 03:47:21 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.07063', 'CV_turn': '0.25599', 'ctr': '0.78053', 'len_tra': 9.18, 'R_tra': 7.165274171665394, 'ifeat_feat': 0.3758169934640523, 'NX_0_CV': '0.09197', 'NX_0_CV_turn': '0.27692', 'NX_0_ctr': '0.77027', 'NX_0_len_tra': 11.05, 'NX_0_R_tra': 8.511502554741162, 'NX_0_ifeat_feat': 0.40361990950226245, 'NX_10_CV': '0.07905', 'NX_10_CV_turn': '0.26300', 'NX_10_ctr': '0.73997', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.399726460959061, 'NX_10_ifeat_feat': 0.376}]
[I 230118 03:47:36 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.07364', 'CV_turn': '0.27590', 'ctr': '0.75997', 'len_tra': 8.88, 'R_tra': 6.748547604122404, 'ifeat_feat': 0.3738738738738739, 'NX_0_CV': '0.09348', 'NX_0_CV_turn': '0.25895', 'NX_0_ctr': '0.72822', 'NX_0_len_tra': 12.01, 'NX_0_R_tra': 8.745881120808054, 'NX_0_ifeat_feat': 0.373022481265612, 'NX_10_CV': '0.07785', 'NX_10_CV_turn': '0.25900', 'NX_10_ctr': '0.73286', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.328619936682335, 'NX_10_ifeat_feat': 0.382}]
[I 230118 03:47:51 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.07244', 'CV_turn': '0.26167', 'ctr': '0.69544', 'len_tra': 9.21, 'R_tra': 6.404972493519641, 'ifeat_feat': 0.3474484256243214, 'NX_0_CV': '0.07454', 'NX_0_CV_turn': '0.23091', 'NX_0_ctr': '0.75772', 'NX_0_len_tra': 10.74, 'NX_0_R_tra': 8.13793645492942, 'NX_0_ifeat_feat': 0.38361266294227186, 'NX_10_CV': '0.06703', 'NX_10_CV_turn': '0.22300', 'NX_10_ctr': '0.73838', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.383785399270637, 'NX_10_ifeat_feat': 0.336}]
[I 230118 03:48:06 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.05921', 'CV_turn': '0.21554', 'ctr': '0.66836', 'len_tra': 9.14, 'R_tra': 6.108822971116578, 'ifeat_feat': 0.37199124726477023, 'NX_0_CV': '0.07905', 'NX_0_CV_turn': '0.21382', 'NX_0_ctr': '0.74488', 'NX_0_len_tra': 12.3, 'NX_0_R_tra': 9.162077742683625, 'NX_0_ifeat_feat': 0.3829268292682927, 'NX_10_CV': '0.06643', 'NX_10_CV_turn': '0.22100', 'NX_10_ctr': '0.67204', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.72035051378295, 'NX_10_ifeat_feat': 0.356}]
[I 230118 03:48:21 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.05320', 'CV_turn': '0.17879', 'ctr': '0.76337', 'len_tra': 9.9, 'R_tra': 7.5573780940598745, 'ifeat_feat': 0.3393939393939394, 'NX_0_CV': '0.06973', 'NX_0_CV_turn': '0.18168', 'NX_0_ctr': '0.73405', 'NX_0_len_tra': 12.77, 'NX_0_R_tra': 9.373810179009613, 'NX_0_ifeat_feat': 0.379796397807361, 'NX_10_CV': '0.05531', 'NX_10_CV_turn': '0.18400', 'NX_10_ctr': '0.68096', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.809618917766561, 'NX_10_ifeat_feat': 0.344}]
[I 230118 03:48:36 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.04058', 'CV_turn': '0.13776', 'ctr': '0.70083', 'len_tra': 9.8, 'R_tra': 6.868166574557856, 'ifeat_feat': 0.3448979591836735, 'NX_0_CV': '0.05951', 'NX_0_CV_turn': '0.13543', 'NX_0_ctr': '0.69857', 'NX_0_len_tra': 14.62, 'NX_0_R_tra': 10.21313647184243, 'NX_0_ifeat_feat': 0.37688098495212036, 'NX_10_CV': '0.04328', 'NX_10_CV_turn': '0.14400', 'NX_10_ctr': '0.69489', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.948924947523668, 'NX_10_ifeat_feat': 0.357}]
[I 230118 03:48:51 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.05170', 'CV_turn': '0.17131', 'ctr': '0.68800', 'len_tra': 10.04, 'R_tra': 6.907538487315123, 'ifeat_feat': 0.35756972111553786, 'NX_0_CV': '0.06643', 'NX_0_CV_turn': '0.15957', 'NX_0_ctr': '0.70991', 'NX_0_len_tra': 13.85, 'NX_0_R_tra': 9.8322547525099, 'NX_0_ifeat_feat': 0.3862815884476534, 'NX_10_CV': '0.04659', 'NX_10_CV_turn': '0.15500', 'NX_10_ctr': '0.67934', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.79344832113035, 'NX_10_ifeat_feat': 0.374}]
[I 230118 03:49:06 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.04749', 'CV_turn': '0.15340', 'ctr': '0.67959', 'len_tra': 10.3, 'R_tra': 6.999766577840446, 'ifeat_feat': 0.29514563106796116, 'NX_0_CV': '0.06102', 'NX_0_CV_turn': '0.15773', 'NX_0_ctr': '0.69969', 'NX_0_len_tra': 12.87, 'NX_0_R_tra': 9.004978304714195, 'NX_0_ifeat_feat': 0.35586635586635584, 'NX_10_CV': '0.04929', 'NX_10_CV_turn': '0.16400', 'NX_10_ctr': '0.67411', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.741057750886121, 'NX_10_ifeat_feat': 0.322}]
