[I 230117 19:23:40 policy_utils:47] {
      "env": "KuaiEnv-v0",
      "user_model_name": "DeepFM",
      "model_name": "A2C_with_emb",
      "seed": 0,
      "cuda": 5,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.05,
      "lambda_entropy": 0.0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "MOPO-leave2",
      "is_binarize": false,
      "need_transform": true,
      "entropy_window": [
        1,
        2
      ],
      "yfeat": "watch_ratio_normed",
      "leave_threshold": 0.0,
      "num_leave_compute": 2,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-12"
    }
[I 230117 19:25:59 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.17223', 'CV_turn': '0.87615', 'ctr': '0.86287', 'len_tra': 6.54, 'R_tra': 5.643139161594214, 'ifeat_feat': 0.7431192660550459, 'NX_0_CV': '0.18395', 'NX_0_CV_turn': '0.87679', 'NX_0_ctr': '0.83049', 'NX_0_len_tra': 6.98, 'NX_0_R_tra': 5.79683627515552, 'NX_0_ifeat_feat': 0.7349570200573066, 'NX_10_CV': '0.25308', 'NX_10_CV_turn': '0.84200', 'NX_10_ctr': '0.81342', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.134202339693001, 'NX_10_ifeat_feat': 0.717}]
[I 230117 19:27:02 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.18575', 'CV_turn': '0.52596', 'ctr': '0.77254', 'len_tra': 11.75, 'R_tra': 9.07739565723182, 'ifeat_feat': 0.4153191489361702, 'NX_0_CV': '0.20739', 'NX_0_CV_turn': '0.51997', 'NX_0_ctr': '0.80029', 'NX_0_len_tra': 13.27, 'NX_0_R_tra': 10.619860785037517, 'NX_0_ifeat_feat': 0.43782969103240393, 'NX_10_CV': '0.16561', 'NX_10_CV_turn': '0.55100', 'NX_10_ctr': '0.78047', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.804735739244816, 'NX_10_ifeat_feat': 0.441}]
[I 230117 19:28:14 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.16171', 'CV_turn': '0.44426', 'ctr': '0.77096', 'len_tra': 12.11, 'R_tra': 9.336356776651268, 'ifeat_feat': 0.40545004128819156, 'NX_0_CV': '0.18605', 'NX_0_CV_turn': '0.46091', 'NX_0_ctr': '0.77135', 'NX_0_len_tra': 13.43, 'NX_0_R_tra': 10.359217342259223, 'NX_0_ifeat_feat': 0.41921072226358896, 'NX_10_CV': '0.14548', 'NX_10_CV_turn': '0.48400', 'NX_10_ctr': '0.75410', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.541045006330316, 'NX_10_ifeat_feat': 0.405}]
[I 230117 19:29:28 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.16862', 'CV_turn': '0.40014', 'ctr': '0.78011', 'len_tra': 14.02, 'R_tra': 10.937156716263535, 'ifeat_feat': 0.4008559201141227, 'NX_0_CV': '0.17523', 'NX_0_CV_turn': '0.40712', 'NX_0_ctr': '0.77081', 'NX_0_len_tra': 14.32, 'NX_0_R_tra': 11.03797259112095, 'NX_0_ifeat_feat': 0.43854748603351956, 'NX_10_CV': '0.13075', 'NX_10_CV_turn': '0.43500', 'NX_10_ctr': '0.78985', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.898479099375346, 'NX_10_ifeat_feat': 0.406}]
[I 230117 19:30:46 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.15990', 'CV_turn': '0.40892', 'ctr': '0.78022', 'len_tra': 13.01, 'R_tra': 10.150691368514227, 'ifeat_feat': 0.41199077632590314, 'NX_0_CV': '0.16321', 'NX_0_CV_turn': '0.40462', 'NX_0_ctr': '0.78605', 'NX_0_len_tra': 13.42, 'NX_0_R_tra': 10.548847986967509, 'NX_0_ifeat_feat': 0.4195230998509687, 'NX_10_CV': '0.13405', 'NX_10_CV_turn': '0.44600', 'NX_10_ctr': '0.72559', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.2558619901724475, 'NX_10_ifeat_feat': 0.4}]
[I 230117 19:32:20 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.15329', 'CV_turn': '0.37390', 'ctr': '0.74847', 'len_tra': 13.64, 'R_tra': 10.209123907720823, 'ifeat_feat': 0.39956011730205276, 'NX_0_CV': '0.16682', 'NX_0_CV_turn': '0.39586', 'NX_0_ctr': '0.75690', 'NX_0_len_tra': 14.02, 'NX_0_R_tra': 10.611747489991092, 'NX_0_ifeat_feat': 0.42368045649072755, 'NX_10_CV': '0.12985', 'NX_10_CV_turn': '0.43200', 'NX_10_ctr': '0.79519', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.951923936037011, 'NX_10_ifeat_feat': 0.407}]
[I 230117 19:33:54 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.15089', 'CV_turn': '0.36141', 'ctr': '0.79420', 'len_tra': 13.89, 'R_tra': 11.03147409298814, 'ifeat_feat': 0.4089272858171346, 'NX_0_CV': '0.16441', 'NX_0_CV_turn': '0.38279', 'NX_0_ctr': '0.76279', 'NX_0_len_tra': 14.29, 'NX_0_R_tra': 10.900257682936482, 'NX_0_ifeat_feat': 0.45976207137858643, 'NX_10_CV': '0.12504', 'NX_10_CV_turn': '0.41600', 'NX_10_ctr': '0.76471', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.647073392123583, 'NX_10_ifeat_feat': 0.432}]
[I 230117 19:35:25 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.14848', 'CV_turn': '0.35463', 'ctr': '0.76546', 'len_tra': 13.93, 'R_tra': 10.66280664811052, 'ifeat_feat': 0.42857142857142855, 'NX_0_CV': '0.14728', 'NX_0_CV_turn': '0.34362', 'NX_0_ctr': '0.80391', 'NX_0_len_tra': 14.26, 'NX_0_R_tra': 11.463803724981096, 'NX_0_ifeat_feat': 0.438288920056101, 'NX_10_CV': '0.11572', 'NX_10_CV_turn': '0.38500', 'NX_10_ctr': '0.79453', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.945257932300117, 'NX_10_ifeat_feat': 0.429}]
[I 230117 19:37:01 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.12263', 'CV_turn': '0.30200', 'ctr': '0.78137', 'len_tra': 13.51, 'R_tra': 10.556300671967783, 'ifeat_feat': 0.36417468541820874, 'NX_0_CV': '0.16411', 'NX_0_CV_turn': '0.33394', 'NX_0_ctr': '0.79033', 'NX_0_len_tra': 16.35, 'NX_0_R_tra': 12.92197216143469, 'NX_0_ifeat_feat': 0.42874617737003057, 'NX_10_CV': '0.11392', 'NX_10_CV_turn': '0.37900', 'NX_10_ctr': '0.74127', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.412704994740481, 'NX_10_ifeat_feat': 0.402}]
[I 230117 19:38:33 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.13225', 'CV_turn': '0.30641', 'ctr': '0.77479', 'len_tra': 14.36, 'R_tra': 11.125979479374031, 'ifeat_feat': 0.3767409470752089, 'NX_0_CV': '0.15059', 'NX_0_CV_turn': '0.31041', 'NX_0_ctr': '0.79329', 'NX_0_len_tra': 16.14, 'NX_0_R_tra': 12.803622417530221, 'NX_0_ifeat_feat': 0.4045848822800496, 'NX_10_CV': '0.11031', 'NX_10_CV_turn': '0.36700', 'NX_10_ctr': '0.81166', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.116627400542471, 'NX_10_ifeat_feat': 0.416}]
[I 230117 19:40:08 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.12985', 'CV_turn': '0.30105', 'ctr': '0.76583', 'len_tra': 14.35, 'R_tra': 10.989681648974493, 'ifeat_feat': 0.3916376306620209, 'NX_0_CV': '0.14818', 'NX_0_CV_turn': '0.31827', 'NX_0_ctr': '0.74594', 'NX_0_len_tra': 15.49, 'NX_0_R_tra': 11.554671035972724, 'NX_0_ifeat_feat': 0.42027114267269206, 'NX_10_CV': '0.10760', 'NX_10_CV_turn': '0.35800', 'NX_10_ctr': '0.76612', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.661206620583084, 'NX_10_ifeat_feat': 0.397}]
