[I 230117 18:57:27 policy_utils:47] {
      "env": "KuaiEnv-v0",
      "user_model_name": "DeepFM",
      "model_name": "A2C_with_emb",
      "seed": 0,
      "cuda": 5,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.0,
      "lambda_entropy": 0.0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "MBPO-leave1",
      "is_binarize": false,
      "need_transform": true,
      "entropy_window": [
        1,
        2
      ],
      "yfeat": "watch_ratio_normed",
      "leave_threshold": 0.0,
      "num_leave_compute": 1,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-12"
    }
[I 230117 18:58:32 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.21401', 'CV_turn': '0.87469', 'ctr': '0.84768', 'len_tra': 8.14, 'R_tra': 6.9000883582849175, 'ifeat_feat': 0.7874692874692875, 'NX_0_CV': '0.24076', 'NX_0_CV_turn': '0.86971', 'NX_0_ctr': '0.85131', 'NX_0_len_tra': 9.21, 'NX_0_R_tra': 7.840564595646196, 'NX_0_ifeat_feat': 0.7904451682953312, 'NX_10_CV': '0.25639', 'NX_10_CV_turn': '0.85300', 'NX_10_ctr': '0.87029', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.702906221531707, 'NX_10_ifeat_feat': 0.779}]
[I 230117 18:58:58 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.27683', 'CV_turn': '0.78853', 'ctr': '0.85393', 'len_tra': 11.68, 'R_tra': 9.97395608555759, 'ifeat_feat': 0.6926369863013698, 'NX_0_CV': '0.30087', 'NX_0_CV_turn': '0.77238', 'NX_0_ctr': '0.82787', 'NX_0_len_tra': 12.96, 'NX_0_R_tra': 10.729139149975262, 'NX_0_ifeat_feat': 0.6983024691358025, 'NX_10_CV': '0.24256', 'NX_10_CV_turn': '0.80700', 'NX_10_ctr': '0.79581', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.9581223070638325, 'NX_10_ifeat_feat': 0.694}]
[I 230117 18:59:28 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.27412', 'CV_turn': '0.48953', 'ctr': '0.77571', 'len_tra': 18.63, 'R_tra': 14.451457008503994, 'ifeat_feat': 0.4546430488459474, 'NX_0_CV': '0.26691', 'NX_0_CV_turn': '0.50598', 'NX_0_ctr': '0.80832', 'NX_0_len_tra': 17.55, 'NX_0_R_tra': 14.186034177810676, 'NX_0_ifeat_feat': 0.4735042735042735, 'NX_10_CV': '0.17313', 'NX_10_CV_turn': '0.57600', 'NX_10_ctr': '0.71016', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.101607973459827, 'NX_10_ifeat_feat': 0.452}]
[I 230117 18:59:57 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.22813', 'CV_turn': '0.41566', 'ctr': '0.74535', 'len_tra': 18.26, 'R_tra': 13.61010984406317, 'ifeat_feat': 0.39211391018619934, 'NX_0_CV': '0.25038', 'NX_0_CV_turn': '0.42565', 'NX_0_ctr': '0.80330', 'NX_0_len_tra': 19.57, 'NX_0_R_tra': 15.720639499137542, 'NX_0_ifeat_feat': 0.42565150740929997, 'NX_10_CV': '0.15089', 'NX_10_CV_turn': '0.50200', 'NX_10_ctr': '0.74759', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.475931808241996, 'NX_10_ifeat_feat': 0.404}]
[I 230117 19:00:25 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.24617', 'CV_turn': '0.43471', 'ctr': '0.73822', 'len_tra': 18.84, 'R_tra': 13.908129862995539, 'ifeat_feat': 0.4145435244161359, 'NX_0_CV': '0.23655', 'NX_0_CV_turn': '0.42244', 'NX_0_ctr': '0.77040', 'NX_0_len_tra': 18.63, 'NX_0_R_tra': 14.352615716438706, 'NX_0_ifeat_feat': 0.440150295222759, 'NX_10_CV': '0.15299', 'NX_10_CV_turn': '0.50900', 'NX_10_ctr': '0.76346', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.6345673833145895, 'NX_10_ifeat_feat': 0.403}]
[I 230117 19:00:54 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.23865', 'CV_turn': '0.39229', 'ctr': '0.76208', 'len_tra': 20.24, 'R_tra': 15.42451780906134, 'ifeat_feat': 0.4105731225296443, 'NX_0_CV': '0.22843', 'NX_0_CV_turn': '0.43231', 'NX_0_ctr': '0.82196', 'NX_0_len_tra': 17.58, 'NX_0_R_tra': 14.450038214838271, 'NX_0_ifeat_feat': 0.44141069397042093, 'NX_10_CV': '0.14638', 'NX_10_CV_turn': '0.48700', 'NX_10_ctr': '0.75881', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.588114122432157, 'NX_10_ifeat_feat': 0.388}]
[I 230117 19:01:23 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.19026', 'CV_turn': '0.39268', 'ctr': '0.83303', 'len_tra': 16.12, 'R_tra': 13.428497474393504, 'ifeat_feat': 0.4119106699751861, 'NX_0_CV': '0.22272', 'NX_0_CV_turn': '0.41653', 'NX_0_ctr': '0.75042', 'NX_0_len_tra': 17.79, 'NX_0_R_tra': 13.349914269984833, 'NX_0_ifeat_feat': 0.4390106801573918, 'NX_10_CV': '0.14187', 'NX_10_CV_turn': '0.47200', 'NX_10_ctr': '0.78332', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.83322420086032, 'NX_10_ifeat_feat': 0.422}]
[I 230117 19:01:54 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.20679', 'CV_turn': '0.36134', 'ctr': '0.75981', 'len_tra': 19.04, 'R_tra': 14.466724642197267, 'ifeat_feat': 0.39863445378151263, 'NX_0_CV': '0.22002', 'NX_0_CV_turn': '0.36382', 'NX_0_ctr': '0.79785', 'NX_0_len_tra': 20.12, 'NX_0_R_tra': 16.052687294187944, 'NX_0_ifeat_feat': 0.43290258449304175, 'NX_10_CV': '0.13526', 'NX_10_CV_turn': '0.45000', 'NX_10_ctr': '0.73717', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.371664845147685, 'NX_10_ifeat_feat': 0.392}]
[I 230117 19:02:24 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.18154', 'CV_turn': '0.32145', 'ctr': '0.73818', 'len_tra': 18.79, 'R_tra': 13.870437456100994, 'ifeat_feat': 0.37200638637573175, 'NX_0_CV': '0.21852', 'NX_0_CV_turn': '0.33487', 'NX_0_ctr': '0.76094', 'NX_0_len_tra': 21.71, 'NX_0_R_tra': 16.52010027800425, 'NX_0_ifeat_feat': 0.4159373560571165, 'NX_10_CV': '0.12143', 'NX_10_CV_turn': '0.40400', 'NX_10_ctr': '0.76331', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.6331021000832004, 'NX_10_ifeat_feat': 0.389}]
[I 230117 19:02:55 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.18846', 'CV_turn': '0.33280', 'ctr': '0.73218', 'len_tra': 18.84, 'R_tra': 13.794314203301317, 'ifeat_feat': 0.386411889596603, 'NX_0_CV': '0.19748', 'NX_0_CV_turn': '0.34416', 'NX_0_ctr': '0.76680', 'NX_0_len_tra': 19.09, 'NX_0_R_tra': 14.638207170743238, 'NX_0_ifeat_feat': 0.43373493975903615, 'NX_10_CV': '0.12083', 'NX_10_CV_turn': '0.40200', 'NX_10_ctr': '0.78389', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.838858668849683, 'NX_10_ifeat_feat': 0.424}]
[I 230117 19:03:25 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.19717', 'CV_turn': '0.35383', 'ctr': '0.77827', 'len_tra': 18.54, 'R_tra': 14.429116480773311, 'ifeat_feat': 0.42826321467098166, 'NX_0_CV': '0.22152', 'NX_0_CV_turn': '0.34010', 'NX_0_ctr': '0.81076', 'NX_0_len_tra': 21.67, 'NX_0_R_tra': 17.569273927338234, 'NX_0_ifeat_feat': 0.4517766497461929, 'NX_10_CV': '0.12985', 'NX_10_CV_turn': '0.43200', 'NX_10_ctr': '0.74364', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.436422120989585, 'NX_10_ifeat_feat': 0.434}]
[I 230117 19:03:55 utils:138] Epoch: [12], Info: [{'num_test': 100, 'CV': '0.18245', 'CV_turn': '0.32408', 'ctr': '0.74395', 'len_tra': 18.73, 'R_tra': 13.934160824916553, 'ifeat_feat': 0.3758675920982381, 'NX_0_CV': '0.21100', 'NX_0_CV_turn': '0.33429', 'NX_0_ctr': '0.77648', 'NX_0_len_tra': 21.0, 'NX_0_R_tra': 16.306027605899786, 'NX_0_ifeat_feat': 0.45666666666666667, 'NX_10_CV': '0.11903', 'NX_10_CV_turn': '0.39600', 'NX_10_ctr': '0.72332', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.233198936948115, 'NX_10_ifeat_feat': 0.352}]
[I 230117 19:04:25 utils:138] Epoch: [13], Info: [{'num_test': 100, 'CV': '0.18425', 'CV_turn': '0.32746', 'ctr': '0.75835', 'len_tra': 18.72, 'R_tra': 14.196232177057272, 'ifeat_feat': 0.42094017094017094, 'NX_0_CV': '0.19116', 'NX_0_CV_turn': '0.32716', 'NX_0_ctr': '0.75870', 'NX_0_len_tra': 19.44, 'NX_0_R_tra': 14.749104507088873, 'NX_0_ifeat_feat': 0.42901234567901236, 'NX_10_CV': '0.11933', 'NX_10_CV_turn': '0.39700', 'NX_10_ctr': '0.76282', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.628232767608805, 'NX_10_ifeat_feat': 0.418}]
[I 230117 19:04:57 utils:138] Epoch: [14], Info: [{'num_test': 100, 'CV': '0.17974', 'CV_turn': '0.33652', 'ctr': '0.76055', 'len_tra': 17.77, 'R_tra': 13.51493337699585, 'ifeat_feat': 0.42262239729881823, 'NX_0_CV': '0.19748', 'NX_0_CV_turn': '0.33989', 'NX_0_ctr': '0.77551', 'NX_0_len_tra': 19.33, 'NX_0_R_tra': 14.99066398584211, 'NX_0_ifeat_feat': 0.43507501293326434, 'NX_10_CV': '0.12414', 'NX_10_CV_turn': '0.41300', 'NX_10_ctr': '0.74433', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.443266431461381, 'NX_10_ifeat_feat': 0.411}]
[I 230117 19:05:30 utils:138] Epoch: [15], Info: [{'num_test': 100, 'CV': '0.17974', 'CV_turn': '0.28463', 'ctr': '0.78730', 'len_tra': 21.01, 'R_tra': 16.541245984593157, 'ifeat_feat': 0.41313660161827703, 'NX_0_CV': '0.19447', 'NX_0_CV_turn': '0.33471', 'NX_0_ctr': '0.79356', 'NX_0_len_tra': 19.33, 'NX_0_R_tra': 15.339536377169418, 'NX_0_ifeat_feat': 0.4474909467149509, 'NX_10_CV': '0.11151', 'NX_10_CV_turn': '0.37100', 'NX_10_ctr': '0.78367', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.836704652450344, 'NX_10_ifeat_feat': 0.394}]
[I 230117 19:06:00 utils:138] Epoch: [16], Info: [{'num_test': 100, 'CV': '0.15780', 'CV_turn': '0.27501', 'ctr': '0.74156', 'len_tra': 19.09, 'R_tra': 14.156424547491984, 'ifeat_feat': 0.3881613410162389, 'NX_0_CV': '0.17944', 'NX_0_CV_turn': '0.27936', 'NX_0_ctr': '0.79842', 'NX_0_len_tra': 21.37, 'NX_0_R_tra': 17.062285950060655, 'NX_0_ifeat_feat': 0.42629854936827327, 'NX_10_CV': '0.10610', 'NX_10_CV_turn': '0.35300', 'NX_10_ctr': '0.73106', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.310643214634105, 'NX_10_ifeat_feat': 0.38}]
[I 230117 19:06:29 utils:138] Epoch: [17], Info: [{'num_test': 100, 'CV': '0.16622', 'CV_turn': '0.27068', 'ctr': '0.73239', 'len_tra': 20.43, 'R_tra': 14.962790561304065, 'ifeat_feat': 0.38962310327949096, 'NX_0_CV': '0.17313', 'NX_0_CV_turn': '0.26313', 'NX_0_ctr': '0.78560', 'NX_0_len_tra': 21.89, 'NX_0_R_tra': 17.196750498397957, 'NX_0_ifeat_feat': 0.4134307903152124, 'NX_10_CV': '0.10400', 'NX_10_CV_turn': '0.34600', 'NX_10_ctr': '0.72838', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.283785824430856, 'NX_10_ifeat_feat': 0.407}]
[I 230117 19:06:59 utils:138] Epoch: [18], Info: [{'num_test': 100, 'CV': '0.16201', 'CV_turn': '0.23384', 'ctr': '0.75942', 'len_tra': 23.05, 'R_tra': 17.50472244278149, 'ifeat_feat': 0.3665943600867679, 'NX_0_CV': '0.16381', 'NX_0_CV_turn': '0.24505', 'NX_0_ctr': '0.78052', 'NX_0_len_tra': 22.24, 'NX_0_R_tra': 17.3588520130951, 'NX_0_ifeat_feat': 0.39388489208633093, 'NX_10_CV': '0.09077', 'NX_10_CV_turn': '0.30200', 'NX_10_ctr': '0.74655', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.465518002081549, 'NX_10_ifeat_feat': 0.37}]
[I 230117 19:07:28 utils:138] Epoch: [19], Info: [{'num_test': 100, 'CV': '0.16141', 'CV_turn': '0.23277', 'ctr': '0.70636', 'len_tra': 23.07, 'R_tra': 16.295784935365948, 'ifeat_feat': 0.3719115734720416, 'NX_0_CV': '0.14848', 'NX_0_CV_turn': '0.22414', 'NX_0_ctr': '0.74639', 'NX_0_len_tra': 22.04, 'NX_0_R_tra': 16.450457490224625, 'NX_0_ifeat_feat': 0.3892921960072595, 'NX_10_CV': '0.09708', 'NX_10_CV_turn': '0.32300', 'NX_10_ctr': '0.69851', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.985147320649256, 'NX_10_ifeat_feat': 0.37}]
