[I 230117 19:55:05 policy_utils:47] {
      "env": "KuaiEnv-v0",
      "user_model_name": "DeepFM",
      "model_name": "A2C_with_emb",
      "seed": 0,
      "cuda": 2,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.05,
      "lambda_entropy": 0.0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "MOPO-leave8",
      "is_binarize": false,
      "need_transform": true,
      "entropy_window": [
        1,
        2
      ],
      "yfeat": "watch_ratio_normed",
      "leave_threshold": 0.0,
      "num_leave_compute": 8,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-10"
    }
[I 230117 19:56:03 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.14938', 'CV_turn': '0.88434', 'ctr': '0.87963', 'len_tra': 5.62, 'R_tra': 4.943512845688942, 'ifeat_feat': 0.6957295373665481, 'NX_0_CV': '0.14518', 'NX_0_CV_turn': '0.89944', 'NX_0_ctr': '0.81759', 'NX_0_len_tra': 5.37, 'NX_0_R_tra': 4.39046371597533, 'NX_0_ifeat_feat': 0.7039106145251397, 'NX_10_CV': '0.25068', 'NX_10_CV_turn': '0.83400', 'NX_10_ctr': '0.80998', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.099784961337662, 'NX_10_ifeat_feat': 0.727}]
[I 230117 19:56:26 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.13255', 'CV_turn': '0.55823', 'ctr': '0.81739', 'len_tra': 7.9, 'R_tra': 6.457415057251976, 'ifeat_feat': 0.42278481012658226, 'NX_0_CV': '0.14157', 'NX_0_CV_turn': '0.53401', 'NX_0_ctr': '0.79027', 'NX_0_len_tra': 8.82, 'NX_0_R_tra': 6.970225166810251, 'NX_0_ifeat_feat': 0.45351473922902497, 'NX_10_CV': '0.16171', 'NX_10_CV_turn': '0.53800', 'NX_10_ctr': '0.79726', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.972565997494218, 'NX_10_ifeat_feat': 0.439}]
[I 230117 19:56:49 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.11151', 'CV_turn': '0.43291', 'ctr': '0.78004', 'len_tra': 8.57, 'R_tra': 6.684908485500805, 'ifeat_feat': 0.40840140023337224, 'NX_0_CV': '0.11482', 'NX_0_CV_turn': '0.44941', 'NX_0_ctr': '0.78095', 'NX_0_len_tra': 8.5, 'NX_0_R_tra': 6.6380423927894325, 'NX_0_ifeat_feat': 0.4411764705882353, 'NX_10_CV': '0.12564', 'NX_10_CV_turn': '0.41800', 'NX_10_ctr': '0.81758', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.175811429214448, 'NX_10_ifeat_feat': 0.422}]
[I 230117 19:57:11 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.08897', 'CV_turn': '0.38794', 'ctr': '0.74968', 'len_tra': 7.63, 'R_tra': 5.720053305559182, 'ifeat_feat': 0.41153342070773263, 'NX_0_CV': '0.10640', 'NX_0_CV_turn': '0.36012', 'NX_0_ctr': '0.76682', 'NX_0_len_tra': 9.83, 'NX_0_R_tra': 7.537812947304792, 'NX_0_ifeat_feat': 0.40895218718209564, 'NX_10_CV': '0.11091', 'NX_10_CV_turn': '0.36900', 'NX_10_ctr': '0.75529', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.5528856524221775, 'NX_10_ifeat_feat': 0.41}]
[I 230117 19:57:33 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.07334', 'CV_turn': '0.29327', 'ctr': '0.75695', 'len_tra': 8.32, 'R_tra': 6.297821295720651, 'ifeat_feat': 0.39663461538461536, 'NX_0_CV': '0.09588', 'NX_0_CV_turn': '0.30792', 'NX_0_ctr': '0.82658', 'NX_0_len_tra': 10.36, 'NX_0_R_tra': 8.563338017951486, 'NX_0_ifeat_feat': 0.4189189189189189, 'NX_10_CV': '0.08837', 'NX_10_CV_turn': '0.29400', 'NX_10_ctr': '0.83354', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.335367203628481, 'NX_10_ifeat_feat': 0.398}]
[I 230117 19:57:55 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.07845', 'CV_turn': '0.28618', 'ctr': '0.79876', 'len_tra': 9.12, 'R_tra': 7.284701550277823, 'ifeat_feat': 0.3706140350877193, 'NX_0_CV': '0.08536', 'NX_0_CV_turn': '0.27099', 'NX_0_ctr': '0.76867', 'NX_0_len_tra': 10.48, 'NX_0_R_tra': 8.055649495423829, 'NX_0_ifeat_feat': 0.41030534351145037, 'NX_10_CV': '0.08296', 'NX_10_CV_turn': '0.27600', 'NX_10_ctr': '0.77531', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.753103589778737, 'NX_10_ifeat_feat': 0.422}]
[I 230117 19:58:20 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.08777', 'CV_turn': '0.33835', 'ctr': '0.71174', 'len_tra': 8.63, 'R_tra': 6.142307794125089, 'ifeat_feat': 0.36964078794901506, 'NX_0_CV': '0.10730', 'NX_0_CV_turn': '0.32366', 'NX_0_ctr': '0.71882', 'NX_0_len_tra': 11.03, 'NX_0_R_tra': 7.928632830498105, 'NX_0_ifeat_feat': 0.36990027198549413, 'NX_10_CV': '0.08717', 'NX_10_CV_turn': '0.29000', 'NX_10_ctr': '0.72325', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.232464284009139, 'NX_10_ifeat_feat': 0.379}]
[I 230117 19:58:53 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.07364', 'CV_turn': '0.25494', 'ctr': '0.73979', 'len_tra': 9.61, 'R_tra': 7.10941059276019, 'ifeat_feat': 0.3558792924037461, 'NX_0_CV': '0.08777', 'NX_0_CV_turn': '0.26570', 'NX_0_ctr': '0.71912', 'NX_0_len_tra': 10.99, 'NX_0_R_tra': 7.903176914586161, 'NX_0_ifeat_feat': 0.3921747042766151, 'NX_10_CV': '0.07935', 'NX_10_CV_turn': '0.26400', 'NX_10_ctr': '0.73818', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.381782252274246, 'NX_10_ifeat_feat': 0.39}]
[I 230117 19:59:29 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.07244', 'CV_turn': '0.26689', 'ctr': '0.66509', 'len_tra': 9.03, 'R_tra': 6.005735992374232, 'ifeat_feat': 0.37209302325581395, 'NX_0_CV': '0.07875', 'NX_0_CV_turn': '0.23248', 'NX_0_ctr': '0.72845', 'NX_0_len_tra': 11.27, 'NX_0_R_tra': 8.209586749243723, 'NX_0_ifeat_feat': 0.36645962732919257, 'NX_10_CV': '0.07544', 'NX_10_CV_turn': '0.25100', 'NX_10_ctr': '0.71008', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.100818281758717, 'NX_10_ifeat_feat': 0.364}]
[I 230117 20:00:07 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.07665', 'CV_turn': '0.26020', 'ctr': '0.68891', 'len_tra': 9.8, 'R_tra': 6.751299792958525, 'ifeat_feat': 0.3438775510204082, 'NX_0_CV': '0.08476', 'NX_0_CV_turn': '0.28485', 'NX_0_ctr': '0.72128', 'NX_0_len_tra': 9.9, 'NX_0_R_tra': 7.140685973252971, 'NX_0_ifeat_feat': 0.4161616161616162, 'NX_10_CV': '0.08536', 'NX_10_CV_turn': '0.28400', 'NX_10_ctr': '0.73554', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.355437625419703, 'NX_10_ifeat_feat': 0.404}]
[I 230117 20:00:40 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.07003', 'CV_turn': '0.26936', 'ctr': '0.72371', 'len_tra': 8.65, 'R_tra': 6.260082343642836, 'ifeat_feat': 0.3283236994219653, 'NX_0_CV': '0.09017', 'NX_0_CV_turn': '0.26132', 'NX_0_ctr': '0.73186', 'NX_0_len_tra': 11.48, 'NX_0_R_tra': 8.401753375111369, 'NX_0_ifeat_feat': 0.3597560975609756, 'NX_10_CV': '0.07935', 'NX_10_CV_turn': '0.26400', 'NX_10_ctr': '0.76466', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.646619009693622, 'NX_10_ifeat_feat': 0.346}]
