[I 230117 19:23:40 policy_utils:47] {
      "env": "KuaiEnv-v0",
      "user_model_name": "DeepFM",
      "model_name": "A2C_with_emb",
      "seed": 0,
      "cuda": 4,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.05,
      "lambda_entropy": 5.0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "Ours-leave2",
      "is_binarize": false,
      "need_transform": true,
      "entropy_window": [
        1,
        2
      ],
      "yfeat": "watch_ratio_normed",
      "leave_threshold": 0.0,
      "num_leave_compute": 2,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-12"
    }
[I 230117 19:25:55 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.01924', 'CV_turn': '0.05522', 'ctr': '0.81092', 'len_tra': 11.59, 'R_tra': 9.398578732978395, 'ifeat_feat': 0.41501294219154444, 'NX_0_CV': '0.03487', 'NX_0_CV_turn': '0.05079', 'NX_0_ctr': '0.83187', 'NX_0_len_tra': 22.84, 'NX_0_R_tra': 18.999907279486436, 'NX_0_ifeat_feat': 0.44176882661996497, 'NX_10_CV': '0.02074', 'NX_10_CV_turn': '0.06900', 'NX_10_ctr': '0.75690', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.5690442544385075, 'NX_10_ifeat_feat': 0.431}]
[I 230117 19:26:45 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.01623', 'CV_turn': '0.04927', 'ctr': '0.68502', 'len_tra': 10.96, 'R_tra': 7.507857721840334, 'ifeat_feat': 0.39507299270072993, 'NX_0_CV': '0.03126', 'NX_0_CV_turn': '0.04275', 'NX_0_ctr': '0.75323', 'NX_0_len_tra': 24.33, 'NX_0_R_tra': 18.32611308256101, 'NX_0_ifeat_feat': 0.4381422112618167, 'NX_10_CV': '0.01924', 'NX_10_CV_turn': '0.06400', 'NX_10_ctr': '0.70132', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.013221917940826, 'NX_10_ifeat_feat': 0.416}]
[I 230117 19:27:32 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.01623', 'CV_turn': '0.04631', 'ctr': '0.72438', 'len_tra': 11.66, 'R_tra': 8.446296354599717, 'ifeat_feat': 0.4065180102915952, 'NX_0_CV': '0.02765', 'NX_0_CV_turn': '0.03757', 'NX_0_ctr': '0.74833', 'NX_0_len_tra': 24.49, 'NX_0_R_tra': 18.32667361285117, 'NX_0_ifeat_feat': 0.38301347488770926, 'NX_10_CV': '0.01563', 'NX_10_CV_turn': '0.05200', 'NX_10_ctr': '0.73035', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.303500616194725, 'NX_10_ifeat_feat': 0.374}]
[I 230117 19:28:27 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.01563', 'CV_turn': '0.03910', 'ctr': '0.72946', 'len_tra': 13.3, 'R_tra': 9.701770075850872, 'ifeat_feat': 0.3827067669172932, 'NX_0_CV': '0.02585', 'NX_0_CV_turn': '0.03256', 'NX_0_ctr': '0.75110', 'NX_0_len_tra': 26.41, 'NX_0_R_tra': 19.836423360979392, 'NX_0_ifeat_feat': 0.3778871639530481, 'NX_10_CV': '0.01563', 'NX_10_CV_turn': '0.05200', 'NX_10_ctr': '0.78367', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.836744325414804, 'NX_10_ifeat_feat': 0.362}]
[I 230117 19:29:29 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.01533', 'CV_turn': '0.04408', 'ctr': '0.75248', 'len_tra': 11.57, 'R_tra': 8.706174499499888, 'ifeat_feat': 0.3560933448573898, 'NX_0_CV': '0.02525', 'NX_0_CV_turn': '0.03323', 'NX_0_ctr': '0.76250', 'NX_0_len_tra': 25.28, 'NX_0_R_tra': 19.275986961587, 'NX_0_ifeat_feat': 0.3864715189873418, 'NX_10_CV': '0.01443', 'NX_10_CV_turn': '0.04800', 'NX_10_ctr': '0.75620', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.561956696618611, 'NX_10_ifeat_feat': 0.32}]
[I 230117 19:30:34 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.01292', 'CV_turn': '0.03150', 'ctr': '0.72493', 'len_tra': 13.65, 'R_tra': 9.89528268592268, 'ifeat_feat': 0.3516483516483517, 'NX_0_CV': '0.02134', 'NX_0_CV_turn': '0.02977', 'NX_0_ctr': '0.76559', 'NX_0_len_tra': 23.85, 'NX_0_R_tra': 18.25924347981337, 'NX_0_ifeat_feat': 0.4176100628930818, 'NX_10_CV': '0.01413', 'NX_10_CV_turn': '0.04700', 'NX_10_ctr': '0.75464', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.546427363057637, 'NX_10_ifeat_feat': 0.384}]
[I 230117 19:31:38 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.01473', 'CV_turn': '0.03448', 'ctr': '0.79561', 'len_tra': 14.21, 'R_tra': 11.305605211489649, 'ifeat_feat': 0.386347642505278, 'NX_0_CV': '0.02014', 'NX_0_CV_turn': '0.02746', 'NX_0_ctr': '0.75931', 'NX_0_len_tra': 24.4, 'NX_0_R_tra': 18.52708137434929, 'NX_0_ifeat_feat': 0.4028688524590164, 'NX_10_CV': '0.01383', 'NX_10_CV_turn': '0.04600', 'NX_10_ctr': '0.73526', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.352605534930394, 'NX_10_ifeat_feat': 0.375}]
[I 230117 19:32:49 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.01353', 'CV_turn': '0.03210', 'ctr': '0.77773', 'len_tra': 14.02, 'R_tra': 10.903792873546273, 'ifeat_feat': 0.37945791726105566, 'NX_0_CV': '0.02014', 'NX_0_CV_turn': '0.02720', 'NX_0_ctr': '0.80168', 'NX_0_len_tra': 24.63, 'NX_0_R_tra': 19.745342037202263, 'NX_0_ifeat_feat': 0.3987007714169712, 'NX_10_CV': '0.01323', 'NX_10_CV_turn': '0.04400', 'NX_10_ctr': '0.77580', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.758000307757145, 'NX_10_ifeat_feat': 0.38}]
[I 230117 19:34:01 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.01323', 'CV_turn': '0.03506', 'ctr': '0.77997', 'len_tra': 12.55, 'R_tra': 9.788591020219233, 'ifeat_feat': 0.39203187250996013, 'NX_0_CV': '0.01864', 'NX_0_CV_turn': '0.02532', 'NX_0_ctr': '0.78526', 'NX_0_len_tra': 24.49, 'NX_0_R_tra': 19.23111340374522, 'NX_0_ifeat_feat': 0.4050632911392405, 'NX_10_CV': '0.01202', 'NX_10_CV_turn': '0.04000', 'NX_10_ctr': '0.78748', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.874809444040084, 'NX_10_ifeat_feat': 0.395}]
[I 230117 19:35:09 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.01262', 'CV_turn': '0.03286', 'ctr': '0.61856', 'len_tra': 12.78, 'R_tra': 7.905252044518888, 'ifeat_feat': 0.30359937402190923, 'NX_0_CV': '0.02044', 'NX_0_CV_turn': '0.02572', 'NX_0_ctr': '0.74306', 'NX_0_len_tra': 26.44, 'NX_0_R_tra': 19.64637828195546, 'NX_0_ifeat_feat': 0.4058245083207262, 'NX_10_CV': '0.01232', 'NX_10_CV_turn': '0.04100', 'NX_10_ctr': '0.70275', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.027491985483395, 'NX_10_ifeat_feat': 0.363}]
[I 230117 19:36:21 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.01262', 'CV_turn': '0.03454', 'ctr': '0.78430', 'len_tra': 12.16, 'R_tra': 9.537057743291726, 'ifeat_feat': 0.4457236842105263, 'NX_0_CV': '0.02074', 'NX_0_CV_turn': '0.02679', 'NX_0_ctr': '0.77780', 'NX_0_len_tra': 25.76, 'NX_0_R_tra': 20.03607681945065, 'NX_0_ifeat_feat': 0.41304347826086957, 'NX_10_CV': '0.01292', 'NX_10_CV_turn': '0.04300', 'NX_10_ctr': '0.76175', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.61752156084157, 'NX_10_ifeat_feat': 0.439}]
