[I 230117 19:28:00 policy_utils:47] {
      "env": "KuaiEnv-v0",
      "user_model_name": "DeepFM-IPS",
      "model_name": "IPS",
      "seed": 0,
      "cuda": 4,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0,
      "lambda_entropy": 0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "DeepFM-IPS",
      "message": "IPS-leave4",
      "is_binarize": false,
      "need_transform": true,
      "entropy_window": [],
      "yfeat": "watch_ratio_normed",
      "leave_threshold": 0.0,
      "num_leave_compute": 4,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-12"
    }
[I 230117 19:30:00 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.13526', 'CV_turn': '0.93555', 'ctr': '0.86594', 'len_tra': 4.81, 'R_tra': 4.165158190805042, 'ifeat_feat': 0.8066528066528067, 'NX_0_CV': '0.13015', 'NX_0_CV_turn': '0.94130', 'NX_0_ctr': '0.87365', 'NX_0_len_tra': 4.6, 'NX_0_R_tra': 4.0188052951744035, 'NX_0_ifeat_feat': 0.8326086956521739, 'NX_10_CV': '0.25488', 'NX_10_CV_turn': '0.84800', 'NX_10_ctr': '0.85095', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.509506336851553, 'NX_10_ifeat_feat': 0.797}]
[I 230117 19:30:31 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.11843', 'CV_turn': '0.44470', 'ctr': '0.72704', 'len_tra': 8.86, 'R_tra': 6.441531605453033, 'ifeat_feat': 0.3397291196388262, 'NX_0_CV': '0.14968', 'NX_0_CV_turn': '0.48538', 'NX_0_ctr': '0.71595', 'NX_0_len_tra': 10.26, 'NX_0_R_tra': 7.345639087953295, 'NX_0_ifeat_feat': 0.37719298245614036, 'NX_10_CV': '0.14157', 'NX_10_CV_turn': '0.47100', 'NX_10_ctr': '0.70939', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.093888538985072, 'NX_10_ifeat_feat': 0.368}]
[I 230117 19:31:01 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.07845', 'CV_turn': '0.30243', 'ctr': '0.78342', 'len_tra': 8.63, 'R_tra': 6.7609279232877775, 'ifeat_feat': 0.35689455388180763, 'NX_0_CV': '0.11301', 'NX_0_CV_turn': '0.29583', 'NX_0_ctr': '0.73849', 'NX_0_len_tra': 12.71, 'NX_0_R_tra': 9.386204770293201, 'NX_0_ifeat_feat': 0.3941778127458694, 'NX_10_CV': '0.09077', 'NX_10_CV_turn': '0.30200', 'NX_10_ctr': '0.75658', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.565775253870643, 'NX_10_ifeat_feat': 0.367}]
[I 230117 19:31:31 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.07274', 'CV_turn': '0.26652', 'ctr': '0.74657', 'len_tra': 9.08, 'R_tra': 6.778851203422635, 'ifeat_feat': 0.3667400881057269, 'NX_0_CV': '0.09919', 'NX_0_CV_turn': '0.29281', 'NX_0_ctr': '0.72909', 'NX_0_len_tra': 11.27, 'NX_0_R_tra': 8.21689019089965, 'NX_0_ifeat_feat': 0.3629103815439219, 'NX_10_CV': '0.08446', 'NX_10_CV_turn': '0.28100', 'NX_10_ctr': '0.78015', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.801485862724904, 'NX_10_ifeat_feat': 0.381}]
[I 230117 19:32:03 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.08987', 'CV_turn': '0.28722', 'ctr': '0.69391', 'len_tra': 10.41, 'R_tra': 7.22356902043391, 'ifeat_feat': 0.3765609990393852, 'NX_0_CV': '0.10129', 'NX_0_CV_turn': '0.25492', 'NX_0_ctr': '0.75529', 'NX_0_len_tra': 13.22, 'NX_0_R_tra': 9.984947257640362, 'NX_0_ifeat_feat': 0.4152798789712557, 'NX_10_CV': '0.08296', 'NX_10_CV_turn': '0.27600', 'NX_10_ctr': '0.74343', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.434300042611163, 'NX_10_ifeat_feat': 0.365}]
[I 230117 19:32:39 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.06823', 'CV_turn': '0.20999', 'ctr': '0.71354', 'len_tra': 10.81, 'R_tra': 7.713364018554396, 'ifeat_feat': 0.36262719703977797, 'NX_0_CV': '0.08777', 'NX_0_CV_turn': '0.20887', 'NX_0_ctr': '0.72963', 'NX_0_len_tra': 13.98, 'NX_0_R_tra': 10.20022598190166, 'NX_0_ifeat_feat': 0.3898426323319027, 'NX_10_CV': '0.07424', 'NX_10_CV_turn': '0.24700', 'NX_10_ctr': '0.75046', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.5046364288187, 'NX_10_ifeat_feat': 0.398}]
[I 230117 19:33:12 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.06282', 'CV_turn': '0.21132', 'ctr': '0.66688', 'len_tra': 9.89, 'R_tra': 6.595445106617664, 'ifeat_feat': 0.36703741152679475, 'NX_0_CV': '0.08807', 'NX_0_CV_turn': '0.18830', 'NX_0_ctr': '0.76512', 'NX_0_len_tra': 15.56, 'NX_0_R_tra': 11.905325304749534, 'NX_0_ifeat_feat': 0.38753213367609257, 'NX_10_CV': '0.06763', 'NX_10_CV_turn': '0.22500', 'NX_10_ctr': '0.75586', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.558623500606728, 'NX_10_ifeat_feat': 0.366}]
[I 230117 19:33:45 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.06703', 'CV_turn': '0.22123', 'ctr': '0.78434', 'len_tra': 10.08, 'R_tra': 7.906150536654478, 'ifeat_feat': 0.3759920634920635, 'NX_0_CV': '0.09558', 'NX_0_CV_turn': '0.21841', 'NX_0_ctr': '0.75885', 'NX_0_len_tra': 14.56, 'NX_0_R_tra': 11.048867767870108, 'NX_0_ifeat_feat': 0.37225274725274726, 'NX_10_CV': '0.06492', 'NX_10_CV_turn': '0.21600', 'NX_10_ctr': '0.77502', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.75021750928048, 'NX_10_ifeat_feat': 0.341}]
[I 230117 19:34:17 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.07875', 'CV_turn': '0.21888', 'ctr': '0.72726', 'len_tra': 11.97, 'R_tra': 8.705290801839917, 'ifeat_feat': 0.36257309941520466, 'NX_0_CV': '0.08747', 'NX_0_CV_turn': '0.20830', 'NX_0_ctr': '0.71432', 'NX_0_len_tra': 13.97, 'NX_0_R_tra': 9.97906423710094, 'NX_0_ifeat_feat': 0.3614889047959914, 'NX_10_CV': '0.06853', 'NX_10_CV_turn': '0.22800', 'NX_10_ctr': '0.74801', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.480103576490527, 'NX_10_ifeat_feat': 0.35}]
[I 230117 19:34:49 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.06342', 'CV_turn': '0.19720', 'ctr': '0.73465', 'len_tra': 10.7, 'R_tra': 7.860786836541301, 'ifeat_feat': 0.35887850467289717, 'NX_0_CV': '0.08356', 'NX_0_CV_turn': '0.18570', 'NX_0_ctr': '0.71421', 'NX_0_len_tra': 14.97, 'NX_0_R_tra': 10.691740358405008, 'NX_0_ifeat_feat': 0.37742150968603877, 'NX_10_CV': '0.06282', 'NX_10_CV_turn': '0.20900', 'NX_10_ctr': '0.72304', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.230402825700658, 'NX_10_ifeat_feat': 0.356}]
[I 230117 19:35:21 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.06643', 'CV_turn': '0.20948', 'ctr': '0.69953', 'len_tra': 10.55, 'R_tra': 7.380040718178428, 'ifeat_feat': 0.3355450236966825, 'NX_0_CV': '0.08386', 'NX_0_CV_turn': '0.18428', 'NX_0_ctr': '0.71133', 'NX_0_len_tra': 15.14, 'NX_0_R_tra': 10.769482181085966, 'NX_0_ifeat_feat': 0.36988110964332893, 'NX_10_CV': '0.06432', 'NX_10_CV_turn': '0.21400', 'NX_10_ctr': '0.77795', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.779505203340372, 'NX_10_ifeat_feat': 0.348}]
[I 230117 19:35:55 utils:138] Epoch: [12], Info: [{'num_test': 100, 'CV': '0.07364', 'CV_turn': '0.21212', 'ctr': '0.71028', 'len_tra': 11.55, 'R_tra': 8.203707781978569, 'ifeat_feat': 0.3463203463203463, 'NX_0_CV': '0.08386', 'NX_0_CV_turn': '0.16777', 'NX_0_ctr': '0.76111', 'NX_0_len_tra': 16.63, 'NX_0_R_tra': 12.657187093707462, 'NX_0_ifeat_feat': 0.3644016837041491, 'NX_10_CV': '0.06462', 'NX_10_CV_turn': '0.21500', 'NX_10_ctr': '0.78495', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.849513660919071, 'NX_10_ifeat_feat': 0.349}]
[I 230117 19:36:26 utils:138] Epoch: [13], Info: [{'num_test': 100, 'CV': '0.07063', 'CV_turn': '0.19551', 'ctr': '0.70944', 'len_tra': 12.02, 'R_tra': 8.527437495867604, 'ifeat_feat': 0.32945091514143093, 'NX_0_CV': '0.09288', 'NX_0_CV_turn': '0.18899', 'NX_0_ctr': '0.75066', 'NX_0_len_tra': 16.35, 'NX_0_R_tra': 12.273351569014439, 'NX_0_ifeat_feat': 0.3602446483180428, 'NX_10_CV': '0.06252', 'NX_10_CV_turn': '0.20800', 'NX_10_ctr': '0.74183', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.418341750789681, 'NX_10_ifeat_feat': 0.338}]
[I 230117 19:37:00 utils:138] Epoch: [14], Info: [{'num_test': 100, 'CV': '0.06913', 'CV_turn': '0.20481', 'ctr': '0.69370', 'len_tra': 11.23, 'R_tra': 7.790203835186059, 'ifeat_feat': 0.3054318788958148, 'NX_0_CV': '0.08807', 'NX_0_CV_turn': '0.18290', 'NX_0_ctr': '0.71541', 'NX_0_len_tra': 16.02, 'NX_0_R_tra': 11.460858086165524, 'NX_0_ifeat_feat': 0.33208489388264667, 'NX_10_CV': '0.06072', 'NX_10_CV_turn': '0.20200', 'NX_10_ctr': '0.68566', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.856585737382094, 'NX_10_ifeat_feat': 0.328}]
[I 230117 19:37:30 utils:138] Epoch: [15], Info: [{'num_test': 100, 'CV': '0.05801', 'CV_turn': '0.17356', 'ctr': '0.69568', 'len_tra': 11.12, 'R_tra': 7.735927165969453, 'ifeat_feat': 0.30485611510791366, 'NX_0_CV': '0.07424', 'NX_0_CV_turn': '0.14952', 'NX_0_ctr': '0.74828', 'NX_0_len_tra': 16.52, 'NX_0_R_tra': 12.361656251144522, 'NX_0_ifeat_feat': 0.3486682808716707, 'NX_10_CV': '0.05470', 'NX_10_CV_turn': '0.18200', 'NX_10_ctr': '0.73920', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.392017144113962, 'NX_10_ifeat_feat': 0.295}]
[I 230117 19:38:00 utils:138] Epoch: [16], Info: [{'num_test': 100, 'CV': '0.03066', 'CV_turn': '0.06273', 'ctr': '0.75714', 'len_tra': 16.26, 'R_tra': 12.311122301472217, 'ifeat_feat': 0.26322263222632225, 'NX_0_CV': '0.03727', 'NX_0_CV_turn': '0.06924', 'NX_0_ctr': '0.75309', 'NX_0_len_tra': 17.91, 'NX_0_R_tra': 13.48775928976143, 'NX_0_ifeat_feat': 0.294249022892239, 'NX_10_CV': '0.02525', 'NX_10_CV_turn': '0.08400', 'NX_10_ctr': '0.70605', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.060498339873098, 'NX_10_ifeat_feat': 0.227}]
[I 230117 19:38:32 utils:138] Epoch: [17], Info: [{'num_test': 100, 'CV': '0.02044', 'CV_turn': '0.02936', 'ctr': '0.70005', 'len_tra': 23.16, 'R_tra': 16.21325746633779, 'ifeat_feat': 0.20984455958549222, 'NX_0_CV': '0.02495', 'NX_0_CV_turn': '0.04389', 'NX_0_ctr': '0.74667', 'NX_0_len_tra': 18.91, 'NX_0_R_tra': 14.119441590911169, 'NX_0_ifeat_feat': 0.25647805393971446, 'NX_10_CV': '0.01713', 'NX_10_CV_turn': '0.05700', 'NX_10_ctr': '0.67057', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.705691819383997, 'NX_10_ifeat_feat': 0.218}]
