[I 230117 19:23:40 policy_utils:47] {
      "env": "KuaiEnv-v0",
      "user_model_name": "DeepFM",
      "model_name": "A2C_with_emb",
      "seed": 0,
      "cuda": 6,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.0,
      "lambda_entropy": 0.0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "MBPO-leave2",
      "is_binarize": false,
      "need_transform": true,
      "entropy_window": [
        1,
        2
      ],
      "yfeat": "watch_ratio_normed",
      "leave_threshold": 0.0,
      "num_leave_compute": 2,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-12"
    }
[I 230117 19:26:38 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.16231', 'CV_turn': '0.92624', 'ctr': '0.80737', 'len_tra': 5.83, 'R_tra': 4.706939349229977, 'ifeat_feat': 0.7753001715265866, 'NX_0_CV': '0.16441', 'NX_0_CV_turn': '0.89233', 'NX_0_ctr': '0.84850', 'NX_0_len_tra': 6.13, 'NX_0_R_tra': 5.201275548779826, 'NX_0_ifeat_feat': 0.7471451876019576, 'NX_10_CV': '0.25819', 'NX_10_CV_turn': '0.85900', 'NX_10_ctr': '0.86765', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.67649313836214, 'NX_10_ifeat_feat': 0.771}]
[I 230117 19:28:29 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.17373', 'CV_turn': '0.52641', 'ctr': '0.76811', 'len_tra': 10.98, 'R_tra': 8.433828437702713, 'ifeat_feat': 0.4016393442622951, 'NX_0_CV': '0.20559', 'NX_0_CV_turn': '0.48545', 'NX_0_ctr': '0.76799', 'NX_0_len_tra': 14.09, 'NX_0_R_tra': 10.821013849392807, 'NX_0_ifeat_feat': 0.41660752306600424, 'NX_10_CV': '0.16411', 'NX_10_CV_turn': '0.54600', 'NX_10_ctr': '0.73963', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.396281364732457, 'NX_10_ifeat_feat': 0.389}]
[I 230117 19:30:24 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.18786', 'CV_turn': '0.45224', 'ctr': '0.78145', 'len_tra': 13.82, 'R_tra': 10.799634092092754, 'ifeat_feat': 0.40882778581765555, 'NX_0_CV': '0.18215', 'NX_0_CV_turn': '0.46544', 'NX_0_ctr': '0.79843', 'NX_0_len_tra': 13.02, 'NX_0_R_tra': 10.395520012595078, 'NX_0_ifeat_feat': 0.41705069124423966, 'NX_10_CV': '0.14367', 'NX_10_CV_turn': '0.47800', 'NX_10_ctr': '0.81447', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.14471411684008, 'NX_10_ifeat_feat': 0.387}]
[I 230117 19:32:31 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.16712', 'CV_turn': '0.42968', 'ctr': '0.74107', 'len_tra': 12.94, 'R_tra': 9.589447464540218, 'ifeat_feat': 0.3987635239567233, 'NX_0_CV': '0.18004', 'NX_0_CV_turn': '0.44903', 'NX_0_ctr': '0.80361', 'NX_0_len_tra': 13.34, 'NX_0_R_tra': 10.720148754560958, 'NX_0_ifeat_feat': 0.41829085457271364, 'NX_10_CV': '0.14427', 'NX_10_CV_turn': '0.48000', 'NX_10_ctr': '0.78700', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.870003758286964, 'NX_10_ifeat_feat': 0.386}]
[I 230117 19:34:43 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.15479', 'CV_turn': '0.42144', 'ctr': '0.79149', 'len_tra': 12.22, 'R_tra': 9.671975426302163, 'ifeat_feat': 0.40180032733224225, 'NX_0_CV': '0.17042', 'NX_0_CV_turn': '0.41722', 'NX_0_ctr': '0.78500', 'NX_0_len_tra': 13.59, 'NX_0_R_tra': 10.6680966326286, 'NX_0_ifeat_feat': 0.43561442236938924, 'NX_10_CV': '0.13736', 'NX_10_CV_turn': '0.45700', 'NX_10_ctr': '0.76055', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.6055249623119945, 'NX_10_ifeat_feat': 0.401}]
[I 230117 19:36:51 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.15570', 'CV_turn': '0.38714', 'ctr': '0.76636', 'len_tra': 13.38, 'R_tra': 10.253887150379635, 'ifeat_feat': 0.40732436472346784, 'NX_0_CV': '0.17734', 'NX_0_CV_turn': '0.38237', 'NX_0_ctr': '0.78801', 'NX_0_len_tra': 15.43, 'NX_0_R_tra': 12.158969551392445, 'NX_0_ifeat_feat': 0.4270900842514582, 'NX_10_CV': '0.13405', 'NX_10_CV_turn': '0.44600', 'NX_10_ctr': '0.79922', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.992169270168185, 'NX_10_ifeat_feat': 0.417}]
[I 230117 19:38:58 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.15419', 'CV_turn': '0.36101', 'ctr': '0.81519', 'len_tra': 14.21, 'R_tra': 11.583914704107558, 'ifeat_feat': 0.4067558057705841, 'NX_0_CV': '0.17884', 'NX_0_CV_turn': '0.38043', 'NX_0_ctr': '0.82115', 'NX_0_len_tra': 15.64, 'NX_0_R_tra': 12.842805582666369, 'NX_0_ifeat_feat': 0.4040920716112532, 'NX_10_CV': '0.12263', 'NX_10_CV_turn': '0.40800', 'NX_10_ctr': '0.79148', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.914848954207616, 'NX_10_ifeat_feat': 0.389}]
[I 230117 19:41:07 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.15870', 'CV_turn': '0.36692', 'ctr': '0.78248', 'len_tra': 14.39, 'R_tra': 11.259877867113483, 'ifeat_feat': 0.4176511466296039, 'NX_0_CV': '0.15119', 'NX_0_CV_turn': '0.35398', 'NX_0_ctr': '0.76908', 'NX_0_len_tra': 14.21, 'NX_0_R_tra': 10.92860069416273, 'NX_0_ifeat_feat': 0.4039408866995074, 'NX_10_CV': '0.12263', 'NX_10_CV_turn': '0.40800', 'NX_10_ctr': '0.75419', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.54190240037778, 'NX_10_ifeat_feat': 0.396}]
[I 230117 19:42:52 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.14848', 'CV_turn': '0.32629', 'ctr': '0.81486', 'len_tra': 15.14, 'R_tra': 12.33694202116137, 'ifeat_feat': 0.36129458388375163, 'NX_0_CV': '0.15750', 'NX_0_CV_turn': '0.30430', 'NX_0_ctr': '0.79993', 'NX_0_len_tra': 17.22, 'NX_0_R_tra': 13.774783231652, 'NX_0_ifeat_feat': 0.3710801393728223, 'NX_10_CV': '0.11271', 'NX_10_CV_turn': '0.37500', 'NX_10_ctr': '0.76800', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.680015911722519, 'NX_10_ifeat_feat': 0.368}]
[I 230117 19:44:27 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.13736', 'CV_turn': '0.29164', 'ctr': '0.71907', 'len_tra': 15.67, 'R_tra': 11.267821703285927, 'ifeat_feat': 0.3414167198468411, 'NX_0_CV': '0.14187', 'NX_0_CV_turn': '0.26607', 'NX_0_ctr': '0.78156', 'NX_0_len_tra': 17.74, 'NX_0_R_tra': 13.864814886057104, 'NX_0_ifeat_feat': 0.3883878241262683, 'NX_10_CV': '0.10009', 'NX_10_CV_turn': '0.33300', 'NX_10_ctr': '0.73491', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.349111581386602, 'NX_10_ifeat_feat': 0.343}]
[I 230117 19:45:55 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.16622', 'CV_turn': '0.29620', 'ctr': '0.67179', 'len_tra': 18.67, 'R_tra': 12.542372705949095, 'ifeat_feat': 0.30316014997321905, 'NX_0_CV': '0.13977', 'NX_0_CV_turn': '0.24590', 'NX_0_ctr': '0.76881', 'NX_0_len_tra': 18.91, 'NX_0_R_tra': 14.538104524181229, 'NX_0_ifeat_feat': 0.3654151242728715, 'NX_10_CV': '0.09919', 'NX_10_CV_turn': '0.33000', 'NX_10_ctr': '0.70684', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.06843106195868, 'NX_10_ifeat_feat': 0.337}]
