[I 230118 03:45:57 policy_utils:47] {
      "env": "KuaiEnv-v0",
      "user_model_name": "DeepFM",
      "model_name": "A2C_with_emb",
      "seed": 0,
      "cuda": 5,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.0,
      "lambda_entropy": 0.0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "MBPO-leave6",
      "is_binarize": false,
      "need_transform": true,
      "entropy_window": [
        1,
        2
      ],
      "yfeat": "watch_ratio_normed",
      "leave_threshold": 0.0,
      "num_leave_compute": 6,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-5"
    }
[I 230118 03:46:57 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.14007', 'CV_turn': '0.90661', 'ctr': '0.81843', 'len_tra': 5.14, 'R_tra': 4.206750180507652, 'ifeat_feat': 0.7198443579766537, 'NX_0_CV': '0.14638', 'NX_0_CV_turn': '0.90689', 'NX_0_ctr': '0.87877', 'NX_0_len_tra': 5.37, 'NX_0_R_tra': 4.719009648356753, 'NX_0_ifeat_feat': 0.7411545623836127, 'NX_10_CV': '0.24346', 'NX_10_CV_turn': '0.81000', 'NX_10_ctr': '0.80619', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.061865443721025, 'NX_10_ifeat_feat': 0.717}]
[I 230118 03:47:22 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.13225', 'CV_turn': '0.49718', 'ctr': '0.70602', 'len_tra': 8.85, 'R_tra': 6.2483203594325225, 'ifeat_feat': 0.384180790960452, 'NX_0_CV': '0.12654', 'NX_0_CV_turn': '0.48280', 'NX_0_ctr': '0.71202', 'NX_0_len_tra': 8.72, 'NX_0_R_tra': 6.2088317213033895, 'NX_0_ifeat_feat': 0.36009174311926606, 'NX_10_CV': '0.15359', 'NX_10_CV_turn': '0.51100', 'NX_10_ctr': '0.73106', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.310550239304371, 'NX_10_ifeat_feat': 0.401}]
[I 230118 03:47:49 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.11722', 'CV_turn': '0.45455', 'ctr': '0.74867', 'len_tra': 8.58, 'R_tra': 6.423552116019664, 'ifeat_feat': 0.3916083916083916, 'NX_0_CV': '0.13826', 'NX_0_CV_turn': '0.47374', 'NX_0_ctr': '0.73765', 'NX_0_len_tra': 9.71, 'NX_0_R_tra': 7.162560952371025, 'NX_0_ifeat_feat': 0.4181256436663234, 'NX_10_CV': '0.13496', 'NX_10_CV_turn': '0.44900', 'NX_10_ctr': '0.78471', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.847084935611482, 'NX_10_ifeat_feat': 0.412}]
[I 230118 03:48:19 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.09107', 'CV_turn': '0.34393', 'ctr': '0.78924', 'len_tra': 8.81, 'R_tra': 6.953194902772165, 'ifeat_feat': 0.38024971623155507, 'NX_0_CV': '0.09558', 'NX_0_CV_turn': '0.33438', 'NX_0_ctr': '0.72529', 'NX_0_len_tra': 9.51, 'NX_0_R_tra': 6.897537003815712, 'NX_0_ifeat_feat': 0.3753943217665615, 'NX_10_CV': '0.11091', 'NX_10_CV_turn': '0.36900', 'NX_10_ctr': '0.74749', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.474946450064278, 'NX_10_ifeat_feat': 0.387}]
[I 230118 03:48:50 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.09468', 'CV_turn': '0.36458', 'ctr': '0.75110', 'len_tra': 8.64, 'R_tra': 6.4894962717734845, 'ifeat_feat': 0.39467592592592593, 'NX_0_CV': '0.11001', 'NX_0_CV_turn': '0.37888', 'NX_0_ctr': '0.74991', 'NX_0_len_tra': 9.66, 'NX_0_R_tra': 7.244121388056932, 'NX_0_ifeat_feat': 0.42132505175983437, 'NX_10_CV': '0.11332', 'NX_10_CV_turn': '0.37700', 'NX_10_ctr': '0.78632', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.8632446005783825, 'NX_10_ifeat_feat': 0.398}]
[I 230118 03:49:20 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.07755', 'CV_turn': '0.28763', 'ctr': '0.70162', 'len_tra': 8.97, 'R_tra': 6.29350011926472, 'ifeat_feat': 0.358974358974359, 'NX_0_CV': '0.09288', 'NX_0_CV_turn': '0.31024', 'NX_0_ctr': '0.70964', 'NX_0_len_tra': 9.96, 'NX_0_R_tra': 7.068022224325505, 'NX_0_ifeat_feat': 0.38353413654618473, 'NX_10_CV': '0.08957', 'NX_10_CV_turn': '0.29800', 'NX_10_ctr': '0.76615', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.661505039085252, 'NX_10_ifeat_feat': 0.401}]
[I 230118 03:49:50 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.07124', 'CV_turn': '0.24895', 'ctr': '0.76830', 'len_tra': 9.52, 'R_tra': 7.314227256092116, 'ifeat_feat': 0.3939075630252101, 'NX_0_CV': '0.08326', 'NX_0_CV_turn': '0.24865', 'NX_0_ctr': '0.72653', 'NX_0_len_tra': 11.14, 'NX_0_R_tra': 8.093549768479896, 'NX_0_ifeat_feat': 0.3734290843806104, 'NX_10_CV': '0.08446', 'NX_10_CV_turn': '0.28100', 'NX_10_ctr': '0.73613', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.361280486122956, 'NX_10_ifeat_feat': 0.377}]
[I 230118 03:50:20 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.08266', 'CV_turn': '0.28321', 'ctr': '0.71243', 'len_tra': 9.71, 'R_tra': 6.917726350138795, 'ifeat_feat': 0.37590113285272914, 'NX_0_CV': '0.09889', 'NX_0_CV_turn': '0.29936', 'NX_0_ctr': '0.72457', 'NX_0_len_tra': 10.99, 'NX_0_R_tra': 7.962979334739784, 'NX_0_ifeat_feat': 0.3903548680618744, 'NX_10_CV': '0.08807', 'NX_10_CV_turn': '0.29300', 'NX_10_ctr': '0.69807', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.9807223656738495, 'NX_10_ifeat_feat': 0.389}]
[I 230118 03:50:50 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.06583', 'CV_turn': '0.23150', 'ctr': '0.68793', 'len_tra': 9.46, 'R_tra': 6.507858848226923, 'ifeat_feat': 0.36046511627906974, 'NX_0_CV': '0.08717', 'NX_0_CV_turn': '0.24744', 'NX_0_ctr': '0.70117', 'NX_0_len_tra': 11.72, 'NX_0_R_tra': 8.21773102693082, 'NX_0_ifeat_feat': 0.3873720136518771, 'NX_10_CV': '0.07154', 'NX_10_CV_turn': '0.23800', 'NX_10_ctr': '0.74423', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.442345066435513, 'NX_10_ifeat_feat': 0.37}]
[I 230118 03:51:20 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.06282', 'CV_turn': '0.22258', 'ctr': '0.70432', 'len_tra': 9.39, 'R_tra': 6.613595645904147, 'ifeat_feat': 0.3652822151224707, 'NX_0_CV': '0.08506', 'NX_0_CV_turn': '0.23623', 'NX_0_ctr': '0.67455', 'NX_0_len_tra': 11.98, 'NX_0_R_tra': 8.081166842262073, 'NX_0_ifeat_feat': 0.3747913188647746, 'NX_10_CV': '0.07484', 'NX_10_CV_turn': '0.24900', 'NX_10_ctr': '0.69824', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.9824285801327415, 'NX_10_ifeat_feat': 0.387}]
[I 230118 03:51:49 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.06432', 'CV_turn': '0.22062', 'ctr': '0.67680', 'len_tra': 9.7, 'R_tra': 6.56494949273953, 'ifeat_feat': 0.35670103092783506, 'NX_0_CV': '0.07334', 'NX_0_CV_turn': '0.22022', 'NX_0_ctr': '0.70704', 'NX_0_len_tra': 11.08, 'NX_0_R_tra': 7.833953219371704, 'NX_0_ifeat_feat': 0.3528880866425993, 'NX_10_CV': '0.07003', 'NX_10_CV_turn': '0.23300', 'NX_10_ctr': '0.67740', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.774045454670176, 'NX_10_ifeat_feat': 0.346}]
