[I 230117 19:23:40 policy_utils:47] {
      "env": "KuaiEnv-v0",
      "user_model_name": "DeepFM-IPS",
      "model_name": "IPS",
      "seed": 0,
      "cuda": 7,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0,
      "lambda_entropy": 0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "DeepFM-IPS",
      "message": "IPS-leave2",
      "is_binarize": false,
      "need_transform": true,
      "entropy_window": [],
      "yfeat": "watch_ratio_normed",
      "leave_threshold": 0.0,
      "num_leave_compute": 2,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-12"
    }
[I 230117 19:25:19 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.15179', 'CV_turn': '0.93692', 'ctr': '0.85533', 'len_tra': 5.39, 'R_tra': 4.610210179859255, 'ifeat_feat': 0.8181818181818182, 'NX_0_CV': '0.14638', 'NX_0_CV_turn': '0.92410', 'NX_0_ctr': '0.90699', 'NX_0_len_tra': 5.27, 'NX_0_R_tra': 4.779846832063365, 'NX_0_ifeat_feat': 0.8235294117647058, 'NX_10_CV': '0.25999', 'NX_10_CV_turn': '0.86500', 'NX_10_ctr': '0.85749', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.57494499446572, 'NX_10_ifeat_feat': 0.802}]
[I 230117 19:25:53 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.17613', 'CV_turn': '0.50171', 'ctr': '0.73003', 'len_tra': 11.68, 'R_tra': 8.526701112573779, 'ifeat_feat': 0.3929794520547945, 'NX_0_CV': '0.18876', 'NX_0_CV_turn': '0.52073', 'NX_0_ctr': '0.76071', 'NX_0_len_tra': 12.06, 'NX_0_R_tra': 9.174187386453966, 'NX_0_ifeat_feat': 0.42786069651741293, 'NX_10_CV': '0.16321', 'NX_10_CV_turn': '0.54300', 'NX_10_ctr': '0.80680', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.067987122672854, 'NX_10_ifeat_feat': 0.392}]
[I 230117 19:26:21 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.16712', 'CV_turn': '0.41617', 'ctr': '0.72351', 'len_tra': 13.36, 'R_tra': 9.666061542773612, 'ifeat_feat': 0.3630239520958084, 'NX_0_CV': '0.17553', 'NX_0_CV_turn': '0.39809', 'NX_0_ctr': '0.72472', 'NX_0_len_tra': 14.67, 'NX_0_R_tra': 10.631702716459559, 'NX_0_ifeat_feat': 0.38445807770961143, 'NX_10_CV': '0.13315', 'NX_10_CV_turn': '0.44300', 'NX_10_ctr': '0.74516', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.4515821125721144, 'NX_10_ifeat_feat': 0.404}]
[I 230117 19:26:49 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.14908', 'CV_turn': '0.35328', 'ctr': '0.74189', 'len_tra': 14.04, 'R_tra': 10.416076024419633, 'ifeat_feat': 0.3789173789173789, 'NX_0_CV': '0.17914', 'NX_0_CV_turn': '0.37065', 'NX_0_ctr': '0.72354', 'NX_0_len_tra': 16.08, 'NX_0_R_tra': 11.634588075089654, 'NX_0_ifeat_feat': 0.3824626865671642, 'NX_10_CV': '0.12774', 'NX_10_CV_turn': '0.42500', 'NX_10_ctr': '0.70604', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.06044452560366, 'NX_10_ifeat_feat': 0.37}]
[I 230117 19:27:18 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.15870', 'CV_turn': '0.36066', 'ctr': '0.71205', 'len_tra': 14.64, 'R_tra': 10.424393306351178, 'ifeat_feat': 0.3900273224043716, 'NX_0_CV': '0.17012', 'NX_0_CV_turn': '0.35046', 'NX_0_ctr': '0.71857', 'NX_0_len_tra': 16.15, 'NX_0_R_tra': 11.604834196327968, 'NX_0_ifeat_feat': 0.3975232198142415, 'NX_10_CV': '0.11963', 'NX_10_CV_turn': '0.39800', 'NX_10_ctr': '0.71700', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.170033691397637, 'NX_10_ifeat_feat': 0.38}]
[I 230117 19:27:46 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.12474', 'CV_turn': '0.30270', 'ctr': '0.69441', 'len_tra': 13.71, 'R_tra': 9.52031955245367, 'ifeat_feat': 0.36469730123997085, 'NX_0_CV': '0.15029', 'NX_0_CV_turn': '0.30618', 'NX_0_ctr': '0.72819', 'NX_0_len_tra': 16.33, 'NX_0_R_tra': 11.891390645914358, 'NX_0_ifeat_feat': 0.38701775872627064, 'NX_10_CV': '0.10490', 'NX_10_CV_turn': '0.34900', 'NX_10_ctr': '0.69981', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.998069971220884, 'NX_10_ifeat_feat': 0.386}]
[I 230117 19:28:17 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.13436', 'CV_turn': '0.30891', 'ctr': '0.73367', 'len_tra': 14.47, 'R_tra': 10.616157931377796, 'ifeat_feat': 0.38009675190048375, 'NX_0_CV': '0.14848', 'NX_0_CV_turn': '0.27158', 'NX_0_ctr': '0.69054', 'NX_0_len_tra': 18.19, 'NX_0_R_tra': 12.560859714054615, 'NX_0_ifeat_feat': 0.3837273227047828, 'NX_10_CV': '0.10009', 'NX_10_CV_turn': '0.33300', 'NX_10_ctr': '0.71515', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.151497941490192, 'NX_10_ifeat_feat': 0.381}]
[I 230117 19:28:53 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.14217', 'CV_turn': '0.31702', 'ctr': '0.65982', 'len_tra': 14.92, 'R_tra': 9.84456524911211, 'ifeat_feat': 0.3894101876675603, 'NX_0_CV': '0.15209', 'NX_0_CV_turn': '0.29419', 'NX_0_ctr': '0.69483', 'NX_0_len_tra': 17.2, 'NX_0_R_tra': 11.951116938487711, 'NX_0_ifeat_feat': 0.4104651162790698, 'NX_10_CV': '0.11151', 'NX_10_CV_turn': '0.37100', 'NX_10_ctr': '0.67085', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.708531407814425, 'NX_10_ifeat_feat': 0.371}]
[I 230117 19:29:29 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.12353', 'CV_turn': '0.24120', 'ctr': '0.67644', 'len_tra': 17.04, 'R_tra': 11.5266172185301, 'ifeat_feat': 0.3386150234741784, 'NX_0_CV': '0.13646', 'NX_0_CV_turn': '0.23246', 'NX_0_ctr': '0.68739', 'NX_0_len_tra': 19.53, 'NX_0_R_tra': 13.424791720042103, 'NX_0_ifeat_feat': 0.35535074244751663, 'NX_10_CV': '0.09017', 'NX_10_CV_turn': '0.30000', 'NX_10_ctr': '0.65198', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.519847398183114, 'NX_10_ifeat_feat': 0.346}]
[I 230117 19:30:07 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.09588', 'CV_turn': '0.20863', 'ctr': '0.68651', 'len_tra': 15.29, 'R_tra': 10.496725828064607, 'ifeat_feat': 0.355134074558535, 'NX_0_CV': '0.11993', 'NX_0_CV_turn': '0.19568', 'NX_0_ctr': '0.69683', 'NX_0_len_tra': 20.39, 'NX_0_R_tra': 14.208449983260746, 'NX_0_ifeat_feat': 0.4001961745953899, 'NX_10_CV': '0.07695', 'NX_10_CV_turn': '0.25600', 'NX_10_ctr': '0.67731', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.773089941271673, 'NX_10_ifeat_feat': 0.345}]
[I 230117 19:30:44 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.09588', 'CV_turn': '0.19777', 'ctr': '0.63259', 'len_tra': 16.13, 'R_tra': 10.203667552365998, 'ifeat_feat': 0.35337879727216365, 'NX_0_CV': '0.10340', 'NX_0_CV_turn': '0.18058', 'NX_0_ctr': '0.65474', 'NX_0_len_tra': 19.05, 'NX_0_R_tra': 12.472717122157817, 'NX_0_ifeat_feat': 0.3763779527559055, 'NX_10_CV': '0.06733', 'NX_10_CV_turn': '0.22400', 'NX_10_ctr': '0.64760', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.475988643265938, 'NX_10_ifeat_feat': 0.359}]
