[I 230118 03:45:57 policy_utils:47] {
      "env": "KuaiEnv-v0",
      "user_model_name": "DeepFM",
      "model_name": "A2C_with_emb",
      "seed": 0,
      "cuda": 7,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.05,
      "lambda_entropy": 5.0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "Ours-leave6",
      "is_binarize": false,
      "need_transform": true,
      "entropy_window": [
        1,
        2
      ],
      "yfeat": "watch_ratio_normed",
      "leave_threshold": 0.0,
      "num_leave_compute": 6,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-5"
    }
[I 230118 03:46:54 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.02855', 'CV_turn': '0.12056', 'ctr': '0.65035', 'len_tra': 7.88, 'R_tra': 5.124772724829825, 'ifeat_feat': 0.45050761421319796, 'NX_0_CV': '0.04178', 'NX_0_CV_turn': '0.12455', 'NX_0_ctr': '0.67157', 'NX_0_len_tra': 11.16, 'NX_0_R_tra': 7.4947471079544865, 'NX_0_ifeat_feat': 0.4838709677419355, 'NX_10_CV': '0.03547', 'NX_10_CV_turn': '0.11800', 'NX_10_ctr': '0.64551', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.455057176164851, 'NX_10_ifeat_feat': 0.442}]
[I 230118 03:47:19 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.02645', 'CV_turn': '0.10402', 'ctr': '0.69324', 'len_tra': 8.46, 'R_tra': 5.8647751353811035, 'ifeat_feat': 0.44562647754137114, 'NX_0_CV': '0.03366', 'NX_0_CV_turn': '0.09180', 'NX_0_ctr': '0.66374', 'NX_0_len_tra': 12.2, 'NX_0_R_tra': 8.097616944580349, 'NX_0_ifeat_feat': 0.4565573770491803, 'NX_10_CV': '0.03096', 'NX_10_CV_turn': '0.10300', 'NX_10_ctr': '0.72446', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.244581936062053, 'NX_10_ifeat_feat': 0.462}]
[I 230118 03:47:43 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.02254', 'CV_turn': '0.09294', 'ctr': '0.69661', 'len_tra': 8.07, 'R_tra': 5.621634418116389, 'ifeat_feat': 0.3680297397769517, 'NX_0_CV': '0.03096', 'NX_0_CV_turn': '0.08091', 'NX_0_ctr': '0.70517', 'NX_0_len_tra': 12.73, 'NX_0_R_tra': 8.976854435955174, 'NX_0_ifeat_feat': 0.42105263157894735, 'NX_10_CV': '0.02645', 'NX_10_CV_turn': '0.08800', 'NX_10_ctr': '0.71048', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.104838844014807, 'NX_10_ifeat_feat': 0.405}]
[I 230118 03:48:09 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.02224', 'CV_turn': '0.09661', 'ctr': '0.64661', 'len_tra': 7.66, 'R_tra': 4.953030961398783, 'ifeat_feat': 0.3785900783289817, 'NX_0_CV': '0.03366', 'NX_0_CV_turn': '0.08260', 'NX_0_ctr': '0.69891', 'NX_0_len_tra': 13.56, 'NX_0_R_tra': 9.477285556359261, 'NX_0_ifeat_feat': 0.40412979351032446, 'NX_10_CV': '0.02916', 'NX_10_CV_turn': '0.09700', 'NX_10_ctr': '0.69464', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.9464298042540795, 'NX_10_ifeat_feat': 0.388}]
[I 230118 03:48:35 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.02074', 'CV_turn': '0.08593', 'ctr': '0.68584', 'len_tra': 8.03, 'R_tra': 5.507324468089669, 'ifeat_feat': 0.3698630136986301, 'NX_0_CV': '0.02795', 'NX_0_CV_turn': '0.08003', 'NX_0_ctr': '0.70710', 'NX_0_len_tra': 11.62, 'NX_0_R_tra': 8.216503674853824, 'NX_0_ifeat_feat': 0.4440619621342513, 'NX_10_CV': '0.02495', 'NX_10_CV_turn': '0.08300', 'NX_10_ctr': '0.74323', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.432259023135585, 'NX_10_ifeat_feat': 0.434}]
[I 230118 03:49:00 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.01984', 'CV_turn': '0.07848', 'ctr': '0.66355', 'len_tra': 8.41, 'R_tra': 5.580426414254657, 'ifeat_feat': 0.450653983353151, 'NX_0_CV': '0.02765', 'NX_0_CV_turn': '0.06855', 'NX_0_ctr': '0.72421', 'NX_0_len_tra': 13.42, 'NX_0_R_tra': 9.718831297745517, 'NX_0_ifeat_feat': 0.4426229508196721, 'NX_10_CV': '0.02194', 'NX_10_CV_turn': '0.07300', 'NX_10_ctr': '0.69950', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.994962237253212, 'NX_10_ifeat_feat': 0.442}]
[I 230118 03:49:26 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.01924', 'CV_turn': '0.08454', 'ctr': '0.69344', 'len_tra': 7.57, 'R_tra': 5.2493418174427005, 'ifeat_feat': 0.3910171730515192, 'NX_0_CV': '0.02735', 'NX_0_CV_turn': '0.07038', 'NX_0_ctr': '0.71186', 'NX_0_len_tra': 12.93, 'NX_0_R_tra': 9.204287804430653, 'NX_0_ifeat_feat': 0.4176334106728538, 'NX_10_CV': '0.02074', 'NX_10_CV_turn': '0.06900', 'NX_10_ctr': '0.69720', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.9719597256445045, 'NX_10_ifeat_feat': 0.422}]
[I 230118 03:49:53 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.01924', 'CV_turn': '0.08000', 'ctr': '0.69660', 'len_tra': 8.0, 'R_tra': 5.572798857708707, 'ifeat_feat': 0.39125, 'NX_0_CV': '0.02645', 'NX_0_CV_turn': '0.06437', 'NX_0_ctr': '0.69164', 'NX_0_len_tra': 13.67, 'NX_0_R_tra': 9.454758689434192, 'NX_0_ifeat_feat': 0.4367227505486467, 'NX_10_CV': '0.02254', 'NX_10_CV_turn': '0.07500', 'NX_10_ctr': '0.68417', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.841670250256879, 'NX_10_ifeat_feat': 0.409}]
[I 230118 03:50:19 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.01894', 'CV_turn': '0.07420', 'ctr': '0.64909', 'len_tra': 8.49, 'R_tra': 5.510811990301148, 'ifeat_feat': 0.38987043580683156, 'NX_0_CV': '0.02855', 'NX_0_CV_turn': '0.05768', 'NX_0_ctr': '0.66024', 'NX_0_len_tra': 16.47, 'NX_0_R_tra': 10.874133786994534, 'NX_0_ifeat_feat': 0.432301153612629, 'NX_10_CV': '0.02375', 'NX_10_CV_turn': '0.07900', 'NX_10_ctr': '0.73187', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.31866307597924, 'NX_10_ifeat_feat': 0.393}]
[I 230118 03:50:46 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.01864', 'CV_turn': '0.07407', 'ctr': '0.60932', 'len_tra': 8.37, 'R_tra': 5.099994140928218, 'ifeat_feat': 0.4229390681003584, 'NX_0_CV': '0.02795', 'NX_0_CV_turn': '0.05962', 'NX_0_ctr': '0.62585', 'NX_0_len_tra': 15.6, 'NX_0_R_tra': 9.763234606910464, 'NX_0_ifeat_feat': 0.4307692307692308, 'NX_10_CV': '0.02164', 'NX_10_CV_turn': '0.07200', 'NX_10_ctr': '0.67121', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.712094305886535, 'NX_10_ifeat_feat': 0.44}]
[I 230118 03:51:13 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.01593', 'CV_turn': '0.06156', 'ctr': '0.59828', 'len_tra': 8.61, 'R_tra': 5.151207773975991, 'ifeat_feat': 0.3948896631823461, 'NX_0_CV': '0.02735', 'NX_0_CV_turn': '0.05309', 'NX_0_ctr': '0.65774', 'NX_0_len_tra': 17.14, 'NX_0_R_tra': 11.273675596759622, 'NX_0_ifeat_feat': 0.3879813302217036, 'NX_10_CV': '0.01954', 'NX_10_CV_turn': '0.06500', 'NX_10_ctr': '0.64750', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.474963080713361, 'NX_10_ifeat_feat': 0.378}]
[I 230118 03:51:39 utils:138] Epoch: [12], Info: [{'num_test': 100, 'CV': '0.01773', 'CV_turn': '0.06637', 'ctr': '0.65300', 'len_tra': 8.89, 'R_tra': 5.805208410948989, 'ifeat_feat': 0.3813273340832396, 'NX_0_CV': '0.02795', 'NX_0_CV_turn': '0.05519', 'NX_0_ctr': '0.65610', 'NX_0_len_tra': 16.85, 'NX_0_R_tra': 11.055224150434997, 'NX_0_ifeat_feat': 0.4350148367952522, 'NX_10_CV': '0.01894', 'NX_10_CV_turn': '0.06300', 'NX_10_ctr': '0.63202', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.320190586884993, 'NX_10_ifeat_feat': 0.395}]
[I 230118 03:52:06 utils:138] Epoch: [13], Info: [{'num_test': 100, 'CV': '0.01563', 'CV_turn': '0.06658', 'ctr': '0.68519', 'len_tra': 7.81, 'R_tra': 5.351344600756025, 'ifeat_feat': 0.41101152368758004, 'NX_0_CV': '0.02224', 'NX_0_CV_turn': '0.04619', 'NX_0_ctr': '0.66567', 'NX_0_len_tra': 16.02, 'NX_0_R_tra': 10.664038822441952, 'NX_0_ifeat_feat': 0.43008739076154806, 'NX_10_CV': '0.01713', 'NX_10_CV_turn': '0.05700', 'NX_10_ctr': '0.63319', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.331907178322214, 'NX_10_ifeat_feat': 0.407}]
[I 230118 03:52:33 utils:138] Epoch: [14], Info: [{'num_test': 100, 'CV': '0.01533', 'CV_turn': '0.05508', 'ctr': '0.75509', 'len_tra': 9.26, 'R_tra': 6.992091328740767, 'ifeat_feat': 0.3898488120950324, 'NX_0_CV': '0.02495', 'NX_0_CV_turn': '0.04920', 'NX_0_ctr': '0.67770', 'NX_0_len_tra': 16.87, 'NX_0_R_tra': 11.432719191828431, 'NX_0_ifeat_feat': 0.4048606994665086, 'NX_10_CV': '0.01773', 'NX_10_CV_turn': '0.05900', 'NX_10_ctr': '0.65399', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.539887083795789, 'NX_10_ifeat_feat': 0.398}]
