[I 230117 19:24:35 policy_utils:47] {
      "env": "KuaiEnv-v0",
      "user_model_name": "DeepFM-IPS",
      "model_name": "IPS",
      "seed": 0,
      "cuda": 4,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0,
      "lambda_entropy": 0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "DeepFM-IPS",
      "message": "IPS-leave3",
      "is_binarize": false,
      "need_transform": true,
      "entropy_window": [],
      "yfeat": "watch_ratio_normed",
      "leave_threshold": 0.0,
      "num_leave_compute": 3,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-12"
    }
[I 230117 19:26:00 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.14608', 'CV_turn': '0.91871', 'ctr': '0.83878', 'len_tra': 5.29, 'R_tra': 4.437169818668561, 'ifeat_feat': 0.831758034026465, 'NX_0_CV': '0.14578', 'NX_0_CV_turn': '0.92381', 'NX_0_ctr': '0.86419', 'NX_0_len_tra': 5.25, 'NX_0_R_tra': 4.537017906679431, 'NX_0_ifeat_feat': 0.8114285714285714, 'NX_10_CV': '0.26210', 'NX_10_CV_turn': '0.87200', 'NX_10_ctr': '0.87874', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.78743427899982, 'NX_10_ifeat_feat': 0.791}]
[I 230117 19:26:24 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.14397', 'CV_turn': '0.50210', 'ctr': '0.79413', 'len_tra': 9.54, 'R_tra': 7.575982606011731, 'ifeat_feat': 0.39937106918238996, 'NX_0_CV': '0.18425', 'NX_0_CV_turn': '0.53678', 'NX_0_ctr': '0.76088', 'NX_0_len_tra': 11.42, 'NX_0_R_tra': 8.689282440750896, 'NX_0_ifeat_feat': 0.4352014010507881, 'NX_10_CV': '0.16291', 'NX_10_CV_turn': '0.54200', 'NX_10_ctr': '0.79160', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.915954369086518, 'NX_10_ifeat_feat': 0.431}]
[I 230117 19:26:45 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.15690', 'CV_turn': '0.43939', 'ctr': '0.72378', 'len_tra': 11.88, 'R_tra': 8.59851261848944, 'ifeat_feat': 0.3956228956228956, 'NX_0_CV': '0.17012', 'NX_0_CV_turn': '0.42620', 'NX_0_ctr': '0.75763', 'NX_0_len_tra': 13.28, 'NX_0_R_tra': 10.061354566713993, 'NX_0_ifeat_feat': 0.39081325301204817, 'NX_10_CV': '0.13135', 'NX_10_CV_turn': '0.43700', 'NX_10_ctr': '0.72420', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.241959032992725, 'NX_10_ifeat_feat': 0.39}]
[I 230117 19:27:05 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.13345', 'CV_turn': '0.41729', 'ctr': '0.76705', 'len_tra': 10.64, 'R_tra': 8.161372680145684, 'ifeat_feat': 0.3768796992481203, 'NX_0_CV': '0.16982', 'NX_0_CV_turn': '0.43295', 'NX_0_ctr': '0.74538', 'NX_0_len_tra': 13.05, 'NX_0_R_tra': 9.72716844063838, 'NX_0_ifeat_feat': 0.3938697318007663, 'NX_10_CV': '0.12955', 'NX_10_CV_turn': '0.43100', 'NX_10_ctr': '0.73349', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.334883848305371, 'NX_10_ifeat_feat': 0.376}]
[I 230117 19:27:26 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.14998', 'CV_turn': '0.37434', 'ctr': '0.71996', 'len_tra': 13.33, 'R_tra': 9.597132034613754, 'ifeat_feat': 0.3675918979744936, 'NX_0_CV': '0.15870', 'NX_0_CV_turn': '0.37904', 'NX_0_ctr': '0.72263', 'NX_0_len_tra': 13.93, 'NX_0_R_tra': 10.066258179447068, 'NX_0_ifeat_feat': 0.3740129217516152, 'NX_10_CV': '0.12143', 'NX_10_CV_turn': '0.40400', 'NX_10_ctr': '0.70595', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.059490225683288, 'NX_10_ifeat_feat': 0.384}]
[I 230117 19:27:45 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.14367', 'CV_turn': '0.35329', 'ctr': '0.65787', 'len_tra': 13.53, 'R_tra': 8.900964902220398, 'ifeat_feat': 0.3303769401330377, 'NX_0_CV': '0.12894', 'NX_0_CV_turn': '0.30382', 'NX_0_ctr': '0.72706', 'NX_0_len_tra': 14.12, 'NX_0_R_tra': 10.266127403332339, 'NX_0_ifeat_feat': 0.3378186968838527, 'NX_10_CV': '0.10310', 'NX_10_CV_turn': '0.34300', 'NX_10_ctr': '0.71678', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.167778994286391, 'NX_10_ifeat_feat': 0.321}]
[I 230117 19:28:07 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.12414', 'CV_turn': '0.24686', 'ctr': '0.67612', 'len_tra': 16.73, 'R_tra': 11.311470924481146, 'ifeat_feat': 0.31739390316796173, 'NX_0_CV': '0.10670', 'NX_0_CV_turn': '0.22229', 'NX_0_ctr': '0.72151', 'NX_0_len_tra': 15.97, 'NX_0_R_tra': 11.522471158721709, 'NX_0_ifeat_feat': 0.3343769567939887, 'NX_10_CV': '0.08176', 'NX_10_CV_turn': '0.27200', 'NX_10_ctr': '0.71934', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.193413138014883, 'NX_10_ifeat_feat': 0.321}]
[I 230117 19:28:31 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.10941', 'CV_turn': '0.20233', 'ctr': '0.65115', 'len_tra': 17.99, 'R_tra': 11.714238001120831, 'ifeat_feat': 0.2979433018343524, 'NX_0_CV': '0.08626', 'NX_0_CV_turn': '0.16647', 'NX_0_ctr': '0.68663', 'NX_0_len_tra': 17.24, 'NX_0_R_tra': 11.83752089011368, 'NX_0_ifeat_feat': 0.29118329466357307, 'NX_10_CV': '0.06011', 'NX_10_CV_turn': '0.20000', 'NX_10_ctr': '0.69222', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.922177431611657, 'NX_10_ifeat_feat': 0.273}]
[I 230117 19:28:57 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.10400', 'CV_turn': '0.20035', 'ctr': '0.64994', 'len_tra': 17.27, 'R_tra': 11.224401637277419, 'ifeat_feat': 0.3039953676896352, 'NX_0_CV': '0.09378', 'NX_0_CV_turn': '0.17295', 'NX_0_ctr': '0.70435', 'NX_0_len_tra': 18.04, 'NX_0_R_tra': 12.706550911090828, 'NX_0_ifeat_feat': 0.3026607538802661, 'NX_10_CV': '0.06973', 'NX_10_CV_turn': '0.23200', 'NX_10_ctr': '0.68388', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.8387987789157485, 'NX_10_ifeat_feat': 0.298}]
[I 230117 19:29:23 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.08596', 'CV_turn': '0.14089', 'ctr': '0.64020', 'len_tra': 20.3, 'R_tra': 12.99603709020894, 'ifeat_feat': 0.287192118226601, 'NX_0_CV': '0.08687', 'NX_0_CV_turn': '0.14618', 'NX_0_ctr': '0.69811', 'NX_0_len_tra': 19.77, 'NX_0_R_tra': 13.801692326972972, 'NX_0_ifeat_feat': 0.2822458270106222, 'NX_10_CV': '0.07063', 'NX_10_CV_turn': '0.23500', 'NX_10_ctr': '0.66029', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.602906068609075, 'NX_10_ifeat_feat': 0.279}]
[I 230117 19:29:46 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.06102', 'CV_turn': '0.10040', 'ctr': '0.67765', 'len_tra': 20.22, 'R_tra': 13.701989106383575, 'ifeat_feat': 0.31206726013847674, 'NX_0_CV': '0.08055', 'NX_0_CV_turn': '0.14076', 'NX_0_ctr': '0.74108', 'NX_0_len_tra': 19.04, 'NX_0_R_tra': 14.110138269490303, 'NX_0_ifeat_feat': 0.28361344537815125, 'NX_10_CV': '0.06432', 'NX_10_CV_turn': '0.21400', 'NX_10_ctr': '0.68272', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.827244161549057, 'NX_10_ifeat_feat': 0.292}]
