[I 230117 14:44:01 policy_utils:47] {
      "env": "KuaiEnv-v0",
      "user_model_name": "DeepFM",
      "model_name": "A2C_with_emb",
      "seed": 0,
      "cuda": 3,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.05,
      "lambda_entropy": 5.0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "Ours-leave5",
      "is_binarize": false,
      "need_transform": true,
      "entropy_window": [
        1,
        2
      ],
      "yfeat": "watch_ratio_normed",
      "leave_threshold": 0.0,
      "num_leave_compute": 5,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-8"
    }
[I 230117 14:45:33 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.03396', 'CV_turn': '0.14562', 'ctr': '0.67290', 'len_tra': 7.76, 'R_tra': 5.221723542901974, 'ifeat_feat': 0.38917525773195877, 'NX_0_CV': '0.04118', 'NX_0_CV_turn': '0.11561', 'NX_0_ctr': '0.70458', 'NX_0_len_tra': 11.85, 'NX_0_R_tra': 8.34925618780851, 'NX_0_ifeat_feat': 0.44978902953586497, 'NX_10_CV': '0.03998', 'NX_10_CV_turn': '0.13300', 'NX_10_ctr': '0.71260', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.125988726313708, 'NX_10_ifeat_feat': 0.43}]
[I 230117 14:46:12 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.02375', 'CV_turn': '0.08351', 'ctr': '0.67232', 'len_tra': 9.46, 'R_tra': 6.360183293698683, 'ifeat_feat': 0.38477801268498946, 'NX_0_CV': '0.04328', 'NX_0_CV_turn': '0.09917', 'NX_0_ctr': '0.67890', 'NX_0_len_tra': 14.52, 'NX_0_R_tra': 9.857633647417037, 'NX_0_ifeat_feat': 0.41115702479338845, 'NX_10_CV': '0.03096', 'NX_10_CV_turn': '0.10300', 'NX_10_ctr': '0.69682', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.968173773410256, 'NX_10_ifeat_feat': 0.392}]
[I 230117 14:46:50 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.02194', 'CV_turn': '0.08639', 'ctr': '0.67745', 'len_tra': 8.45, 'R_tra': 5.724437869649929, 'ifeat_feat': 0.29704142011834317, 'NX_0_CV': '0.03066', 'NX_0_CV_turn': '0.06809', 'NX_0_ctr': '0.67483', 'NX_0_len_tra': 14.98, 'NX_0_R_tra': 10.108883980215309, 'NX_0_ifeat_feat': 0.37316421895861146, 'NX_10_CV': '0.02495', 'NX_10_CV_turn': '0.08300', 'NX_10_ctr': '0.73140', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.314038527320053, 'NX_10_ifeat_feat': 0.341}]
[I 230117 14:47:29 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.02284', 'CV_turn': '0.08520', 'ctr': '0.71079', 'len_tra': 8.92, 'R_tra': 6.340242598659689, 'ifeat_feat': 0.336322869955157, 'NX_0_CV': '0.02855', 'NX_0_CV_turn': '0.06441', 'NX_0_ctr': '0.70877', 'NX_0_len_tra': 14.75, 'NX_0_R_tra': 10.454393438938926, 'NX_0_ifeat_feat': 0.4040677966101695, 'NX_10_CV': '0.02344', 'NX_10_CV_turn': '0.07800', 'NX_10_ctr': '0.73436', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.343571398470568, 'NX_10_ifeat_feat': 0.365}]
[I 230117 14:48:07 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.02194', 'CV_turn': '0.08258', 'ctr': '0.67882', 'len_tra': 8.84, 'R_tra': 6.000804271737219, 'ifeat_feat': 0.34502262443438914, 'NX_0_CV': '0.03036', 'NX_0_CV_turn': '0.06927', 'NX_0_ctr': '0.67328', 'NX_0_len_tra': 14.58, 'NX_0_R_tra': 9.81641712793371, 'NX_0_ifeat_feat': 0.36968449931412894, 'NX_10_CV': '0.02525', 'NX_10_CV_turn': '0.08400', 'NX_10_ctr': '0.69054', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 6.905378544028053, 'NX_10_ifeat_feat': 0.342}]
[I 230117 14:48:52 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.02074', 'CV_turn': '0.08456', 'ctr': '0.70062', 'len_tra': 8.16, 'R_tra': 5.717086100383491, 'ifeat_feat': 0.33455882352941174, 'NX_0_CV': '0.02916', 'NX_0_CV_turn': '0.05617', 'NX_0_ctr': '0.77964', 'NX_0_len_tra': 17.27, 'NX_0_R_tra': 13.464327586872288, 'NX_0_ifeat_feat': 0.38332368268674, 'NX_10_CV': '0.02495', 'NX_10_CV_turn': '0.08300', 'NX_10_ctr': '0.71358', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.13578647864211, 'NX_10_ifeat_feat': 0.348}]
[I 230117 14:49:31 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.01833', 'CV_turn': '0.07227', 'ctr': '0.66442', 'len_tra': 8.44, 'R_tra': 5.607681599020696, 'ifeat_feat': 0.3412322274881517, 'NX_0_CV': '0.02885', 'NX_0_CV_turn': '0.05439', 'NX_0_ctr': '0.72251', 'NX_0_len_tra': 17.65, 'NX_0_R_tra': 12.752338435563946, 'NX_0_ifeat_feat': 0.41019830028328613, 'NX_10_CV': '0.02375', 'NX_10_CV_turn': '0.07900', 'NX_10_ctr': '0.73554', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.355372384594582, 'NX_10_ifeat_feat': 0.4}]
[I 230117 14:50:10 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.01833', 'CV_turn': '0.07332', 'ctr': '0.69740', 'len_tra': 8.32, 'R_tra': 5.802328689660751, 'ifeat_feat': 0.35216346153846156, 'NX_0_CV': '0.02916', 'NX_0_CV_turn': '0.05437', 'NX_0_ctr': '0.72666', 'NX_0_len_tra': 17.84, 'NX_0_R_tra': 12.963694890210402, 'NX_0_ifeat_feat': 0.367152466367713, 'NX_10_CV': '0.02164', 'NX_10_CV_turn': '0.07200', 'NX_10_ctr': '0.74998', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.499794331906471, 'NX_10_ifeat_feat': 0.352}]
[I 230117 14:50:49 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.01894', 'CV_turn': '0.07143', 'ctr': '0.69348', 'len_tra': 8.82, 'R_tra': 6.116453157034273, 'ifeat_feat': 0.34467120181405897, 'NX_0_CV': '0.02795', 'NX_0_CV_turn': '0.05104', 'NX_0_ctr': '0.73230', 'NX_0_len_tra': 18.22, 'NX_0_R_tra': 13.342582968368982, 'NX_0_ifeat_feat': 0.3957189901207464, 'NX_10_CV': '0.02254', 'NX_10_CV_turn': '0.07500', 'NX_10_ctr': '0.72693', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.2693364321108, 'NX_10_ifeat_feat': 0.36}]
[I 230117 14:51:28 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.01833', 'CV_turn': '0.07262', 'ctr': '0.70756', 'len_tra': 8.4, 'R_tra': 5.9434778423572086, 'ifeat_feat': 0.36547619047619045, 'NX_0_CV': '0.02585', 'NX_0_CV_turn': '0.05122', 'NX_0_ctr': '0.81169', 'NX_0_len_tra': 16.79, 'NX_0_R_tra': 13.628240662321781, 'NX_0_ifeat_feat': 0.42227516378796903, 'NX_10_CV': '0.01954', 'NX_10_CV_turn': '0.06500', 'NX_10_ctr': '0.75050', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.5050384178879925, 'NX_10_ifeat_feat': 0.38}]
[I 230117 14:52:08 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.01713', 'CV_turn': '0.06441', 'ctr': '0.74956', 'len_tra': 8.85, 'R_tra': 6.633604513242558, 'ifeat_feat': 0.3864406779661017, 'NX_0_CV': '0.02585', 'NX_0_CV_turn': '0.04621', 'NX_0_ctr': '0.74617', 'NX_0_len_tra': 18.61, 'NX_0_R_tra': 13.886195793344793, 'NX_0_ifeat_feat': 0.4030091348737238, 'NX_10_CV': '0.01833', 'NX_10_CV_turn': '0.06100', 'NX_10_ctr': '0.71764', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 7.176433749476423, 'NX_10_ifeat_feat': 0.373}]
