[I 230117 19:28:01 policy_utils:47] {
      "env": "KuaiRand-v0",
      "user_model_name": "DeepFM",
      "model_name": "A2C_with_emb",
      "seed": 0,
      "cuda": 6,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.01,
      "lambda_entropy": 0.0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "MOPO-leave4",
      "is_binarize": true,
      "need_transform": false,
      "entropy_window": [
        1,
        2
      ],
      "rating_threshold": 1,
      "yfeat": "is_click",
      "leave_threshold": 0.0,
      "num_leave_compute": 4,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-12"
    }
[I 230117 19:34:38 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.08268', 'CV_turn': '0.95000', 'ctr': '0.22264', 'len_tra': 6.6, 'R_tra': 1.4694179430603982, 'ifeat_feat': 0.6833333333333333, 'NX_0_CV': '0.08137', 'NX_0_CV_turn': '0.94343', 'NX_0_ctr': '0.23799', 'NX_0_len_tra': 6.54, 'NX_0_R_tra': 1.5564322122652083, 'NX_0_ifeat_feat': 0.6681957186544343, 'NX_10_CV': '0.12475', 'NX_10_CV_turn': '0.94600', 'NX_10_ctr': '0.22091', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 2.2090801599947736, 'NX_10_ifeat_feat': 0.679}]
[I 230117 19:36:42 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.01675', 'CV_turn': '0.15413', 'ctr': '0.41642', 'len_tra': 8.24, 'R_tra': 3.4312759032845497, 'ifeat_feat': 0.508495145631068, 'NX_0_CV': '0.02585', 'NX_0_CV_turn': '0.13640', 'NX_0_ctr': '0.44840', 'NX_0_len_tra': 14.37, 'NX_0_R_tra': 6.443579552192241, 'NX_0_ifeat_feat': 0.5093945720250522, 'NX_10_CV': '0.01820', 'NX_10_CV_turn': '0.13800', 'NX_10_ctr': '0.43749', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.374942549830303, 'NX_10_ifeat_feat': 0.503}]
[I 230117 19:38:45 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.00963', 'CV_turn': '0.08639', 'ctr': '0.43511', 'len_tra': 8.45, 'R_tra': 3.676649277694523, 'ifeat_feat': 0.5053254437869823, 'NX_0_CV': '0.01899', 'NX_0_CV_turn': '0.08136', 'NX_0_ctr': '0.41218', 'NX_0_len_tra': 17.7, 'NX_0_R_tra': 7.295623656064272, 'NX_0_ifeat_feat': 0.4672316384180791, 'NX_10_CV': '0.01213', 'NX_10_CV_turn': '0.09200', 'NX_10_ctr': '0.41601', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.160130303660408, 'NX_10_ifeat_feat': 0.466}]
[I 230117 19:40:46 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.01121', 'CV_turn': '0.09637', 'ctr': '0.42738', 'len_tra': 8.82, 'R_tra': 3.769527304377407, 'ifeat_feat': 0.4954648526077097, 'NX_0_CV': '0.01978', 'NX_0_CV_turn': '0.07530', 'NX_0_ctr': '0.40531', 'NX_0_len_tra': 19.92, 'NX_0_R_tra': 8.07371427825885, 'NX_0_ifeat_feat': 0.43172690763052207, 'NX_10_CV': '0.01200', 'NX_10_CV_turn': '0.09100', 'NX_10_ctr': '0.46821', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.682140353797004, 'NX_10_ifeat_feat': 0.471}]
[I 230117 19:42:28 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.00923', 'CV_turn': '0.08102', 'ctr': '0.47313', 'len_tra': 8.64, 'R_tra': 4.087809377852827, 'ifeat_feat': 0.47800925925925924, 'NX_0_CV': '0.01807', 'NX_0_CV_turn': '0.06296', 'NX_0_ctr': '0.44309', 'NX_0_len_tra': 21.76, 'NX_0_R_tra': 9.641732931761071, 'NX_0_ifeat_feat': 0.4342830882352941, 'NX_10_CV': '0.01147', 'NX_10_CV_turn': '0.08700', 'NX_10_ctr': '0.43064', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.306414120057598, 'NX_10_ifeat_feat': 0.459}]
[I 230117 19:43:53 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.00791', 'CV_turn': '0.06550', 'ctr': '0.47817', 'len_tra': 9.16, 'R_tra': 4.38006728393957, 'ifeat_feat': 0.4519650655021834, 'NX_0_CV': '0.01714', 'NX_0_CV_turn': '0.05677', 'NX_0_ctr': '0.44347', 'NX_0_len_tra': 22.9, 'NX_0_R_tra': 10.155436098016798, 'NX_0_ifeat_feat': 0.4196506550218341, 'NX_10_CV': '0.01042', 'NX_10_CV_turn': '0.07900', 'NX_10_ctr': '0.47032', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.703205197788775, 'NX_10_ifeat_feat': 0.474}]
[I 230117 19:45:17 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.00725', 'CV_turn': '0.06707', 'ctr': '0.47496', 'len_tra': 8.2, 'R_tra': 3.894666340830736, 'ifeat_feat': 0.47317073170731705, 'NX_0_CV': '0.01635', 'NX_0_CV_turn': '0.05536', 'NX_0_ctr': '0.45503', 'NX_0_len_tra': 22.4, 'NX_0_R_tra': 10.192670971318147, 'NX_0_ifeat_feat': 0.4388392857142857, 'NX_10_CV': '0.01015', 'NX_10_CV_turn': '0.07700', 'NX_10_ctr': '0.44841', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.484063923088834, 'NX_10_ifeat_feat': 0.461}]
[I 230117 19:46:39 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.00910', 'CV_turn': '0.07500', 'ctr': '0.44432', 'len_tra': 9.2, 'R_tra': 4.087750519625843, 'ifeat_feat': 0.47934782608695653, 'NX_0_CV': '0.01503', 'NX_0_CV_turn': '0.05064', 'NX_0_ctr': '0.42474', 'NX_0_len_tra': 22.51, 'NX_0_R_tra': 9.560874638251844, 'NX_0_ifeat_feat': 0.43225233229675697, 'NX_10_CV': '0.00923', 'NX_10_CV_turn': '0.07000', 'NX_10_ctr': '0.42636', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.2635904671065505, 'NX_10_ifeat_feat': 0.451}]
[I 230117 19:48:01 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.00923', 'CV_turn': '0.07099', 'ctr': '0.44224', 'len_tra': 9.86, 'R_tra': 4.360461586862803, 'ifeat_feat': 0.4421906693711968, 'NX_0_CV': '0.01451', 'NX_0_CV_turn': '0.04581', 'NX_0_ctr': '0.42362', 'NX_0_len_tra': 24.01, 'NX_0_R_tra': 10.17123148593586, 'NX_0_ifeat_feat': 0.39691795085381093, 'NX_10_CV': '0.00936', 'NX_10_CV_turn': '0.07100', 'NX_10_ctr': '0.42854', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.285410422440618, 'NX_10_ifeat_feat': 0.442}]
[I 230117 19:49:23 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.00765', 'CV_turn': '0.05524', 'ctr': '0.46317', 'len_tra': 10.5, 'R_tra': 4.863300249874592, 'ifeat_feat': 0.4657142857142857, 'NX_0_CV': '0.01292', 'NX_0_CV_turn': '0.04257', 'NX_0_ctr': '0.46347', 'NX_0_len_tra': 23.02, 'NX_0_R_tra': 10.669053467456251, 'NX_0_ifeat_feat': 0.40834057341442226, 'NX_10_CV': '0.00844', 'NX_10_CV_turn': '0.06400', 'NX_10_ctr': '0.43589', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.358887833165936, 'NX_10_ifeat_feat': 0.455}]
[I 230117 19:50:45 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.00804', 'CV_turn': '0.05945', 'ctr': '0.48347', 'len_tra': 10.26, 'R_tra': 4.960444530323148, 'ifeat_feat': 0.449317738791423, 'NX_0_CV': '0.01174', 'NX_0_CV_turn': '0.03593', 'NX_0_ctr': '0.43666', 'NX_0_len_tra': 24.77, 'NX_0_R_tra': 10.815972871920094, 'NX_0_ifeat_feat': 0.389987888574889, 'NX_10_CV': '0.00884', 'NX_10_CV_turn': '0.06700', 'NX_10_ctr': '0.43514', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.351441542701796, 'NX_10_ifeat_feat': 0.42}]
[I 230117 19:52:03 utils:138] Epoch: [12], Info: [{'num_test': 100, 'CV': '0.00765', 'CV_turn': '0.05609', 'ctr': '0.46311', 'len_tra': 10.34, 'R_tra': 4.788582726232708, 'ifeat_feat': 0.43907156673114117, 'NX_0_CV': '0.01213', 'NX_0_CV_turn': '0.03699', 'NX_0_ctr': '0.41434', 'NX_0_len_tra': 24.87, 'NX_0_R_tra': 10.304700082927011, 'NX_0_ifeat_feat': 0.3719340570969039, 'NX_10_CV': '0.00818', 'NX_10_CV_turn': '0.06200', 'NX_10_ctr': '0.44074', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.4074103296501566, 'NX_10_ifeat_feat': 0.409}]
[I 230117 19:53:25 utils:138] Epoch: [13], Info: [{'num_test': 100, 'CV': '0.00738', 'CV_turn': '0.05594', 'ctr': '0.47830', 'len_tra': 10.01, 'R_tra': 4.7878074036538605, 'ifeat_feat': 0.4885114885114885, 'NX_0_CV': '0.01029', 'NX_0_CV_turn': '0.03101', 'NX_0_ctr': '0.44076', 'NX_0_len_tra': 25.15, 'NX_0_R_tra': 11.085067759971134, 'NX_0_ifeat_feat': 0.3864811133200795, 'NX_10_CV': '0.00752', 'NX_10_CV_turn': '0.05700', 'NX_10_ctr': '0.44766', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.476589012683835, 'NX_10_ifeat_feat': 0.433}]
[I 230117 19:54:44 utils:138] Epoch: [14], Info: [{'num_test': 100, 'CV': '0.00659', 'CV_turn': '0.05102', 'ctr': '0.45995', 'len_tra': 9.8, 'R_tra': 4.507544644363224, 'ifeat_feat': 0.4377551020408163, 'NX_0_CV': '0.01121', 'NX_0_CV_turn': '0.03231', 'NX_0_ctr': '0.40854', 'NX_0_len_tra': 26.31, 'NX_0_R_tra': 10.74867542553693, 'NX_0_ifeat_feat': 0.3679209426073736, 'NX_10_CV': '0.00752', 'NX_10_CV_turn': '0.05700', 'NX_10_ctr': '0.46118', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.611773217683658, 'NX_10_ifeat_feat': 0.42}]
[I 230117 19:56:02 utils:138] Epoch: [15], Info: [{'num_test': 100, 'CV': '0.00738', 'CV_turn': '0.05463', 'ctr': '0.48661', 'len_tra': 10.25, 'R_tra': 4.9877952877990905, 'ifeat_feat': 0.4995121951219512, 'NX_0_CV': '0.01002', 'NX_0_CV_turn': '0.02770', 'NX_0_ctr': '0.42062', 'NX_0_len_tra': 27.44, 'NX_0_R_tra': 11.541782998060807, 'NX_0_ifeat_feat': 0.35750728862973763, 'NX_10_CV': '0.00593', 'NX_10_CV_turn': '0.04500', 'NX_10_ctr': '0.45789', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.578910489231348, 'NX_10_ifeat_feat': 0.443}]
[I 230117 19:57:18 utils:138] Epoch: [16], Info: [{'num_test': 100, 'CV': '0.00646', 'CV_turn': '0.04753', 'ctr': '0.49295', 'len_tra': 10.31, 'R_tra': 5.082307953848503, 'ifeat_feat': 0.4296799224054316, 'NX_0_CV': '0.00818', 'NX_0_CV_turn': '0.02237', 'NX_0_ctr': '0.41747', 'NX_0_len_tra': 27.72, 'NX_0_R_tra': 11.572261940597091, 'NX_0_ifeat_feat': 0.3582251082251082, 'NX_10_CV': '0.00646', 'NX_10_CV_turn': '0.04900', 'NX_10_ctr': '0.49412', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.941238768305629, 'NX_10_ifeat_feat': 0.45}]
[I 230117 19:58:33 utils:138] Epoch: [17], Info: [{'num_test': 100, 'CV': '0.00580', 'CV_turn': '0.03989', 'ctr': '0.50497', 'len_tra': 11.03, 'R_tra': 5.569765258026309, 'ifeat_feat': 0.45602901178603805, 'NX_0_CV': '0.00936', 'NX_0_CV_turn': '0.02599', 'NX_0_ctr': '0.41391', 'NX_0_len_tra': 27.32, 'NX_0_R_tra': 11.307891955077649, 'NX_0_ifeat_feat': 0.3528550512445095, 'NX_10_CV': '0.00699', 'NX_10_CV_turn': '0.05300', 'NX_10_ctr': '0.45505', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.550477817280335, 'NX_10_ifeat_feat': 0.447}]
[I 230117 19:59:47 utils:138] Epoch: [18], Info: [{'num_test': 100, 'CV': '0.00607', 'CV_turn': '0.03885', 'ctr': '0.50002', 'len_tra': 11.84, 'R_tra': 5.920249795650598, 'ifeat_feat': 0.5219594594594594, 'NX_0_CV': '0.00884', 'NX_0_CV_turn': '0.02500', 'NX_0_ctr': '0.42950', 'NX_0_len_tra': 26.8, 'NX_0_R_tra': 11.510657336120493, 'NX_0_ifeat_feat': 0.3611940298507463, 'NX_10_CV': '0.00580', 'NX_10_CV_turn': '0.04400', 'NX_10_ctr': '0.50145', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 5.014485760293901, 'NX_10_ifeat_feat': 0.505}]
[I 230117 20:00:54 utils:138] Epoch: [19], Info: [{'num_test': 100, 'CV': '0.00752', 'CV_turn': '0.03745', 'ctr': '0.51280', 'len_tra': 15.22, 'R_tra': 7.804814249239862, 'ifeat_feat': 0.5341655716162943, 'NX_0_CV': '0.00673', 'NX_0_CV_turn': '0.01989', 'NX_0_ctr': '0.41628', 'NX_0_len_tra': 25.64, 'NX_0_R_tra': 10.673332513584755, 'NX_0_ifeat_feat': 0.3666146645865835, 'NX_10_CV': '0.00554', 'NX_10_CV_turn': '0.04200', 'NX_10_ctr': '0.48285', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.82854109980166, 'NX_10_ifeat_feat': 0.518}]
