[I 230117 19:28:02 policy_utils:47] {
      "env": "KuaiRand-v0",
      "user_model_name": "DeepFM",
      "model_name": "A2C_with_emb",
      "seed": 0,
      "cuda": 7,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.01,
      "lambda_entropy": 0.05,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "Ours-leave4",
      "is_binarize": true,
      "need_transform": false,
      "entropy_window": [
        1,
        2
      ],
      "rating_threshold": 1,
      "yfeat": "is_click",
      "leave_threshold": 0.0,
      "num_leave_compute": 4,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-12"
    }
[I 230117 19:36:10 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.08888', 'CV_turn': '0.95875', 'ctr': '0.24484', 'len_tra': 7.03, 'R_tra': 1.7212464919965713, 'ifeat_feat': 0.662873399715505, 'NX_0_CV': '0.08664', 'NX_0_CV_turn': '0.95494', 'NX_0_ctr': '0.23331', 'NX_0_len_tra': 6.88, 'NX_0_R_tra': 1.605181589955464, 'NX_0_ifeat_feat': 0.6686046511627907, 'NX_10_CV': '0.12423', 'NX_10_CV_turn': '0.94200', 'NX_10_ctr': '0.23245', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 2.324512171559036, 'NX_10_ifeat_feat': 0.677}]
[I 230117 19:37:17 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.01991', 'CV_turn': '0.19610', 'ctr': '0.44938', 'len_tra': 7.7, 'R_tra': 3.4602590388804675, 'ifeat_feat': 0.5415584415584416, 'NX_0_CV': '0.03139', 'NX_0_CV_turn': '0.22538', 'NX_0_ctr': '0.42791', 'NX_0_len_tra': 10.56, 'NX_0_R_tra': 4.518751424476505, 'NX_0_ifeat_feat': 0.5132575757575758, 'NX_10_CV': '0.03376', 'NX_10_CV_turn': '0.25600', 'NX_10_ctr': '0.41806', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.180559582405258, 'NX_10_ifeat_feat': 0.507}]
[I 230117 19:38:22 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.01042', 'CV_turn': '0.08837', 'ctr': '0.49374', 'len_tra': 8.94, 'R_tra': 4.414040189301595, 'ifeat_feat': 0.34563758389261745, 'NX_0_CV': '0.01899', 'NX_0_CV_turn': '0.07450', 'NX_0_ctr': '0.46497', 'NX_0_len_tra': 19.33, 'NX_0_R_tra': 8.98779249902349, 'NX_0_ifeat_feat': 0.38748060010346613, 'NX_10_CV': '0.01398', 'NX_10_CV_turn': '0.10600', 'NX_10_ctr': '0.45061', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.506111934212968, 'NX_10_ifeat_feat': 0.366}]
[I 230117 19:39:24 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.01068', 'CV_turn': '0.08333', 'ctr': '0.46591', 'len_tra': 9.72, 'R_tra': 4.52865066437982, 'ifeat_feat': 0.4063786008230453, 'NX_0_CV': '0.01754', 'NX_0_CV_turn': '0.06373', 'NX_0_ctr': '0.44848', 'NX_0_len_tra': 20.87, 'NX_0_R_tra': 9.359811438154429, 'NX_0_ifeat_feat': 0.40776233828461905, 'NX_10_CV': '0.00936', 'NX_10_CV_turn': '0.07100', 'NX_10_ctr': '0.45816', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.581604704521596, 'NX_10_ifeat_feat': 0.435}]
[I 230117 19:40:28 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.00765', 'CV_turn': '0.06284', 'ctr': '0.49238', 'len_tra': 9.23, 'R_tra': 4.544636190589517, 'ifeat_feat': 0.4279523293607801, 'NX_0_CV': '0.01675', 'NX_0_CV_turn': '0.05425', 'NX_0_ctr': '0.47420', 'NX_0_len_tra': 23.41, 'NX_0_R_tra': 11.100952614061534, 'NX_0_ifeat_feat': 0.39256727894062365, 'NX_10_CV': '0.01029', 'NX_10_CV_turn': '0.07800', 'NX_10_ctr': '0.45209', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.520912600085139, 'NX_10_ifeat_feat': 0.422}]
[I 230117 19:41:30 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.01068', 'CV_turn': '0.07613', 'ctr': '0.48020', 'len_tra': 10.64, 'R_tra': 5.109369503762573, 'ifeat_feat': 0.42951127819548873, 'NX_0_CV': '0.01833', 'NX_0_CV_turn': '0.06290', 'NX_0_ctr': '0.46677', 'NX_0_len_tra': 22.1, 'NX_0_R_tra': 10.315527874631806, 'NX_0_ifeat_feat': 0.4171945701357466, 'NX_10_CV': '0.01095', 'NX_10_CV_turn': '0.08300', 'NX_10_ctr': '0.48957', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.895683116205037, 'NX_10_ifeat_feat': 0.429}]
[I 230117 19:42:33 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.00923', 'CV_turn': '0.06103', 'ctr': '0.48641', 'len_tra': 11.47, 'R_tra': 5.579164483286441, 'ifeat_feat': 0.42632955536181344, 'NX_0_CV': '0.01543', 'NX_0_CV_turn': '0.04887', 'NX_0_ctr': '0.45776', 'NX_0_len_tra': 23.94, 'NX_0_R_tra': 10.958888085018843, 'NX_0_ifeat_feat': 0.38763575605680867, 'NX_10_CV': '0.00897', 'NX_10_CV_turn': '0.06800', 'NX_10_ctr': '0.46026', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.602603043839335, 'NX_10_ifeat_feat': 0.383}]
[I 230117 19:43:37 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.00725', 'CV_turn': '0.05723', 'ctr': '0.46089', 'len_tra': 9.61, 'R_tra': 4.429196395510807, 'ifeat_feat': 0.38189386056191466, 'NX_0_CV': '0.01385', 'NX_0_CV_turn': '0.04198', 'NX_0_ctr': '0.47589', 'NX_0_len_tra': 25.01, 'NX_0_R_tra': 11.902003193087875, 'NX_0_ifeat_feat': 0.3750499800079968, 'NX_10_CV': '0.00857', 'NX_10_CV_turn': '0.06500', 'NX_10_ctr': '0.45841', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.584061941835098, 'NX_10_ifeat_feat': 0.391}]
[I 230117 19:44:42 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.00765', 'CV_turn': '0.05550', 'ctr': '0.48384', 'len_tra': 10.45, 'R_tra': 5.056077893893234, 'ifeat_feat': 0.4, 'NX_0_CV': '0.01437', 'NX_0_CV_turn': '0.04469', 'NX_0_ctr': '0.46069', 'NX_0_len_tra': 24.39, 'NX_0_R_tra': 11.236331055681221, 'NX_0_ifeat_feat': 0.3964739647396474, 'NX_10_CV': '0.00818', 'NX_10_CV_turn': '0.06200', 'NX_10_ctr': '0.47630', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.763044647648931, 'NX_10_ifeat_feat': 0.389}]
[I 230117 19:45:44 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.00646', 'CV_turn': '0.04671', 'ctr': '0.47736', 'len_tra': 10.49, 'R_tra': 5.007478147149086, 'ifeat_feat': 0.4261201143946616, 'NX_0_CV': '0.01319', 'NX_0_CV_turn': '0.03757', 'NX_0_ctr': '0.46709', 'NX_0_len_tra': 26.62, 'NX_0_R_tra': 12.433817273043097, 'NX_0_ifeat_feat': 0.3673929376408715, 'NX_10_CV': '0.00910', 'NX_10_CV_turn': '0.06900', 'NX_10_ctr': '0.45060', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.50596657011658, 'NX_10_ifeat_feat': 0.419}]
[I 230117 19:46:49 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.00738', 'CV_turn': '0.05318', 'ctr': '0.50619', 'len_tra': 10.53, 'R_tra': 5.330134352236055, 'ifeat_feat': 0.3912630579297246, 'NX_0_CV': '0.01385', 'NX_0_CV_turn': '0.04000', 'NX_0_ctr': '0.46651', 'NX_0_len_tra': 26.25, 'NX_0_R_tra': 12.245977637832985, 'NX_0_ifeat_feat': 0.3615238095238095, 'NX_10_CV': '0.00804', 'NX_10_CV_turn': '0.06100', 'NX_10_ctr': '0.46451', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.645135700665414, 'NX_10_ifeat_feat': 0.401}]
