[I 230117 15:04:06 policy_utils:47] {
      "env": "KuaiRand-v0",
      "user_model_name": "DeepFM",
      "model_name": "A2C_with_emb",
      "seed": 0,
      "cuda": 3,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.0,
      "lambda_entropy": 0.0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "MBPO-leave10",
      "is_binarize": true,
      "need_transform": false,
      "entropy_window": [
        1,
        2
      ],
      "rating_threshold": 1,
      "yfeat": "is_click",
      "leave_threshold": 0.0,
      "num_leave_compute": 10,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-8"
    }
[I 230117 15:09:26 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.07833', 'CV_turn': '0.96429', 'ctr': '0.21291', 'len_tra': 6.16, 'R_tra': 1.311503207203932, 'ifeat_feat': 0.698051948051948, 'NX_0_CV': '0.08071', 'NX_0_CV_turn': '0.96989', 'NX_0_ctr': '0.21466', 'NX_0_len_tra': 6.31, 'NX_0_R_tra': 1.3545128347305582, 'NX_0_ifeat_feat': 0.6561014263074485, 'NX_10_CV': '0.12238', 'NX_10_CV_turn': '0.92800', 'NX_10_ctr': '0.23130', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 2.313036927942885, 'NX_10_ifeat_feat': 0.695}]
[I 230117 15:10:08 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.01147', 'CV_turn': '0.12050', 'ctr': '0.46289', 'len_tra': 7.22, 'R_tra': 3.3420312475413083, 'ifeat_feat': 0.4916897506925208, 'NX_0_CV': '0.02163', 'NX_0_CV_turn': '0.11172', 'NX_0_ctr': '0.45226', 'NX_0_len_tra': 14.68, 'NX_0_R_tra': 6.639182908218354, 'NX_0_ifeat_feat': 0.46253405994550406, 'NX_10_CV': '0.01517', 'NX_10_CV_turn': '0.11500', 'NX_10_ctr': '0.44344', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.4343818273209035, 'NX_10_ifeat_feat': 0.463}]
[I 230117 15:10:49 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.00673', 'CV_turn': '0.06791', 'ctr': '0.46951', 'len_tra': 7.51, 'R_tra': 3.5260035079345107, 'ifeat_feat': 0.40612516644474034, 'NX_0_CV': '0.01701', 'NX_0_CV_turn': '0.06578', 'NX_0_ctr': '0.43123', 'NX_0_len_tra': 19.61, 'NX_0_R_tra': 8.456417839648202, 'NX_0_ifeat_feat': 0.41509433962264153, 'NX_10_CV': '0.01015', 'NX_10_CV_turn': '0.07700', 'NX_10_ctr': '0.45916', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.591618441101164, 'NX_10_ifeat_feat': 0.418}]
[I 230117 15:11:29 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.00818', 'CV_turn': '0.07858', 'ctr': '0.47662', 'len_tra': 7.89, 'R_tra': 3.76051779422909, 'ifeat_feat': 0.4309252217997465, 'NX_0_CV': '0.01253', 'NX_0_CV_turn': '0.04943', 'NX_0_ctr': '0.45706', 'NX_0_len_tra': 19.22, 'NX_0_R_tra': 8.784652422028593, 'NX_0_ifeat_feat': 0.4016649323621228, 'NX_10_CV': '0.01095', 'NX_10_CV_turn': '0.08300', 'NX_10_ctr': '0.44136', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.413577130399644, 'NX_10_ifeat_feat': 0.423}]
[I 230117 15:12:10 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.00778', 'CV_turn': '0.07564', 'ctr': '0.49898', 'len_tra': 7.8, 'R_tra': 3.8920746738277376, 'ifeat_feat': 0.41025641025641024, 'NX_0_CV': '0.01200', 'NX_0_CV_turn': '0.04601', 'NX_0_ctr': '0.47299', 'NX_0_len_tra': 19.78, 'NX_0_R_tra': 9.355801095727365, 'NX_0_ifeat_feat': 0.4186046511627907, 'NX_10_CV': '0.00897', 'NX_10_CV_turn': '0.06800', 'NX_10_ctr': '0.46112', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.611172175562533, 'NX_10_ifeat_feat': 0.393}]
[I 230117 15:12:59 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.00712', 'CV_turn': '0.06792', 'ctr': '0.49015', 'len_tra': 7.95, 'R_tra': 3.896665622564033, 'ifeat_feat': 0.45660377358490567, 'NX_0_CV': '0.01081', 'NX_0_CV_turn': '0.04199', 'NX_0_ctr': '0.47665', 'NX_0_len_tra': 19.53, 'NX_0_R_tra': 9.309031328503043, 'NX_0_ifeat_feat': 0.41525857654889914, 'NX_10_CV': '0.00897', 'NX_10_CV_turn': '0.06800', 'NX_10_ctr': '0.47379', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.737888552732766, 'NX_10_ifeat_feat': 0.449}]
[I 230117 15:13:39 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.00752', 'CV_turn': '0.07170', 'ctr': '0.52116', 'len_tra': 7.95, 'R_tra': 4.143242870098911, 'ifeat_feat': 0.44528301886792454, 'NX_0_CV': '0.01029', 'NX_0_CV_turn': '0.04008', 'NX_0_ctr': '0.49250', 'NX_0_len_tra': 19.46, 'NX_0_R_tra': 9.584101942637936, 'NX_0_ifeat_feat': 0.4249743062692703, 'NX_10_CV': '0.00844', 'NX_10_CV_turn': '0.06400', 'NX_10_ctr': '0.48120', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.811979893012904, 'NX_10_ifeat_feat': 0.44}]
[I 230117 15:14:19 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.00936', 'CV_turn': '0.08383', 'ctr': '0.43681', 'len_tra': 8.47, 'R_tra': 3.6997668541641904, 'ifeat_feat': 0.41912632821723733, 'NX_0_CV': '0.01213', 'NX_0_CV_turn': '0.04523', 'NX_0_ctr': '0.45616', 'NX_0_len_tra': 20.34, 'NX_0_R_tra': 9.278377650547773, 'NX_0_ifeat_feat': 0.39036381514257623, 'NX_10_CV': '0.01002', 'NX_10_CV_turn': '0.07600', 'NX_10_ctr': '0.45769', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.576924267010764, 'NX_10_ifeat_feat': 0.388}]
[I 230117 15:14:57 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.00897', 'CV_turn': '0.08426', 'ctr': '0.48001', 'len_tra': 8.07, 'R_tra': 3.8736694969516248, 'ifeat_feat': 0.40272614622057, 'NX_0_CV': '0.01029', 'NX_0_CV_turn': '0.03594', 'NX_0_ctr': '0.46562', 'NX_0_len_tra': 21.7, 'NX_0_R_tra': 10.103846126198768, 'NX_0_ifeat_feat': 0.3686635944700461, 'NX_10_CV': '0.00857', 'NX_10_CV_turn': '0.06500', 'NX_10_ctr': '0.47482', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.748232723847032, 'NX_10_ifeat_feat': 0.414}]
[I 230117 15:15:34 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.00646', 'CV_turn': '0.05785', 'ctr': '0.48594', 'len_tra': 8.47, 'R_tra': 4.1159077871590855, 'ifeat_feat': 0.4214876033057851, 'NX_0_CV': '0.00791', 'NX_0_CV_turn': '0.02551', 'NX_0_ctr': '0.47561', 'NX_0_len_tra': 23.52, 'NX_0_R_tra': 11.186426485194097, 'NX_0_ifeat_feat': 0.36607142857142855, 'NX_10_CV': '0.00699', 'NX_10_CV_turn': '0.05300', 'NX_10_ctr': '0.45392', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.5392433557286855, 'NX_10_ifeat_feat': 0.407}]
[I 230117 15:16:12 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.00659', 'CV_turn': '0.06068', 'ctr': '0.50660', 'len_tra': 8.24, 'R_tra': 4.174415861442685, 'ifeat_feat': 0.3895631067961165, 'NX_0_CV': '0.00844', 'NX_0_CV_turn': '0.03002', 'NX_0_ctr': '0.43231', 'NX_0_len_tra': 21.32, 'NX_0_R_tra': 9.216872544549405, 'NX_0_ifeat_feat': 0.3808630393996248, 'NX_10_CV': '0.00791', 'NX_10_CV_turn': '0.06000', 'NX_10_ctr': '0.45009', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.50087394181639, 'NX_10_ifeat_feat': 0.389}]
