[I 230117 14:44:01 policy_utils:47] {
      "env": "KuaiRand-v0",
      "user_model_name": "DeepFM",
      "model_name": "A2C_with_emb",
      "seed": 0,
      "cuda": 1,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.01,
      "lambda_entropy": 0.0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "MOPO-leave5",
      "is_binarize": true,
      "need_transform": false,
      "entropy_window": [
        1,
        2
      ],
      "rating_threshold": 1,
      "yfeat": "is_click",
      "leave_threshold": 0.0,
      "num_leave_compute": 5,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-8"
    }
[I 230117 14:47:55 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.08730', 'CV_turn': '0.96081', 'ctr': '0.22256', 'len_tra': 6.89, 'R_tra': 1.5334419372057893, 'ifeat_feat': 0.6719883889695211, 'NX_0_CV': '0.07978', 'NX_0_CV_turn': '0.95426', 'NX_0_ctr': '0.21616', 'NX_0_len_tra': 6.34, 'NX_0_R_tra': 1.3704566166270524, 'NX_0_ifeat_feat': 0.6908517350157729, 'NX_10_CV': '0.12172', 'NX_10_CV_turn': '0.92300', 'NX_10_ctr': '0.22483', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 2.2483127570920622, 'NX_10_ifeat_feat': 0.693}]
[I 230117 14:48:27 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.01279', 'CV_turn': '0.12357', 'ctr': '0.43715', 'len_tra': 7.85, 'R_tra': 3.4316496734274553, 'ifeat_feat': 0.48152866242038217, 'NX_0_CV': '0.02057', 'NX_0_CV_turn': '0.11264', 'NX_0_ctr': '0.44926', 'NX_0_len_tra': 13.85, 'NX_0_R_tra': 6.222290503121912, 'NX_0_ifeat_feat': 0.5025270758122744, 'NX_10_CV': '0.01569', 'NX_10_CV_turn': '0.11900', 'NX_10_ctr': '0.45432', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.543220499884337, 'NX_10_ifeat_feat': 0.486}]
[I 230117 14:49:05 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.00857', 'CV_turn': '0.07523', 'ctr': '0.47274', 'len_tra': 8.64, 'R_tra': 4.084465074911714, 'ifeat_feat': 0.4386574074074074, 'NX_0_CV': '0.01411', 'NX_0_CV_turn': '0.05899', 'NX_0_ctr': '0.47151', 'NX_0_len_tra': 18.14, 'NX_0_R_tra': 8.553176465090365, 'NX_0_ifeat_feat': 0.4520396912899669, 'NX_10_CV': '0.01108', 'NX_10_CV_turn': '0.08400', 'NX_10_ctr': '0.44382', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.438180181197822, 'NX_10_ifeat_feat': 0.425}]
[I 230117 14:49:41 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.00712', 'CV_turn': '0.06000', 'ctr': '0.49017', 'len_tra': 9.0, 'R_tra': 4.411510854028165, 'ifeat_feat': 0.4577777777777778, 'NX_0_CV': '0.01187', 'NX_0_CV_turn': '0.04172', 'NX_0_ctr': '0.45828', 'NX_0_len_tra': 21.57, 'NX_0_R_tra': 9.885099972872995, 'NX_0_ifeat_feat': 0.4339360222531293, 'NX_10_CV': '0.00870', 'NX_10_CV_turn': '0.06600', 'NX_10_ctr': '0.47578', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.75775003278628, 'NX_10_ifeat_feat': 0.453}]
[I 230117 14:50:17 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.00725', 'CV_turn': '0.06194', 'ctr': '0.46588', 'len_tra': 8.88, 'R_tra': 4.137024549953639, 'ifeat_feat': 0.3963963963963964, 'NX_0_CV': '0.01319', 'NX_0_CV_turn': '0.04307', 'NX_0_ctr': '0.44604', 'NX_0_len_tra': 23.22, 'NX_0_R_tra': 10.357086201794445, 'NX_0_ifeat_feat': 0.41946597760551246, 'NX_10_CV': '0.00738', 'NX_10_CV_turn': '0.05600', 'NX_10_ctr': '0.45665', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.566545615727082, 'NX_10_ifeat_feat': 0.395}]
[I 230117 14:50:52 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.00699', 'CV_turn': '0.06023', 'ctr': '0.45459', 'len_tra': 8.8, 'R_tra': 4.000387129848823, 'ifeat_feat': 0.43522727272727274, 'NX_0_CV': '0.01213', 'NX_0_CV_turn': '0.04010', 'NX_0_ctr': '0.46329', 'NX_0_len_tra': 22.94, 'NX_0_R_tra': 10.627805982738792, 'NX_0_ifeat_feat': 0.4115082824760244, 'NX_10_CV': '0.00659', 'NX_10_CV_turn': '0.05000', 'NX_10_ctr': '0.48350', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.83496315523982, 'NX_10_ifeat_feat': 0.44}]
[I 230117 14:51:28 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.00699', 'CV_turn': '0.05955', 'ctr': '0.46516', 'len_tra': 8.9, 'R_tra': 4.139966090284288, 'ifeat_feat': 0.4157303370786517, 'NX_0_CV': '0.01240', 'NX_0_CV_turn': '0.04121', 'NX_0_ctr': '0.45338', 'NX_0_len_tra': 22.81, 'NX_0_R_tra': 10.341682641757652, 'NX_0_ifeat_feat': 0.4072775098640947, 'NX_10_CV': '0.00673', 'NX_10_CV_turn': '0.05100', 'NX_10_ctr': '0.47455', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.7455307984771204, 'NX_10_ifeat_feat': 0.411}]
[I 230117 14:52:03 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.00712', 'CV_turn': '0.05584', 'ctr': '0.47416', 'len_tra': 9.67, 'R_tra': 4.585129974037409, 'ifeat_feat': 0.41985522233712513, 'NX_0_CV': '0.01253', 'NX_0_CV_turn': '0.03597', 'NX_0_ctr': '0.45139', 'NX_0_len_tra': 26.41, 'NX_0_R_tra': 11.921121901725419, 'NX_0_ifeat_feat': 0.3892464975388111, 'NX_10_CV': '0.00673', 'NX_10_CV_turn': '0.05100', 'NX_10_ctr': '0.48557', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.855729605481028, 'NX_10_ifeat_feat': 0.423}]
[I 230117 14:52:39 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.00673', 'CV_turn': '0.05329', 'ctr': '0.46275', 'len_tra': 9.57, 'R_tra': 4.428488748241216, 'ifeat_feat': 0.41274817136886105, 'NX_0_CV': '0.01055', 'NX_0_CV_turn': '0.03244', 'NX_0_ctr': '0.43511', 'NX_0_len_tra': 24.66, 'NX_0_R_tra': 10.729720792940352, 'NX_0_ifeat_feat': 0.39253852392538524, 'NX_10_CV': '0.00699', 'NX_10_CV_turn': '0.05300', 'NX_10_ctr': '0.46290', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.628969263453037, 'NX_10_ifeat_feat': 0.419}]
[I 230117 14:53:12 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.00659', 'CV_turn': '0.05382', 'ctr': '0.49782', 'len_tra': 9.29, 'R_tra': 4.624747275542468, 'ifeat_feat': 0.4445640473627557, 'NX_0_CV': '0.01055', 'NX_0_CV_turn': '0.03157', 'NX_0_ctr': '0.45452', 'NX_0_len_tra': 25.34, 'NX_0_R_tra': 11.51758210061118, 'NX_0_ifeat_feat': 0.39108129439621153, 'NX_10_CV': '0.00738', 'NX_10_CV_turn': '0.05600', 'NX_10_ctr': '0.44323', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.432330682110042, 'NX_10_ifeat_feat': 0.431}]
[I 230117 14:53:46 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.00686', 'CV_turn': '0.05417', 'ctr': '0.48286', 'len_tra': 9.6, 'R_tra': 4.635446131108329, 'ifeat_feat': 0.403125, 'NX_0_CV': '0.01068', 'NX_0_CV_turn': '0.03159', 'NX_0_ctr': '0.42879', 'NX_0_len_tra': 25.64, 'NX_0_R_tra': 10.994098486029543, 'NX_0_ifeat_feat': 0.38650546021840876, 'NX_10_CV': '0.00765', 'NX_10_CV_turn': '0.05800', 'NX_10_ctr': '0.47938', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.793751734048128, 'NX_10_ifeat_feat': 0.404}]
