[I 230117 15:04:05 policy_utils:47] {
      "env": "KuaiRand-v0",
      "user_model_name": "DeepFM",
      "model_name": "A2C_with_emb",
      "seed": 0,
      "cuda": 1,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.0,
      "lambda_entropy": 0.0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "MBPO-leave8",
      "is_binarize": true,
      "need_transform": false,
      "entropy_window": [
        1,
        2
      ],
      "rating_threshold": 1,
      "yfeat": "is_click",
      "leave_threshold": 0.0,
      "num_leave_compute": 8,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-8"
    }
[I 230117 15:09:22 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.07556', 'CV_turn': '0.95341', 'ctr': '0.24424', 'len_tra': 6.01, 'R_tra': 1.4678853527549653, 'ifeat_feat': 0.7004991680532446, 'NX_0_CV': '0.08110', 'NX_0_CV_turn': '0.94761', 'NX_0_ctr': '0.22670', 'NX_0_len_tra': 6.49, 'NX_0_R_tra': 1.4712662268197163, 'NX_0_ifeat_feat': 0.6718027734976888, 'NX_10_CV': '0.12343', 'NX_10_CV_turn': '0.93600', 'NX_10_ctr': '0.20738', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 2.073767897137441, 'NX_10_ifeat_feat': 0.674}]
[I 230117 15:10:06 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.00752', 'CV_turn': '0.07906', 'ctr': '0.46798', 'len_tra': 7.21, 'R_tra': 3.3741581566631793, 'ifeat_feat': 0.4590846047156727, 'NX_0_CV': '0.01371', 'NX_0_CV_turn': '0.06603', 'NX_0_ctr': '0.46275', 'NX_0_len_tra': 15.75, 'NX_0_R_tra': 7.288267792956904, 'NX_0_ifeat_feat': 0.4838095238095238, 'NX_10_CV': '0.00949', 'NX_10_CV_turn': '0.07200', 'NX_10_ctr': '0.46173', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.617263397895731, 'NX_10_ifeat_feat': 0.439}]
[I 230117 15:10:48 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.00738', 'CV_turn': '0.07640', 'ctr': '0.45170', 'len_tra': 7.33, 'R_tra': 3.3109536520717664, 'ifeat_feat': 0.417462482946794, 'NX_0_CV': '0.01345', 'NX_0_CV_turn': '0.06593', 'NX_0_ctr': '0.42635', 'NX_0_len_tra': 15.47, 'NX_0_R_tra': 6.595686504309997, 'NX_0_ifeat_feat': 0.4731738849385908, 'NX_10_CV': '0.00923', 'NX_10_CV_turn': '0.07000', 'NX_10_ctr': '0.42169', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.216908785996493, 'NX_10_ifeat_feat': 0.443}]
[I 230117 15:11:30 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.00791', 'CV_turn': '0.08253', 'ctr': '0.42891', 'len_tra': 7.27, 'R_tra': 3.1181712871138005, 'ifeat_feat': 0.4511691884456671, 'NX_0_CV': '0.01345', 'NX_0_CV_turn': '0.06100', 'NX_0_ctr': '0.41766', 'NX_0_len_tra': 16.72, 'NX_0_R_tra': 6.983307078052312, 'NX_0_ifeat_feat': 0.4473684210526316, 'NX_10_CV': '0.00884', 'NX_10_CV_turn': '0.06700', 'NX_10_ctr': '0.45368', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.5367938934266565, 'NX_10_ifeat_feat': 0.438}]
[I 230117 15:12:14 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.00857', 'CV_turn': '0.08486', 'ctr': '0.44123', 'len_tra': 7.66, 'R_tra': 3.379787446577102, 'ifeat_feat': 0.42297650130548303, 'NX_0_CV': '0.01226', 'NX_0_CV_turn': '0.05376', 'NX_0_ctr': '0.46537', 'NX_0_len_tra': 17.3, 'NX_0_R_tra': 8.050879381388949, 'NX_0_ifeat_feat': 0.43121387283236995, 'NX_10_CV': '0.00910', 'NX_10_CV_turn': '0.06900', 'NX_10_ctr': '0.45227', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.522719106911682, 'NX_10_ifeat_feat': 0.418}]
[I 230117 15:13:07 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.00738', 'CV_turn': '0.06888', 'ctr': '0.45310', 'len_tra': 8.13, 'R_tra': 3.683714379146695, 'ifeat_feat': 0.5030750307503075, 'NX_0_CV': '0.01015', 'NX_0_CV_turn': '0.04380', 'NX_0_ctr': '0.47420', 'NX_0_len_tra': 17.58, 'NX_0_R_tra': 8.336450917460024, 'NX_0_ifeat_feat': 0.4527872582480091, 'NX_10_CV': '0.00870', 'NX_10_CV_turn': '0.06600', 'NX_10_ctr': '0.46125', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.61252249861136, 'NX_10_ifeat_feat': 0.474}]
[I 230117 15:13:50 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.00778', 'CV_turn': '0.06600', 'ctr': '0.46106', 'len_tra': 8.94, 'R_tra': 4.121887407088653, 'ifeat_feat': 0.4541387024608501, 'NX_0_CV': '0.01147', 'NX_0_CV_turn': '0.04033', 'NX_0_ctr': '0.42701', 'NX_0_len_tra': 21.57, 'NX_0_R_tra': 9.210690293889492, 'NX_0_ifeat_feat': 0.4038015762633287, 'NX_10_CV': '0.00673', 'NX_10_CV_turn': '0.05100', 'NX_10_ctr': '0.46381', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.638109229356051, 'NX_10_ifeat_feat': 0.442}]
[I 230117 15:14:32 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.00593', 'CV_turn': '0.05155', 'ctr': '0.44026', 'len_tra': 8.73, 'R_tra': 3.8434438665024935, 'ifeat_feat': 0.49026345933562426, 'NX_0_CV': '0.00989', 'NX_0_CV_turn': '0.03511', 'NX_0_ctr': '0.44452', 'NX_0_len_tra': 21.36, 'NX_0_R_tra': 9.495052709234878, 'NX_0_ifeat_feat': 0.4143258426966292, 'NX_10_CV': '0.00738', 'NX_10_CV_turn': '0.05600', 'NX_10_ctr': '0.46852', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.685209995452315, 'NX_10_ifeat_feat': 0.46}]
[I 230117 15:15:15 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.00554', 'CV_turn': '0.04682', 'ctr': '0.47955', 'len_tra': 8.97, 'R_tra': 4.301527461372316, 'ifeat_feat': 0.5161649944258639, 'NX_0_CV': '0.00936', 'NX_0_CV_turn': '0.02804', 'NX_0_ctr': '0.42458', 'NX_0_len_tra': 25.32, 'NX_0_R_tra': 10.750259838178755, 'NX_0_ifeat_feat': 0.38191153238546605, 'NX_10_CV': '0.00620', 'NX_10_CV_turn': '0.04700', 'NX_10_ctr': '0.46029', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.602923872992396, 'NX_10_ifeat_feat': 0.446}]
[I 230117 15:15:53 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.00514', 'CV_turn': '0.04648', 'ctr': '0.50196', 'len_tra': 8.39, 'R_tra': 4.211483220215887, 'ifeat_feat': 0.5578069129916567, 'NX_0_CV': '0.00936', 'NX_0_CV_turn': '0.02955', 'NX_0_ctr': '0.43781', 'NX_0_len_tra': 24.03, 'NX_0_R_tra': 10.520553644998, 'NX_0_ifeat_feat': 0.38451935081148564, 'NX_10_CV': '0.00659', 'NX_10_CV_turn': '0.05000', 'NX_10_ctr': '0.46480', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.648029826134444, 'NX_10_ifeat_feat': 0.477}]
[I 230117 15:16:30 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.00501', 'CV_turn': '0.04095', 'ctr': '0.49371', 'len_tra': 9.28, 'R_tra': 4.5816657838970425, 'ifeat_feat': 0.5344827586206896, 'NX_0_CV': '0.00870', 'NX_0_CV_turn': '0.02689', 'NX_0_ctr': '0.43550', 'NX_0_len_tra': 24.54, 'NX_0_R_tra': 10.687203031918035, 'NX_0_ifeat_feat': 0.4050529747351263, 'NX_10_CV': '0.00593', 'NX_10_CV_turn': '0.04500', 'NX_10_ctr': '0.48705', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.870531070604921, 'NX_10_ifeat_feat': 0.487}]
