[I 230118 03:45:57 policy_utils:47] {
      "env": "KuaiRand-v0",
      "user_model_name": "DeepFM",
      "model_name": "A2C_with_emb",
      "seed": 0,
      "cuda": 2,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.0,
      "lambda_entropy": 0.0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "MBPO-leave6",
      "is_binarize": true,
      "need_transform": false,
      "entropy_window": [
        1,
        2
      ],
      "rating_threshold": 1,
      "yfeat": "is_click",
      "leave_threshold": 0.0,
      "num_leave_compute": 6,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-5"
    }
[I 230118 03:48:44 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.07649', 'CV_turn': '0.95710', 'ctr': '0.23999', 'len_tra': 6.06, 'R_tra': 1.4543673320719972, 'ifeat_feat': 0.7079207920792079, 'NX_0_CV': '0.08216', 'NX_0_CV_turn': '0.95846', 'NX_0_ctr': '0.23211', 'NX_0_len_tra': 6.5, 'NX_0_R_tra': 1.5087125333980658, 'NX_0_ifeat_feat': 0.696923076923077, 'NX_10_CV': '0.12317', 'NX_10_CV_turn': '0.93400', 'NX_10_ctr': '0.24518', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 2.451773489320185, 'NX_10_ifeat_feat': 0.665}]
[I 230118 03:49:03 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.00804', 'CV_turn': '0.08026', 'ctr': '0.47837', 'len_tra': 7.6, 'R_tra': 3.635628169849515, 'ifeat_feat': 0.5197368421052632, 'NX_0_CV': '0.01728', 'NX_0_CV_turn': '0.07477', 'NX_0_ctr': '0.45605', 'NX_0_len_tra': 17.52, 'NX_0_R_tra': 7.99006529290229, 'NX_0_ifeat_feat': 0.4868721461187215, 'NX_10_CV': '0.01081', 'NX_10_CV_turn': '0.08200', 'NX_10_ctr': '0.46466', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.646579404845834, 'NX_10_ifeat_feat': 0.501}]
[I 230118 03:49:22 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.00738', 'CV_turn': '0.06378', 'ctr': '0.48254', 'len_tra': 8.78, 'R_tra': 4.236666590962559, 'ifeat_feat': 0.4407744874715262, 'NX_0_CV': '0.01477', 'NX_0_CV_turn': '0.05031', 'NX_0_ctr': '0.45550', 'NX_0_len_tra': 22.26, 'NX_0_R_tra': 10.139411337957718, 'NX_0_ifeat_feat': 0.412848158131177, 'NX_10_CV': '0.00897', 'NX_10_CV_turn': '0.06800', 'NX_10_ctr': '0.44693', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.4693255576631055, 'NX_10_ifeat_feat': 0.425}]
[I 230118 03:49:43 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.00673', 'CV_turn': '0.06489', 'ctr': '0.47118', 'len_tra': 7.86, 'R_tra': 3.703494123481214, 'ifeat_feat': 0.40966921119592875, 'NX_0_CV': '0.01345', 'NX_0_CV_turn': '0.04322', 'NX_0_ctr': '0.45227', 'NX_0_len_tra': 23.6, 'NX_0_R_tra': 10.67362095432356, 'NX_0_ifeat_feat': 0.3665254237288136, 'NX_10_CV': '0.00712', 'NX_10_CV_turn': '0.05400', 'NX_10_ctr': '0.45078', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.507833574302494, 'NX_10_ifeat_feat': 0.411}]
[I 230118 03:50:08 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.00659', 'CV_turn': '0.05945', 'ctr': '0.50481', 'len_tra': 8.41, 'R_tra': 4.245464386418462, 'ifeat_feat': 0.4292508917954816, 'NX_0_CV': '0.01200', 'NX_0_CV_turn': '0.03938', 'NX_0_ctr': '0.47453', 'NX_0_len_tra': 23.11, 'NX_0_R_tra': 10.96646461297758, 'NX_0_ifeat_feat': 0.37948939852877545, 'NX_10_CV': '0.00857', 'NX_10_CV_turn': '0.06500', 'NX_10_ctr': '0.47743', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.774310789853335, 'NX_10_ifeat_feat': 0.408}]
[I 230118 03:50:34 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.00659', 'CV_turn': '0.06180', 'ctr': '0.51079', 'len_tra': 8.09, 'R_tra': 4.132302835248411, 'ifeat_feat': 0.47713226205191595, 'NX_0_CV': '0.01385', 'NX_0_CV_turn': '0.04440', 'NX_0_ctr': '0.42327', 'NX_0_len_tra': 23.65, 'NX_0_R_tra': 10.010288322172128, 'NX_0_ifeat_feat': 0.3758985200845666, 'NX_10_CV': '0.00897', 'NX_10_CV_turn': '0.06800', 'NX_10_ctr': '0.46722', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.6721769959107045, 'NX_10_ifeat_feat': 0.425}]
[I 230118 03:50:59 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.00804', 'CV_turn': '0.06517', 'ctr': '0.46799', 'len_tra': 9.36, 'R_tra': 4.380381039250642, 'ifeat_feat': 0.4668803418803419, 'NX_0_CV': '0.01068', 'NX_0_CV_turn': '0.03143', 'NX_0_ctr': '0.44943', 'NX_0_len_tra': 25.77, 'NX_0_R_tra': 11.581759570585564, 'NX_0_ifeat_feat': 0.3729142413659294, 'NX_10_CV': '0.00738', 'NX_10_CV_turn': '0.05600', 'NX_10_ctr': '0.48502', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.85017217325978, 'NX_10_ifeat_feat': 0.411}]
[I 230118 03:51:25 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.00646', 'CV_turn': '0.05252', 'ctr': '0.49870', 'len_tra': 9.33, 'R_tra': 4.652879944331944, 'ifeat_feat': 0.4115755627009646, 'NX_0_CV': '0.01095', 'NX_0_CV_turn': '0.03471', 'NX_0_ctr': '0.42753', 'NX_0_len_tra': 23.91, 'NX_0_R_tra': 10.22235293392092, 'NX_0_ifeat_feat': 0.3672103722291928, 'NX_10_CV': '0.00686', 'NX_10_CV_turn': '0.05200', 'NX_10_ctr': '0.47368', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.736785872858018, 'NX_10_ifeat_feat': 0.393}]
[I 230118 03:51:50 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.00633', 'CV_turn': '0.04979', 'ctr': '0.48026', 'len_tra': 9.64, 'R_tra': 4.62966137547046, 'ifeat_feat': 0.42531120331950206, 'NX_0_CV': '0.00989', 'NX_0_CV_turn': '0.03040', 'NX_0_ctr': '0.44265', 'NX_0_len_tra': 24.67, 'NX_0_R_tra': 10.920138696171342, 'NX_0_ifeat_feat': 0.3814349412241589, 'NX_10_CV': '0.00593', 'NX_10_CV_turn': '0.04500', 'NX_10_ctr': '0.47647', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.764654930038378, 'NX_10_ifeat_feat': 0.413}]
[I 230118 03:52:14 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.00646', 'CV_turn': '0.05691', 'ctr': '0.49224', 'len_tra': 8.61, 'R_tra': 4.238188667502254, 'ifeat_feat': 0.45876887340301975, 'NX_0_CV': '0.00976', 'NX_0_CV_turn': '0.02924', 'NX_0_ctr': '0.45119', 'NX_0_len_tra': 25.31, 'NX_0_R_tra': 11.41953628492076, 'NX_0_ifeat_feat': 0.37613591465823787, 'NX_10_CV': '0.00593', 'NX_10_CV_turn': '0.04500', 'NX_10_ctr': '0.46916', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.691552133113146, 'NX_10_ifeat_feat': 0.436}]
[I 230118 03:52:39 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.00567', 'CV_turn': '0.04831', 'ctr': '0.50422', 'len_tra': 8.9, 'R_tra': 4.487516231844202, 'ifeat_feat': 0.4606741573033708, 'NX_0_CV': '0.00923', 'NX_0_CV_turn': '0.02858', 'NX_0_ctr': '0.44680', 'NX_0_len_tra': 24.49, 'NX_0_R_tra': 10.942153182402253, 'NX_0_ifeat_feat': 0.37811351572070234, 'NX_10_CV': '0.00673', 'NX_10_CV_turn': '0.05100', 'NX_10_ctr': '0.46179', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.617936065085233, 'NX_10_ifeat_feat': 0.423}]
