[I 230117 19:23:40 policy_utils:47] {
      "env": "KuaiRand-v0",
      "user_model_name": "DeepFM",
      "model_name": "A2C_with_emb",
      "seed": 0,
      "cuda": 5,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.0,
      "lambda_entropy": 0.0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "MBPO-leave2",
      "is_binarize": true,
      "need_transform": false,
      "entropy_window": [
        1,
        2
      ],
      "rating_threshold": 1,
      "yfeat": "is_click",
      "leave_threshold": 0.0,
      "num_leave_compute": 2,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-12"
    }
[I 230117 19:27:38 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.10299', 'CV_turn': '0.93758', 'ctr': '0.22153', 'len_tra': 8.33, 'R_tra': 1.845378576143994, 'ifeat_feat': 0.6854741896758704, 'NX_0_CV': '0.10207', 'NX_0_CV_turn': '0.94390', 'NX_0_ctr': '0.22105', 'NX_0_len_tra': 8.2, 'NX_0_R_tra': 1.8125731841730885, 'NX_0_ifeat_feat': 0.6963414634146341, 'NX_10_CV': '0.12436', 'NX_10_CV_turn': '0.94300', 'NX_10_ctr': '0.23402', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 2.340176456910558, 'NX_10_ifeat_feat': 0.656}]
[I 230117 19:28:30 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.09574', 'CV_turn': '0.64419', 'ctr': '0.32630', 'len_tra': 11.27, 'R_tra': 3.67735974898329, 'ifeat_feat': 0.6574977817213842, 'NX_0_CV': '0.08994', 'NX_0_CV_turn': '0.66863', 'NX_0_ctr': '0.28259', 'NX_0_len_tra': 10.2, 'NX_0_R_tra': 2.8824578497943003, 'NX_0_ifeat_feat': 0.6274509803921569, 'NX_10_CV': '0.08809', 'NX_10_CV_turn': '0.66800', 'NX_10_ctr': '0.30809', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 3.080865649164189, 'NX_10_ifeat_feat': 0.629}]
[I 230117 19:29:22 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.01319', 'CV_turn': '0.08039', 'ctr': '0.47441', 'len_tra': 12.44, 'R_tra': 5.901701189540327, 'ifeat_feat': 0.44212218649517687, 'NX_0_CV': '0.02084', 'NX_0_CV_turn': '0.08123', 'NX_0_ctr': '0.43241', 'NX_0_len_tra': 19.45, 'NX_0_R_tra': 8.41034659339115, 'NX_0_ifeat_feat': 0.46426735218508997, 'NX_10_CV': '0.01319', 'NX_10_CV_turn': '0.10000', 'NX_10_ctr': '0.43103', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.310276555344462, 'NX_10_ifeat_feat': 0.464}]
[I 230117 19:30:11 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.00831', 'CV_turn': '0.05394', 'ctr': '0.46591', 'len_tra': 11.68, 'R_tra': 5.441840933149215, 'ifeat_feat': 0.4066780821917808, 'NX_0_CV': '0.01701', 'NX_0_CV_turn': '0.05393', 'NX_0_ctr': '0.43333', 'NX_0_len_tra': 23.92, 'NX_0_R_tra': 10.365222627818584, 'NX_0_ifeat_feat': 0.41095317725752506, 'NX_10_CV': '0.00976', 'NX_10_CV_turn': '0.07400', 'NX_10_ctr': '0.46549', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.654852007301525, 'NX_10_ifeat_feat': 0.394}]
[I 230117 19:31:06 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.01015', 'CV_turn': '0.06587', 'ctr': '0.46846', 'len_tra': 11.69, 'R_tra': 5.47634465046227, 'ifeat_feat': 0.3900769888793841, 'NX_0_CV': '0.01741', 'NX_0_CV_turn': '0.05911', 'NX_0_ctr': '0.43573', 'NX_0_len_tra': 22.33, 'NX_0_R_tra': 9.72986086116638, 'NX_0_ifeat_feat': 0.42051052395879984, 'NX_10_CV': '0.01081', 'NX_10_CV_turn': '0.08200', 'NX_10_ctr': '0.45956', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.595561173893511, 'NX_10_ifeat_feat': 0.407}]
[I 230117 19:32:08 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.00949', 'CV_turn': '0.05318', 'ctr': '0.49703', 'len_tra': 13.54, 'R_tra': 6.729761684387922, 'ifeat_feat': 0.4069423929098966, 'NX_0_CV': '0.01292', 'NX_0_CV_turn': '0.04045', 'NX_0_ctr': '0.48704', 'NX_0_len_tra': 24.23, 'NX_0_R_tra': 11.800950147649273, 'NX_0_ifeat_feat': 0.41394964919521254, 'NX_10_CV': '0.00910', 'NX_10_CV_turn': '0.06900', 'NX_10_ctr': '0.46164', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.616399011476897, 'NX_10_ifeat_feat': 0.416}]
[I 230117 19:33:07 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.00976', 'CV_turn': '0.05719', 'ctr': '0.46697', 'len_tra': 12.94, 'R_tra': 6.0426477308943864, 'ifeat_feat': 0.4428129829984544, 'NX_0_CV': '0.01477', 'NX_0_CV_turn': '0.04494', 'NX_0_ctr': '0.45174', 'NX_0_len_tra': 24.92, 'NX_0_R_tra': 11.257358451397158, 'NX_0_ifeat_feat': 0.39325842696629215, 'NX_10_CV': '0.00976', 'NX_10_CV_turn': '0.07400', 'NX_10_ctr': '0.46133', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.613262973197852, 'NX_10_ifeat_feat': 0.419}]
[I 230117 19:34:05 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.01068', 'CV_turn': '0.05865', 'ctr': '0.48409', 'len_tra': 13.81, 'R_tra': 6.685343275927007, 'ifeat_feat': 0.4670528602461984, 'NX_0_CV': '0.01319', 'NX_0_CV_turn': '0.03774', 'NX_0_ctr': '0.44837', 'NX_0_len_tra': 26.5, 'NX_0_R_tra': 11.881769482078962, 'NX_0_ifeat_feat': 0.38943396226415095, 'NX_10_CV': '0.00725', 'NX_10_CV_turn': '0.05500', 'NX_10_ctr': '0.48935', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.893476823619567, 'NX_10_ifeat_feat': 0.425}]
[I 230117 19:35:03 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.01081', 'CV_turn': '0.05659', 'ctr': '0.47296', 'len_tra': 14.49, 'R_tra': 6.853135721767321, 'ifeat_feat': 0.5507246376811594, 'NX_0_CV': '0.01134', 'NX_0_CV_turn': '0.03317', 'NX_0_ctr': '0.42451', 'NX_0_len_tra': 25.93, 'NX_0_R_tra': 11.007642840798944, 'NX_0_ifeat_feat': 0.37794060933281914, 'NX_10_CV': '0.00752', 'NX_10_CV_turn': '0.05700', 'NX_10_ctr': '0.46357', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.635704012326896, 'NX_10_ifeat_feat': 0.434}]
[I 230117 19:35:57 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.01029', 'CV_turn': '0.05013', 'ctr': '0.47920', 'len_tra': 15.56, 'R_tra': 7.456329474151135, 'ifeat_feat': 0.5925449871465296, 'NX_0_CV': '0.00870', 'NX_0_CV_turn': '0.02479', 'NX_0_ctr': '0.43849', 'NX_0_len_tra': 26.62, 'NX_0_R_tra': 11.672650588992983, 'NX_0_ifeat_feat': 0.3827948910593539, 'NX_10_CV': '0.00725', 'NX_10_CV_turn': '0.05500', 'NX_10_ctr': '0.46917', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.691690843440592, 'NX_10_ifeat_feat': 0.443}]
[I 230117 19:36:50 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.00844', 'CV_turn': '0.03184', 'ctr': '0.48800', 'len_tra': 20.1, 'R_tra': 9.80874488696456, 'ifeat_feat': 0.5567164179104478, 'NX_0_CV': '0.00738', 'NX_0_CV_turn': '0.02132', 'NX_0_ctr': '0.44179', 'NX_0_len_tra': 26.27, 'NX_0_R_tra': 11.605896047516726, 'NX_0_ifeat_feat': 0.37152645603349826, 'NX_10_CV': '0.00607', 'NX_10_CV_turn': '0.04600', 'NX_10_ctr': '0.47255', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.725546908834949, 'NX_10_ifeat_feat': 0.37}]
