[I 230117 19:24:37 policy_utils:47] {
      "env": "KuaiRand-v0",
      "user_model_name": "DeepFM",
      "model_name": "A2C_with_emb",
      "seed": 0,
      "cuda": 5,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.01,
      "lambda_entropy": 0.0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "MOPO-leave3",
      "is_binarize": true,
      "need_transform": false,
      "entropy_window": [
        1,
        2
      ],
      "rating_threshold": 1,
      "yfeat": "is_click",
      "leave_threshold": 0.0,
      "num_leave_compute": 3,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-12"
    }
[I 230117 19:32:01 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.08743', 'CV_turn': '0.93512', 'ctr': '0.22698', 'len_tra': 7.09, 'R_tra': 1.6093156544025988, 'ifeat_feat': 0.6614950634696756, 'NX_0_CV': '0.09653', 'NX_0_CV_turn': '0.95065', 'NX_0_ctr': '0.22922', 'NX_0_len_tra': 7.7, 'NX_0_R_tra': 1.7650286756735296, 'NX_0_ifeat_feat': 0.674025974025974, 'NX_10_CV': '0.12396', 'NX_10_CV_turn': '0.94000', 'NX_10_ctr': '0.22598', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 2.259847632333549, 'NX_10_ifeat_feat': 0.669}]
[I 230117 19:33:40 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.01991', 'CV_turn': '0.18851', 'ctr': '0.44807', 'len_tra': 8.01, 'R_tra': 3.589013041188009, 'ifeat_feat': 0.5518102372034956, 'NX_0_CV': '0.03811', 'NX_0_CV_turn': '0.21664', 'NX_0_ctr': '0.44053', 'NX_0_len_tra': 13.34, 'NX_0_R_tra': 5.876731027001515, 'NX_0_ifeat_feat': 0.5472263868065967, 'NX_10_CV': '0.02822', 'NX_10_CV_turn': '0.21400', 'NX_10_ctr': '0.42983', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.298349390127696, 'NX_10_ifeat_feat': 0.517}]
[I 230117 19:35:14 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.00831', 'CV_turn': '0.06984', 'ctr': '0.47155', 'len_tra': 9.02, 'R_tra': 4.253422185927629, 'ifeat_feat': 0.48558758314855877, 'NX_0_CV': '0.01991', 'NX_0_CV_turn': '0.07642', 'NX_0_ctr': '0.44454', 'NX_0_len_tra': 19.76, 'NX_0_R_tra': 8.78411138343974, 'NX_0_ifeat_feat': 0.4757085020242915, 'NX_10_CV': '0.01055', 'NX_10_CV_turn': '0.08000', 'NX_10_ctr': '0.43916', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.391586816832423, 'NX_10_ifeat_feat': 0.466}]
[I 230117 19:36:47 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.00857', 'CV_turn': '0.07480', 'ctr': '0.46979', 'len_tra': 8.69, 'R_tra': 4.0824889746680855, 'ifeat_feat': 0.4430379746835443, 'NX_0_CV': '0.01688', 'NX_0_CV_turn': '0.06511', 'NX_0_ctr': '0.46559', 'NX_0_len_tra': 19.66, 'NX_0_R_tra': 9.153542108759284, 'NX_0_ifeat_feat': 0.465412004069176, 'NX_10_CV': '0.00923', 'NX_10_CV_turn': '0.07000', 'NX_10_ctr': '0.45954', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.595414649704471, 'NX_10_ifeat_feat': 0.449}]
[I 230117 19:38:19 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.00949', 'CV_turn': '0.07354', 'ctr': '0.48964', 'len_tra': 9.79, 'R_tra': 4.793527562413365, 'ifeat_feat': 0.5270684371807968, 'NX_0_CV': '0.01543', 'NX_0_CV_turn': '0.05338', 'NX_0_ctr': '0.44321', 'NX_0_len_tra': 21.92, 'NX_0_R_tra': 9.71512491555186, 'NX_0_ifeat_feat': 0.4406934306569343, 'NX_10_CV': '0.00989', 'NX_10_CV_turn': '0.07500', 'NX_10_ctr': '0.47617', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.761686417795718, 'NX_10_ifeat_feat': 0.478}]
[I 230117 19:39:45 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.01213', 'CV_turn': '0.06005', 'ctr': '0.47429', 'len_tra': 15.32, 'R_tra': 7.266197634814307, 'ifeat_feat': 0.5711488250652742, 'NX_0_CV': '0.01029', 'NX_0_CV_turn': '0.03150', 'NX_0_ctr': '0.44055', 'NX_0_len_tra': 24.76, 'NX_0_R_tra': 10.9079593600519, 'NX_0_ifeat_feat': 0.4273021001615509, 'NX_10_CV': '0.00752', 'NX_10_CV_turn': '0.05700', 'NX_10_ctr': '0.48815', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.881471147947013, 'NX_10_ifeat_feat': 0.457}]
[I 230117 19:41:06 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.00936', 'CV_turn': '0.05011', 'ctr': '0.53517', 'len_tra': 14.17, 'R_tra': 7.58330309741199, 'ifeat_feat': 0.5469301340860974, 'NX_0_CV': '0.00738', 'NX_0_CV_turn': '0.02187', 'NX_0_ctr': '0.48443', 'NX_0_len_tra': 25.6, 'NX_0_R_tra': 12.401441359221936, 'NX_0_ifeat_feat': 0.395703125, 'NX_10_CV': '0.00593', 'NX_10_CV_turn': '0.04500', 'NX_10_ctr': '0.48622', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.862201093025505, 'NX_10_ifeat_feat': 0.425}]
[I 230117 19:42:21 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.00844', 'CV_turn': '0.04298', 'ctr': '0.48494', 'len_tra': 14.89, 'R_tra': 7.220686961524189, 'ifeat_feat': 0.5695097380792478, 'NX_0_CV': '0.00765', 'NX_0_CV_turn': '0.02129', 'NX_0_ctr': '0.46292', 'NX_0_len_tra': 27.24, 'NX_0_R_tra': 12.610044002383948, 'NX_0_ifeat_feat': 0.3737151248164464, 'NX_10_CV': '0.00567', 'NX_10_CV_turn': '0.04300', 'NX_10_ctr': '0.46492', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.64917552226223, 'NX_10_ifeat_feat': 0.409}]
[I 230117 19:43:34 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.00884', 'CV_turn': '0.04506', 'ctr': '0.47698', 'len_tra': 14.87, 'R_tra': 7.092738971207291, 'ifeat_feat': 0.6166778749159382, 'NX_0_CV': '0.00686', 'NX_0_CV_turn': '0.01850', 'NX_0_ctr': '0.43839', 'NX_0_len_tra': 28.11, 'NX_0_R_tra': 12.3231150029134, 'NX_0_ifeat_feat': 0.38029171113482746, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.04100', 'NX_10_ctr': '0.48525', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.8524659651517865, 'NX_10_ifeat_feat': 0.438}]
[I 230117 19:44:45 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.00752', 'CV_turn': '0.03399', 'ctr': '0.48501', 'len_tra': 16.77, 'R_tra': 8.133607894964516, 'ifeat_feat': 0.6171735241502684, 'NX_0_CV': '0.00738', 'NX_0_CV_turn': '0.02096', 'NX_0_ctr': '0.46271', 'NX_0_len_tra': 26.72, 'NX_0_R_tra': 12.363612803230062, 'NX_0_ifeat_feat': 0.3716317365269461, 'NX_10_CV': '0.00514', 'NX_10_CV_turn': '0.03900', 'NX_10_ctr': '0.50356', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 5.035567209534347, 'NX_10_ifeat_feat': 0.401}]
[I 230117 19:45:55 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.00725', 'CV_turn': '0.02847', 'ctr': '0.52053', 'len_tra': 19.32, 'R_tra': 10.056545223521534, 'ifeat_feat': 0.6868530020703933, 'NX_0_CV': '0.00646', 'NX_0_CV_turn': '0.01797', 'NX_0_ctr': '0.45612', 'NX_0_len_tra': 27.27, 'NX_0_R_tra': 12.438343247799203, 'NX_0_ifeat_feat': 0.3527686101943528, 'NX_10_CV': '0.00501', 'NX_10_CV_turn': '0.03800', 'NX_10_ctr': '0.48280', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.827989245764911, 'NX_10_ifeat_feat': 0.432}]
