[I 230117 18:57:27 policy_utils:47] {
      "env": "KuaiRand-v0",
      "user_model_name": "DeepFM",
      "model_name": "A2C_with_emb",
      "seed": 0,
      "cuda": 5,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.01,
      "lambda_entropy": 0.0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "MOPO-leave1",
      "is_binarize": true,
      "need_transform": false,
      "entropy_window": [
        1,
        2
      ],
      "rating_threshold": 1,
      "yfeat": "is_click",
      "leave_threshold": 0.0,
      "num_leave_compute": 1,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-12"
    }
[I 230117 19:00:25 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.14335', 'CV_turn': '0.91807', 'ctr': '0.19827', 'len_tra': 11.84, 'R_tra': 2.3474702734698076, 'ifeat_feat': 0.6807432432432432, 'NX_0_CV': '0.14730', 'NX_0_CV_turn': '0.93551', 'NX_0_ctr': '0.20532', 'NX_0_len_tra': 11.94, 'NX_0_R_tra': 2.4515000925655475, 'NX_0_ifeat_feat': 0.6792294807370184, 'NX_10_CV': '0.12277', 'NX_10_CV_turn': '0.93100', 'NX_10_ctr': '0.19801', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 1.980143104888266, 'NX_10_ifeat_feat': 0.668}]
[I 230117 19:00:47 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.15271', 'CV_turn': '0.91325', 'ctr': '0.22692', 'len_tra': 12.68, 'R_tra': 2.8772823809157124, 'ifeat_feat': 0.6798107255520505, 'NX_0_CV': '0.14955', 'NX_0_CV_turn': '0.90793', 'NX_0_ctr': '0.25327', 'NX_0_len_tra': 12.49, 'NX_0_R_tra': 3.1633380166301506, 'NX_0_ifeat_feat': 0.6757405924739792, 'NX_10_CV': '0.12291', 'NX_10_CV_turn': '0.93200', 'NX_10_ctr': '0.22151', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 2.2150655421917325, 'NX_10_ifeat_feat': 0.698}]
[I 230117 19:01:09 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.12699', 'CV_turn': '0.61299', 'ctr': '0.28937', 'len_tra': 15.71, 'R_tra': 4.545951574408682, 'ifeat_feat': 0.6276257161043921, 'NX_0_CV': '0.12594', 'NX_0_CV_turn': '0.65277', 'NX_0_ctr': '0.30593', 'NX_0_len_tra': 14.63, 'NX_0_R_tra': 4.475814971970395, 'NX_0_ifeat_feat': 0.6390977443609023, 'NX_10_CV': '0.09047', 'NX_10_CV_turn': '0.68600', 'NX_10_ctr': '0.29924', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 2.9924495361186563, 'NX_10_ifeat_feat': 0.603}]
[I 230117 19:01:32 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.01793', 'CV_turn': '0.10052', 'ctr': '0.48773', 'len_tra': 13.53, 'R_tra': 6.59898079146631, 'ifeat_feat': 0.5040650406504065, 'NX_0_CV': '0.03336', 'NX_0_CV_turn': '0.11724', 'NX_0_ctr': '0.43388', 'NX_0_len_tra': 21.58, 'NX_0_R_tra': 9.363068780164467, 'NX_0_ifeat_feat': 0.5810936051899908, 'NX_10_CV': '0.01820', 'NX_10_CV_turn': '0.13800', 'NX_10_ctr': '0.48361', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.836104929856956, 'NX_10_ifeat_feat': 0.551}]
[I 230117 19:01:55 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.00884', 'CV_turn': '0.04017', 'ctr': '0.52365', 'len_tra': 16.68, 'R_tra': 8.734462459124625, 'ifeat_feat': 0.4226618705035971, 'NX_0_CV': '0.02624', 'NX_0_CV_turn': '0.08186', 'NX_0_ctr': '0.44333', 'NX_0_len_tra': 24.31, 'NX_0_R_tra': 10.777326493002475, 'NX_0_ifeat_feat': 0.5244755244755245, 'NX_10_CV': '0.01029', 'NX_10_CV_turn': '0.07800', 'NX_10_ctr': '0.47573', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.757343674171716, 'NX_10_ifeat_feat': 0.434}]
[I 230117 19:02:19 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.01174', 'CV_turn': '0.05355', 'ctr': '0.46830', 'len_tra': 16.62, 'R_tra': 7.783100233017467, 'ifeat_feat': 0.5469314079422383, 'NX_0_CV': '0.02585', 'NX_0_CV_turn': '0.07778', 'NX_0_ctr': '0.46499', 'NX_0_len_tra': 25.2, 'NX_0_R_tra': 11.717697129121516, 'NX_0_ifeat_feat': 0.5273809523809524, 'NX_10_CV': '0.00976', 'NX_10_CV_turn': '0.07400', 'NX_10_ctr': '0.49209', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.920932872220874, 'NX_10_ifeat_feat': 0.515}]
[I 230117 19:02:42 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.00804', 'CV_turn': '0.03779', 'ctr': '0.49417', 'len_tra': 16.14, 'R_tra': 7.975829026428983, 'ifeat_feat': 0.4962825278810409, 'NX_0_CV': '0.02769', 'NX_0_CV_turn': '0.07901', 'NX_0_ctr': '0.44732', 'NX_0_len_tra': 26.58, 'NX_0_R_tra': 11.889738288922235, 'NX_0_ifeat_feat': 0.5026335590669676, 'NX_10_CV': '0.00673', 'NX_10_CV_turn': '0.05100', 'NX_10_ctr': '0.48389', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.838903843504377, 'NX_10_ifeat_feat': 0.474}]
[I 230117 19:03:05 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.00752', 'CV_turn': '0.03601', 'ctr': '0.50299', 'len_tra': 15.83, 'R_tra': 7.962366206664592, 'ifeat_feat': 0.48515476942514213, 'NX_0_CV': '0.02189', 'NX_0_CV_turn': '0.06360', 'NX_0_ctr': '0.45544', 'NX_0_len_tra': 26.1, 'NX_0_R_tra': 11.886856407169253, 'NX_0_ifeat_feat': 0.5157088122605364, 'NX_10_CV': '0.00752', 'NX_10_CV_turn': '0.05700', 'NX_10_ctr': '0.48163', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.816304693925194, 'NX_10_ifeat_feat': 0.49}]
[I 230117 19:03:29 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.00765', 'CV_turn': '0.03659', 'ctr': '0.50263', 'len_tra': 15.85, 'R_tra': 7.966739674718119, 'ifeat_feat': 0.5293375394321767, 'NX_0_CV': '0.02506', 'NX_0_CV_turn': '0.06877', 'NX_0_ctr': '0.47319', 'NX_0_len_tra': 27.63, 'NX_0_R_tra': 13.074364806981757, 'NX_0_ifeat_feat': 0.5197249366630474, 'NX_10_CV': '0.00646', 'NX_10_CV_turn': '0.04900', 'NX_10_ctr': '0.48478', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.847821425599977, 'NX_10_ifeat_feat': 0.511}]
[I 230117 19:03:52 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.00765', 'CV_turn': '0.03471', 'ctr': '0.50803', 'len_tra': 16.71, 'R_tra': 8.48915865859948, 'ifeat_feat': 0.5320167564332735, 'NX_0_CV': '0.02268', 'NX_0_CV_turn': '0.06459', 'NX_0_ctr': '0.45947', 'NX_0_len_tra': 26.63, 'NX_0_R_tra': 12.235567315034569, 'NX_0_ifeat_feat': 0.5182125422455877, 'NX_10_CV': '0.00778', 'NX_10_CV_turn': '0.05900', 'NX_10_ctr': '0.48854', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.885428441819967, 'NX_10_ifeat_feat': 0.521}]
[I 230117 19:04:15 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.00673', 'CV_turn': '0.03144', 'ctr': '0.49910', 'len_tra': 16.22, 'R_tra': 8.095366730820388, 'ifeat_feat': 0.5530209617755857, 'NX_0_CV': '0.02440', 'NX_0_CV_turn': '0.06895', 'NX_0_ctr': '0.44138', 'NX_0_len_tra': 26.83, 'NX_0_R_tra': 11.84232862668112, 'NX_0_ifeat_feat': 0.5180767797241893, 'NX_10_CV': '0.00738', 'NX_10_CV_turn': '0.05600', 'NX_10_ctr': '0.50620', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 5.062004551514983, 'NX_10_ifeat_feat': 0.516}]
[I 230117 19:04:38 utils:138] Epoch: [12], Info: [{'num_test': 100, 'CV': '0.00870', 'CV_turn': '0.03756', 'ctr': '0.48615', 'len_tra': 17.57, 'R_tra': 8.541632425691933, 'ifeat_feat': 0.5469550369948777, 'NX_0_CV': '0.01754', 'NX_0_CV_turn': '0.05021', 'NX_0_ctr': '0.48477', 'NX_0_len_tra': 26.49, 'NX_0_R_tra': 12.841435079090298, 'NX_0_ifeat_feat': 0.5209513023782559, 'NX_10_CV': '0.00607', 'NX_10_CV_turn': '0.04600', 'NX_10_ctr': '0.51248', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 5.124768137522042, 'NX_10_ifeat_feat': 0.541}]
[I 230117 19:05:04 utils:138] Epoch: [13], Info: [{'num_test': 100, 'CV': '0.00752', 'CV_turn': '0.03151', 'ctr': '0.50931', 'len_tra': 18.09, 'R_tra': 9.213472298588604, 'ifeat_feat': 0.5881702598120508, 'NX_0_CV': '0.01978', 'NX_0_CV_turn': '0.05423', 'NX_0_ctr': '0.46425', 'NX_0_len_tra': 27.66, 'NX_0_R_tra': 12.841243620505557, 'NX_0_ifeat_feat': 0.5180766449746927, 'NX_10_CV': '0.00686', 'NX_10_CV_turn': '0.05200', 'NX_10_ctr': '0.48968', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.8968082465231415, 'NX_10_ifeat_feat': 0.548}]
