[I 230118 03:45:57 policy_utils:47] {
      "env": "KuaiRand-v0",
      "user_model_name": "DeepFM",
      "model_name": "SQN",
      "seed": 0,
      "cuda": 7,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.05,
      "lambda_entropy": 5,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 1000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "SQN-leave6",
      "is_binarize": true,
      "need_transform": false,
      "entropy_window": [
        1,
        2
      ],
      "rating_threshold": 1,
      "yfeat": "is_click",
      "leave_threshold": 0.0,
      "num_leave_compute": 6,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "which_head": "qhead",
      "n_step": 3,
      "target_update_freq": 320,
      "unlikely_action_threshold": 0.6,
      "imitation_logits_penalty": 0.01,
      "eps_test": 0.001,
      "hostname": "LDS-5"
    }
[I 230118 03:50:02 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.00026', 'CV_turn': '0.00755', 'ctr': '0.57906', 'len_tra': 2.65, 'R_tra': 1.5345024544000625, 'ifeat_feat': 0.5169811320754717, 'NX_0_CV': '0.00158', 'NX_0_CV_turn': '0.01417', 'NX_0_ctr': '0.50757', 'NX_0_len_tra': 8.47, 'NX_0_R_tra': 4.299085561037064, 'NX_0_ifeat_feat': 0.4332939787485242, 'NX_10_CV': '0.00185', 'NX_10_CV_turn': '0.01400', 'NX_10_ctr': '0.47717', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.771731713041663, 'NX_10_ifeat_feat': 0.393}]
[I 230118 03:52:28 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.00026', 'CV_turn': '0.00667', 'ctr': '0.45822', 'len_tra': 3.0, 'R_tra': 1.3746525305509567, 'ifeat_feat': 1.0, 'NX_0_CV': '0.00290', 'NX_0_CV_turn': '0.02306', 'NX_0_ctr': '0.43901', 'NX_0_len_tra': 9.54, 'NX_0_R_tra': 4.188179104360752, 'NX_0_ifeat_feat': 0.3113207547169811, 'NX_10_CV': '0.00211', 'NX_10_CV_turn': '0.01600', 'NX_10_ctr': '0.46771', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.6771295325830575, 'NX_10_ifeat_feat': 0.319}]
[I 230118 03:54:55 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.00053', 'CV_turn': '0.00802', 'ctr': '0.41069', 'len_tra': 4.99, 'R_tra': 2.0493574653565885, 'ifeat_feat': 0.6032064128256514, 'NX_0_CV': '0.00198', 'NX_0_CV_turn': '0.01330', 'NX_0_ctr': '0.46831', 'NX_0_len_tra': 11.28, 'NX_0_R_tra': 5.2825342101603745, 'NX_0_ifeat_feat': 0.26595744680851063, 'NX_10_CV': '0.00185', 'NX_10_CV_turn': '0.01400', 'NX_10_ctr': '0.41069', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.106938727535307, 'NX_10_ifeat_feat': 0.3}]
[I 230118 03:57:23 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.00026', 'CV_turn': '0.00667', 'ctr': '0.45403', 'len_tra': 3.0, 'R_tra': 1.3620814543962478, 'ifeat_feat': 1.0, 'NX_0_CV': '0.00211', 'NX_0_CV_turn': '0.01841', 'NX_0_ctr': '0.41246', 'NX_0_len_tra': 8.69, 'NX_0_R_tra': 3.584238279461861, 'NX_0_ifeat_feat': 0.24626006904487918, 'NX_10_CV': '0.00277', 'NX_10_CV_turn': '0.02100', 'NX_10_ctr': '0.41931', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.193118584007025, 'NX_10_ifeat_feat': 0.249}]
[I 230118 03:59:51 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.00026', 'CV_turn': '0.00667', 'ctr': '0.37866', 'len_tra': 3.0, 'R_tra': 1.1359911948442458, 'ifeat_feat': 0.3333333333333333, 'NX_0_CV': '0.00171', 'NX_0_CV_turn': '0.02203', 'NX_0_ctr': '0.33244', 'NX_0_len_tra': 5.9, 'NX_0_R_tra': 1.9614223074540496, 'NX_0_ifeat_feat': 0.19322033898305085, 'NX_10_CV': '0.00171', 'NX_10_CV_turn': '0.01300', 'NX_10_ctr': '0.34191', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 3.41908395903185, 'NX_10_ifeat_feat': 0.3}]
[I 230118 04:02:19 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.00040', 'CV_turn': '0.00997', 'ctr': '0.35095', 'len_tra': 3.01, 'R_tra': 1.0563486356288194, 'ifeat_feat': 0.33222591362126247, 'NX_0_CV': '0.00158', 'NX_0_CV_turn': '0.01765', 'NX_0_ctr': '0.37015', 'NX_0_len_tra': 6.8, 'NX_0_R_tra': 2.5170078632235526, 'NX_0_ifeat_feat': 0.18676470588235294, 'NX_10_CV': '0.00158', 'NX_10_CV_turn': '0.01200', 'NX_10_ctr': '0.35106', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 3.5105525525845587, 'NX_10_ifeat_feat': 0.2}]
[I 230118 04:04:47 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.00026', 'CV_turn': '0.00667', 'ctr': '0.35131', 'len_tra': 3.0, 'R_tra': 1.0539447025209665, 'ifeat_feat': 0.3333333333333333, 'NX_0_CV': '0.00105', 'NX_0_CV_turn': '0.01156', 'NX_0_ctr': '0.31974', 'NX_0_len_tra': 6.92, 'NX_0_R_tra': 2.212590586449951, 'NX_0_ifeat_feat': 0.14450867052023122, 'NX_10_CV': '0.00158', 'NX_10_CV_turn': '0.01200', 'NX_10_ctr': '0.34908', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 3.4907867218088358, 'NX_10_ifeat_feat': 0.205}]
[I 230118 04:07:16 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.00066', 'CV_turn': '0.00903', 'ctr': '0.27815', 'len_tra': 5.54, 'R_tra': 1.5409563276730478, 'ifeat_feat': 0.18050541516245489, 'NX_0_CV': '0.00171', 'NX_0_CV_turn': '0.01368', 'NX_0_ctr': '0.31685', 'NX_0_len_tra': 9.5, 'NX_0_R_tra': 3.0100388855626807, 'NX_0_ifeat_feat': 0.17684210526315788, 'NX_10_CV': '0.00198', 'NX_10_CV_turn': '0.01500', 'NX_10_ctr': '0.29319', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 2.9319365659868346, 'NX_10_ifeat_feat': 0.178}]
[I 230118 04:09:45 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.00040', 'CV_turn': '0.00997', 'ctr': '0.37080', 'len_tra': 3.01, 'R_tra': 1.1161185091733932, 'ifeat_feat': 0.33222591362126247, 'NX_0_CV': '0.00251', 'NX_0_CV_turn': '0.02448', 'NX_0_ctr': '0.31544', 'NX_0_len_tra': 7.76, 'NX_0_R_tra': 2.447778073702939, 'NX_0_ifeat_feat': 0.17010309278350516, 'NX_10_CV': '0.00277', 'NX_10_CV_turn': '0.02100', 'NX_10_ctr': '0.26347', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 2.6347052891668863, 'NX_10_ifeat_feat': 0.189}]
[I 230118 04:12:14 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.00119', 'CV_turn': '0.02118', 'ctr': '0.28949', 'len_tra': 4.25, 'R_tra': 1.2303252896526828, 'ifeat_feat': 0.0, 'NX_0_CV': '0.00264', 'NX_0_CV_turn': '0.02591', 'NX_0_ctr': '0.26742', 'NX_0_len_tra': 7.72, 'NX_0_R_tra': 2.0644511857721954, 'NX_0_ifeat_feat': 0.027202072538860103, 'NX_10_CV': '0.00237', 'NX_10_CV_turn': '0.01800', 'NX_10_ctr': '0.27570', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 2.7569737749360503, 'NX_10_ifeat_feat': 0.079}]
[I 230118 04:14:43 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.00066', 'CV_turn': '0.00842', 'ctr': '0.22136', 'len_tra': 5.94, 'R_tra': 1.3148905388754792, 'ifeat_feat': 0.0, 'NX_0_CV': '0.00185', 'NX_0_CV_turn': '0.01675', 'NX_0_ctr': '0.23671', 'NX_0_len_tra': 8.36, 'NX_0_R_tra': 1.9788741331093478, 'NX_0_ifeat_feat': 0.0215311004784689, 'NX_10_CV': '0.00198', 'NX_10_CV_turn': '0.01500', 'NX_10_ctr': '0.22921', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 2.292089214201551, 'NX_10_ifeat_feat': 0.012}]
