[I 230117 15:04:05 policy_utils:47] {
      "env": "KuaiRand-v0",
      "user_model_name": "DeepFM",
      "model_name": "A2C_with_emb",
      "seed": 0,
      "cuda": 0,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.0,
      "lambda_entropy": 0.0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "MBPO-leave7",
      "is_binarize": true,
      "need_transform": false,
      "entropy_window": [
        1,
        2
      ],
      "rating_threshold": 1,
      "yfeat": "is_click",
      "leave_threshold": 0.0,
      "num_leave_compute": 7,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-8"
    }
[I 230117 15:09:28 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.07636', 'CV_turn': '0.96020', 'ctr': '0.23920', 'len_tra': 6.03, 'R_tra': 1.4423704857705162, 'ifeat_feat': 0.6915422885572139, 'NX_0_CV': '0.08862', 'NX_0_CV_turn': '0.96970', 'NX_0_ctr': '0.21911', 'NX_0_len_tra': 6.93, 'NX_0_R_tra': 1.518442753436975, 'NX_0_ifeat_feat': 0.6334776334776335, 'NX_10_CV': '0.12251', 'NX_10_CV_turn': '0.92900', 'NX_10_ctr': '0.23842', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 2.384162638820708, 'NX_10_ifeat_feat': 0.674}]
[I 230117 15:10:10 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.00884', 'CV_turn': '0.09178', 'ctr': '0.46136', 'len_tra': 7.3, 'R_tra': 3.367963233962655, 'ifeat_feat': 0.5232876712328767, 'NX_0_CV': '0.01754', 'NX_0_CV_turn': '0.09687', 'NX_0_ctr': '0.48136', 'NX_0_len_tra': 13.73, 'NX_0_R_tra': 6.609129328890703, 'NX_0_ifeat_feat': 0.5302257829570284, 'NX_10_CV': '0.01279', 'NX_10_CV_turn': '0.09700', 'NX_10_ctr': '0.46744', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.674383538793773, 'NX_10_ifeat_feat': 0.506}]
[I 230117 15:10:49 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.00738', 'CV_turn': '0.07821', 'ctr': '0.47134', 'len_tra': 7.16, 'R_tra': 3.3748119707033037, 'ifeat_feat': 0.4790502793296089, 'NX_0_CV': '0.01451', 'NX_0_CV_turn': '0.05870', 'NX_0_ctr': '0.44444', 'NX_0_len_tra': 18.74, 'NX_0_R_tra': 8.328890732908622, 'NX_0_ifeat_feat': 0.4637139807897545, 'NX_10_CV': '0.00818', 'NX_10_CV_turn': '0.06200', 'NX_10_ctr': '0.48148', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.814779673926532, 'NX_10_ifeat_feat': 0.463}]
[I 230117 15:11:31 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.00778', 'CV_turn': '0.06527', 'ctr': '0.47575', 'len_tra': 9.04, 'R_tra': 4.300765795633197, 'ifeat_feat': 0.45464601769911506, 'NX_0_CV': '0.01226', 'NX_0_CV_turn': '0.05013', 'NX_0_ctr': '0.46769', 'NX_0_len_tra': 18.55, 'NX_0_R_tra': 8.675572115276008, 'NX_0_ifeat_feat': 0.4474393530997305, 'NX_10_CV': '0.00818', 'NX_10_CV_turn': '0.06200', 'NX_10_ctr': '0.45645', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.564509294228628, 'NX_10_ifeat_feat': 0.431}]
[I 230117 15:12:12 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.00607', 'CV_turn': '0.06125', 'ctr': '0.50167', 'len_tra': 7.51, 'R_tra': 3.7675150518724694, 'ifeat_feat': 0.4633821571238349, 'NX_0_CV': '0.01200', 'NX_0_CV_turn': '0.05087', 'NX_0_ctr': '0.47755', 'NX_0_len_tra': 17.89, 'NX_0_R_tra': 8.543366081900894, 'NX_0_ifeat_feat': 0.4354387926215763, 'NX_10_CV': '0.00738', 'NX_10_CV_turn': '0.05600', 'NX_10_ctr': '0.47955', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.795500823538751, 'NX_10_ifeat_feat': 0.458}]
[I 230117 15:13:02 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.00633', 'CV_turn': '0.06275', 'ctr': '0.49611', 'len_tra': 7.65, 'R_tra': 3.795220757685602, 'ifeat_feat': 0.4522875816993464, 'NX_0_CV': '0.00976', 'NX_0_CV_turn': '0.03895', 'NX_0_ctr': '0.47261', 'NX_0_len_tra': 19.0, 'NX_0_R_tra': 8.979666270054876, 'NX_0_ifeat_feat': 0.4336842105263158, 'NX_10_CV': '0.00765', 'NX_10_CV_turn': '0.05800', 'NX_10_ctr': '0.50278', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 5.027794518992305, 'NX_10_ifeat_feat': 0.457}]
[I 230117 15:13:42 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.00580', 'CV_turn': '0.05372', 'ctr': '0.48813', 'len_tra': 8.19, 'R_tra': 3.9977511579915883, 'ifeat_feat': 0.5274725274725275, 'NX_0_CV': '0.00936', 'NX_0_CV_turn': '0.03200', 'NX_0_ctr': '0.46580', 'NX_0_len_tra': 22.19, 'NX_0_R_tra': 10.33619299761951, 'NX_0_ifeat_feat': 0.412798557908968, 'NX_10_CV': '0.00607', 'NX_10_CV_turn': '0.04600', 'NX_10_ctr': '0.49762', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.976197825409472, 'NX_10_ifeat_feat': 0.444}]
[I 230117 15:14:21 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.00593', 'CV_turn': '0.05269', 'ctr': '0.49707', 'len_tra': 8.54, 'R_tra': 4.244955879375339, 'ifeat_feat': 0.5550351288056206, 'NX_0_CV': '0.00870', 'NX_0_CV_turn': '0.03028', 'NX_0_ctr': '0.46633', 'NX_0_len_tra': 21.8, 'NX_0_R_tra': 10.165971076139249, 'NX_0_ifeat_feat': 0.4077981651376147, 'NX_10_CV': '0.00699', 'NX_10_CV_turn': '0.05300', 'NX_10_ctr': '0.49817', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.981716357320547, 'NX_10_ifeat_feat': 0.495}]
[I 230117 15:15:02 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.00527', 'CV_turn': '0.04635', 'ctr': '0.53341', 'len_tra': 8.63, 'R_tra': 4.60331247355789, 'ifeat_feat': 0.5318655851680185, 'NX_0_CV': '0.00752', 'NX_0_CV_turn': '0.02809', 'NX_0_ctr': '0.46755', 'NX_0_len_tra': 20.29, 'NX_0_R_tra': 9.486686196494848, 'NX_0_ifeat_feat': 0.4297683587974372, 'NX_10_CV': '0.00659', 'NX_10_CV_turn': '0.05000', 'NX_10_ctr': '0.49170', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.917014068728313, 'NX_10_ifeat_feat': 0.475}]
[I 230117 15:15:41 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.00593', 'CV_turn': '0.04722', 'ctr': '0.48521', 'len_tra': 9.53, 'R_tra': 4.624019610090182, 'ifeat_feat': 0.5257082896117523, 'NX_0_CV': '0.00791', 'NX_0_CV_turn': '0.02714', 'NX_0_ctr': '0.44884', 'NX_0_len_tra': 22.11, 'NX_0_R_tra': 9.923756140414625, 'NX_0_ifeat_feat': 0.4260515603799186, 'NX_10_CV': '0.00607', 'NX_10_CV_turn': '0.04600', 'NX_10_ctr': '0.51389', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 5.1389474705606695, 'NX_10_ifeat_feat': 0.483}]
[I 230117 15:16:21 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.00567', 'CV_turn': '0.04679', 'ctr': '0.50625', 'len_tra': 9.19, 'R_tra': 4.652447929941117, 'ifeat_feat': 0.5549510337323177, 'NX_0_CV': '0.00673', 'NX_0_CV_turn': '0.02243', 'NX_0_ctr': '0.49759', 'NX_0_len_tra': 22.74, 'NX_0_R_tra': 11.315246636960655, 'NX_0_ifeat_feat': 0.4019349164467898, 'NX_10_CV': '0.00673', 'NX_10_CV_turn': '0.05100', 'NX_10_ctr': '0.52113', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 5.211302699614317, 'NX_10_ifeat_feat': 0.498}]
