[I 230117 19:24:36 policy_utils:47] {
      "env": "KuaiRand-v0",
      "user_model_name": "DeepFM",
      "model_name": "A2C_with_emb",
      "seed": 0,
      "cuda": 6,
      "is_userinfo": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "exploration_noise": false,
      "eps": 0.1,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "version": "v1",
      "tau": 0,
      "gamma_exposure": 10,
      "lambda_variance": 0.0,
      "lambda_entropy": 0.0,
      "use_exposure_intervention": false,
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 200,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "repeat_per_collect": 1,
      "logdir": "log",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "read_message": "pointneg",
      "message": "MBPO-leave3",
      "is_binarize": true,
      "need_transform": false,
      "entropy_window": [
        1,
        2
      ],
      "rating_threshold": 1,
      "yfeat": "is_click",
      "leave_threshold": 0.0,
      "num_leave_compute": 3,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "hostname": "LDS-12"
    }
[I 230117 19:29:42 utils:138] Epoch: [1], Info: [{'num_test': 100, 'CV': '0.09706', 'CV_turn': '0.93165', 'ctr': '0.21904', 'len_tra': 7.9, 'R_tra': 1.7304387603071518, 'ifeat_feat': 0.6759493670886076, 'NX_0_CV': '0.09337', 'NX_0_CV_turn': '0.95805', 'NX_0_ctr': '0.21436', 'NX_0_len_tra': 7.39, 'NX_0_R_tra': 1.584090144690126, 'NX_0_ifeat_feat': 0.6657645466847091, 'NX_10_CV': '0.12238', 'NX_10_CV_turn': '0.92800', 'NX_10_ctr': '0.22565', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 2.2564542735810393, 'NX_10_ifeat_feat': 0.672}]
[I 230117 19:31:47 utils:138] Epoch: [2], Info: [{'num_test': 100, 'CV': '0.01952', 'CV_turn': '0.16463', 'ctr': '0.45076', 'len_tra': 8.99, 'R_tra': 4.0523492284724485, 'ifeat_feat': 0.5061179087875417, 'NX_0_CV': '0.03310', 'NX_0_CV_turn': '0.18648', 'NX_0_ctr': '0.43720', 'NX_0_len_tra': 13.46, 'NX_0_R_tra': 5.884762097327038, 'NX_0_ifeat_feat': 0.4962852897473997, 'NX_10_CV': '0.02453', 'NX_10_CV_turn': '0.18600', 'NX_10_ctr': '0.43724', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.37241697025951, 'NX_10_ifeat_feat': 0.455}]
[I 230117 19:33:41 utils:138] Epoch: [3], Info: [{'num_test': 100, 'CV': '0.01279', 'CV_turn': '0.10211', 'ctr': '0.49089', 'len_tra': 9.5, 'R_tra': 4.663479531751945, 'ifeat_feat': 0.42210526315789476, 'NX_0_CV': '0.02215', 'NX_0_CV_turn': '0.09261', 'NX_0_ctr': '0.45111', 'NX_0_len_tra': 18.14, 'NX_0_R_tra': 8.183086474766023, 'NX_0_ifeat_feat': 0.43770672546857775, 'NX_10_CV': '0.01437', 'NX_10_CV_turn': '0.10900', 'NX_10_ctr': '0.44868', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.486750775845722, 'NX_10_ifeat_feat': 0.443}]
[I 230117 19:35:33 utils:138] Epoch: [4], Info: [{'num_test': 100, 'CV': '0.01345', 'CV_turn': '0.09687', 'ctr': '0.45303', 'len_tra': 10.53, 'R_tra': 4.770449710804969, 'ifeat_feat': 0.4444444444444444, 'NX_0_CV': '0.01925', 'NX_0_CV_turn': '0.07084', 'NX_0_ctr': '0.45351', 'NX_0_len_tra': 20.61, 'NX_0_R_tra': 9.34686005255091, 'NX_0_ifeat_feat': 0.4192139737991266, 'NX_10_CV': '0.01437', 'NX_10_CV_turn': '0.10900', 'NX_10_ctr': '0.45849', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.58494801302324, 'NX_10_ifeat_feat': 0.432}]
[I 230117 19:37:15 utils:138] Epoch: [5], Info: [{'num_test': 100, 'CV': '0.01503', 'CV_turn': '0.08824', 'ctr': '0.47386', 'len_tra': 12.92, 'R_tra': 6.122318364605308, 'ifeat_feat': 0.5572755417956656, 'NX_0_CV': '0.01385', 'NX_0_CV_turn': '0.04434', 'NX_0_ctr': '0.44119', 'NX_0_len_tra': 23.68, 'NX_0_R_tra': 10.447270415248349, 'NX_0_ifeat_feat': 0.4184966216216216, 'NX_10_CV': '0.01095', 'NX_10_CV_turn': '0.08300', 'NX_10_ctr': '0.46984', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.6984471570141615, 'NX_10_ifeat_feat': 0.481}]
[I 230117 19:38:50 utils:138] Epoch: [6], Info: [{'num_test': 100, 'CV': '0.01055', 'CV_turn': '0.05131', 'ctr': '0.50052', 'len_tra': 15.59, 'R_tra': 7.803135035680607, 'ifeat_feat': 0.5529185375240538, 'NX_0_CV': '0.00989', 'NX_0_CV_turn': '0.02860', 'NX_0_ctr': '0.47587', 'NX_0_len_tra': 26.22, 'NX_0_R_tra': 12.477303627487272, 'NX_0_ifeat_feat': 0.3897787948131198, 'NX_10_CV': '0.00738', 'NX_10_CV_turn': '0.05600', 'NX_10_ctr': '0.48811', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.881052025901154, 'NX_10_ifeat_feat': 0.428}]
[I 230117 19:40:15 utils:138] Epoch: [7], Info: [{'num_test': 100, 'CV': '0.00989', 'CV_turn': '0.04456', 'ctr': '0.48997', 'len_tra': 16.83, 'R_tra': 8.246165836211294, 'ifeat_feat': 0.5620915032679739, 'NX_0_CV': '0.00910', 'NX_0_CV_turn': '0.02628', 'NX_0_ctr': '0.44152', 'NX_0_len_tra': 26.26, 'NX_0_R_tra': 11.594433253919705, 'NX_0_ifeat_feat': 0.37166793602437165, 'NX_10_CV': '0.00646', 'NX_10_CV_turn': '0.04900', 'NX_10_ctr': '0.48003', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.800308131985366, 'NX_10_ifeat_feat': 0.421}]
[I 230117 19:41:38 utils:138] Epoch: [8], Info: [{'num_test': 100, 'CV': '0.00818', 'CV_turn': '0.03914', 'ctr': '0.50721', 'len_tra': 15.84, 'R_tra': 8.034280695812777, 'ifeat_feat': 0.5183080808080808, 'NX_0_CV': '0.00870', 'NX_0_CV_turn': '0.02376', 'NX_0_ctr': '0.44827', 'NX_0_len_tra': 27.78, 'NX_0_R_tra': 12.453060744684189, 'NX_0_ifeat_feat': 0.3545716342692585, 'NX_10_CV': '0.00554', 'NX_10_CV_turn': '0.04200', 'NX_10_ctr': '0.49684', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.968385976850986, 'NX_10_ifeat_feat': 0.405}]
[I 230117 19:42:42 utils:138] Epoch: [9], Info: [{'num_test': 100, 'CV': '0.00752', 'CV_turn': '0.03444', 'ctr': '0.49166', 'len_tra': 16.55, 'R_tra': 8.136981731159613, 'ifeat_feat': 0.5172205438066465, 'NX_0_CV': '0.00897', 'NX_0_CV_turn': '0.02426', 'NX_0_ctr': '0.43131', 'NX_0_len_tra': 28.03, 'NX_0_R_tra': 12.089598514311946, 'NX_0_ifeat_feat': 0.3467713164466643, 'NX_10_CV': '0.00527', 'NX_10_CV_turn': '0.04000', 'NX_10_ctr': '0.49595', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.959480545944534, 'NX_10_ifeat_feat': 0.423}]
[I 230117 19:43:41 utils:138] Epoch: [10], Info: [{'num_test': 100, 'CV': '0.00593', 'CV_turn': '0.02340', 'ctr': '0.51769', 'len_tra': 19.23, 'R_tra': 9.955097653493285, 'ifeat_feat': 0.4903796151846074, 'NX_0_CV': '0.00765', 'NX_0_CV_turn': '0.02177', 'NX_0_ctr': '0.45806', 'NX_0_len_tra': 26.64, 'NX_0_R_tra': 12.202618589680641, 'NX_0_ifeat_feat': 0.34121621621621623, 'NX_10_CV': '0.00527', 'NX_10_CV_turn': '0.04000', 'NX_10_ctr': '0.49718', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.9717814745754, 'NX_10_ifeat_feat': 0.41}]
[I 230117 19:44:39 utils:138] Epoch: [11], Info: [{'num_test': 100, 'CV': '0.00633', 'CV_turn': '0.02411', 'ctr': '0.49735', 'len_tra': 19.91, 'R_tra': 9.902144227987156, 'ifeat_feat': 0.4781516825715721, 'NX_0_CV': '0.00673', 'NX_0_CV_turn': '0.01869', 'NX_0_ctr': '0.46793', 'NX_0_len_tra': 27.29, 'NX_0_R_tra': 12.76972867846489, 'NX_0_ifeat_feat': 0.31586661780872116, 'NX_10_CV': '0.00422', 'NX_10_CV_turn': '0.03200', 'NX_10_ctr': '0.48104', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 4.81042432948947, 'NX_10_ifeat_feat': 0.405}]
